89377,5692,3756388677
89383,3498,1687224870
89502,4376,410808047
89505,4933,1786222403
89525,3516,2585124211
89534,3595,1697816442
89557,3327,433029449
89561,4249,1081730904
89567,7951,1786758517
89627,5016,2533255886
89653,3428,467305309
89716,3313,4061437282
89731,4814,1887252222
89786,3374,1201047966
89816,3434,443652258
89834,3353,335104664
89878,3741,3818082974
89881,3854,3724047858
90021,7500,2051099070
90042,3609,574930953
90050,4746,1484543503
90060,4592,734794291
90066,5892,624076698
90077,3465,4276974103
90113,3540,1799875502
90116,5920,3769010696
90211,4747,3724155829
90217,3426,4160502168
90241,3410,1934623281
90262,3646,103652366
90281,4754,1752698697
90367,6040,2026754591
90369,3712,2166835733
90428,3645,1348459455
90462,3405,2932569616
90508,4071,4016765342
90520,5379,890147203
90577,5872,3445089839
90613,3322,307804547
90626,4990,3926498329
90666,3321,3346107281
90667,3363,2675724304
90683,6676,2816126335
90732,6962,3516454823
90736,8286,646773252
90742,4986,2404418579
90744,3408,2175676858
90746,3459,2017765808
90750,4467,4117238293
90765,7419,221853583
90772,3344,4242587695
90783,4439,3901605230
90785,4442,3866325191
90849,6883,835121147
90877,3582,3147576269
90946,3765,3749102689
90964,3458,3606976091
91025,6881,3876784770
91074,6219,894197507
91093,5232,2886590951
91104,3463,4040716945
91121,7865,2338019591
91145,3897,2706712860
91152,4544,1351409340
91187,3798,1735338986
91210,6703,3410573615
91216,8312,3317140614
91227,6846,3993637691
91241,3596,420900014
91247,5190,856706691
91262,3714,1819013777
91310,3435,447775004
91332,3362,322458406
91335,3907,1630775946
91341,3474,3371160733
91364,3493,3010264843
91393,3703,2852081635
91398,6865,115784129
91404,3651,392818846
91413,5481,3870295870
91422,3372,3925151495
91460,3432,1030193285
91466,6730,865678636
91469,3578,2457761447
91486,3489,3637736036
91489,4756,2033463791
91517,6608,2047595784
91555,3634,2321665294
91560,4075,1915807892
91674,8127,3608113928
91717,7870,3836020010
91723,3409,1157233457
91726,5719,3474496151
91740,3397,486306438
91800,4375,3655426254
91833,6597,793702653
91855,3883,4239005932
91897,5196,982522394
91919,3497,3128815857
91933,6153,1612290284
91956,3567,920823026
91962,6749,2990984557
92014,4377,1453109530
92037,6035,119126177
92043,3581,2319274290
92051,3490,4026910516
92089,5916,3138616935
92155,9573,2622330033
92182,3373,1992060521
92193,3643,2308648032
92211,3683,158779019
92275,3711,595113616
92312,4030,1569761975
92362,4489,56162563
92403,3902,3685268115
92500,4540,299894413
92554,4043,1214132906
92579,4253,3761349403
92582,3502,3730474103
92669,3613,2988053796
92848,4150,1616242378
92860,3371,3123810007
92881,4678,764315034
92886,5762,1602583606
92891,3670,2925300630
92896,6987,3696718394
92918,6762,2175309663
92927,6872,2397937510
92962,3725,210534092
92970,3895,1991567562
93020,7037,3095311898
93042,3523,2626581416
93051,3918,2588125611
93083,5554,4216533717
93116,4031,1584150953
93156,4596,1930702369
93161,3663,1924109233
93169,4053,2705533334
93204,4944,1795409854
93206,3648,2464767924
93242,5388,1216701855
93267,4824,402577805
93274,4069,902534154
93275,3713,1228855311
93278,3456,3906575236
93282,4380,1403873511
93292,4945,3498010347
93298,4512,60021964
93309,7439,3807880204
93321,6878,3245954075
93330,5681,1046353426
93341,3635,476252579
93406,4795,974108074
93463,3430,1827965364
93469,3633,1190308761
93517,4478,2928085046
93542,3473,2939479952
93549,6901,4190603704
93588,3702,1743802575
93598,4250,3827457731
93659,6986,2884386695
93686,7404,2465300344
93705,5419,1860819350
93723,7574,2423596559
93726,3692,462702505
93734,3616,1638715823
93746,10005,3331201553
93755,7444,3225665554
93759,3598,3837482902
93771,5884,3342182273
93787,3615,2242628840
93808,3586,661364701
93811,5811,4065001465
93856,4009,2906198493
93862,3682,698185794
93867,4371,2256834144
93879,3618,4240185446
93891,3664,3290096905
93919,3739,1861299663
93948,5346,1162141764
93949,3727,3227202635
93952,3756,360338543
93969,4541,809074299
94028,6645,2171240541
94080,10260,1834939056
94108,3759,3931419723
94113,3792,3332328549
94144,3755,440314957
94164,3865,3931956861
94213,4907,2311595124
94276,4005,3744667754
94321,4768,3530244209
94324,3923,1502224855
94333,7445,2824066679
94357,7443,2795844072
94418,3894,2385983560
94433,4676,3511452762
94445,4487,2172281415
94480,7501,296947353
94492,4608,1804310687
94572,4046,3482761158
94599,3904,1915723430
94612,4173,3279245901
94621,3903,903529086
94643,4220,287967180
94674,4271,277985884
94697,5751,1513930399
94725,4139,2375649228
94758,6432,1924569075
94815,4041,374130224
94848,3638,419535935
94906,4010,1607889954
95010,4488,2996472019
95015,3709,964422005
95044,6157,3945053428
95051,4545,3809989470
95057,4119,3373396339
95075,4072,3831608525
95116,3998,657998684
95123,4201,3748226758
95251,4038,924632425
95257,4284,488302404
95378,6150,1081366850
95387,4094,1410948099
95395,4982,182017409
95435,6101,3052691308
95460,4278,2428446542
95558,4861,2254317902
95570,4812,1547321683
95587,4193,1649501759
95624,3529,3565014343
95745,4332,986035435
95754,4989,3319985890
95865,6505,583203611
95891,5946,3176046588
95930,3600,1222568744
95939,3668,3888585994
95957,6115,3275217080
95992,4449,1996891106
95998,5261,2766838213
96012,3934,4122649464
96030,8419,4231164226
96083,6002,1020132225
96118,3500,3171575673
96123,4127,1638126951
96149,6254,2529143538
96161,3973,3039910629
96201,4343,662466380
96204,5023,2895974122
96213,5748,1564801354
96224,4817,1560233178
96235,3898,2748843731
96343,4138,571955453
96356,4943,707016535
96420,6239,51217255
96574,6086,367320913
96580,4685,2322119606
96585,4639,25811472
96591,5595,1968175551
96602,4988,2485879167
96651,3681,3214822644
96659,5512,1819473619
96832,5015,1084860562
96902,5150,2085520575
96904,4708,1924149526
97049,4373,2625914260
97092,4331,1384982728
97106,3960,2336714673
97124,4245,2194652555
97271,6221,3906186680
97339,4252,3351164964
97342,4897,3481634232
97383,3957,2824389829
97395,4414,628391776
97415,3793,1782265789
97456,5226,3260871738
97485,4996,3753452353
97513,4558,731048453
97562,3825,162526644
97565,3583,2074348568
97573,6397,4136155069
97597,6844,3459140306
97600,4279,4238772277
97646,6875,3743427092
97667,3856,2001714085
97694,4637,3190862186
97767,4400,941151156
97851,3912,2311827557
97857,5193,2748158536
97904,4686,3822559318
97975,4125,3253387239
97991,4443,3719615756
97994,3846,1448457386
98092,4277,952845911
98253,3675,2333937949
98277,3569,2828263690
98300,4219,1901159589
98311,3738,2390107820
98314,3637,93800202
98319,4567,1570413707
98320,3614,2167615125
98339,4211,2918766267
98345,7483,3620213387
98366,3966,2729807028
98368,4048,2253200176
98394,6578,868703738
98422,5803,29811890
98425,4710,1942822174
98427,5411,2933854864
98450,3599,2799972108
98488,4212,337120853
98529,4101,409133707
98532,3708,3443753647
98535,5222,3209198339
98555,3965,1649551035
98567,3710,3438308617
98585,4905,4205323727
98588,3830,1531930180
98672,6665,834809108
98718,7466,1885577882
98751,6649,199809850
98831,4624,1050116930
98849,4688,3014879953
98871,6246,334468298
98879,6159,3221434093
98882,3910,4268231041
98885,8423,2355359789
98897,8159,3533959599
98902,4114,2272230240
98908,6739,1417920839
98934,7381,4196502261
98975,5119,2880229752
98999,3933,1679688116
99032,9670,1077126454
99079,6476,1001970838
99091,6043,52306425
99244,6085,3289273628
99259,6277,533823633
99268,3950,3917353122
99274,5676,3082686752
99340,6495,3806576780
99352,4967,2564511370
99399,4620,3573560794
99408,3815,2625808132
99410,3726,894864165
99416,5160,1000881804
99419,5597,2588900615
99428,3700,1826680116
99433,3701,1076565274
99436,3649,3419043004
99464,10003,2626352434
99480,7551,2161418201
99503,4103,2093758775
99518,5184,1342685465
99538,5887,2691009321
99578,4462,2367528097
99604,6454,3745413288
99610,5425,2885180167
99637,5761,225017631
99648,4137,794058926
99771,5505,1161831083
99791,6572,2919917027
99838,5925,3601751755
99844,4223,1433666289
99862,3972,2884173160
99920,6191,808262395
99949,7887,1110356321
99964,9964,3930136784
99991,6217,154667058
100031,3818,4100540491
100050,8309,375475352
100056,4008,4095893651
100079,9886,870991794
100088,6853,385564988
100115,5070,2420532406
100174,4370,1566869901
100278,4296,3891584278
100286,6459,713088600
100300,3794,1391684772
100401,4159,3486713588
100437,3800,1196527465
100482,3954,49408975
100508,6430,163259093
100522,6611,1280157702
100616,5802,1204013299
100639,4368,2066354189
100648,4591,661613686
100761,4581,898340201
100783,3805,1342487188
100849,4811,1944147637
100869,6612,2808974219
100873,4766,970890500
100876,4409,3731824395
100895,6152,3675945478
100936,9613,2429770946
100974,6822,1485100276
100992,4704,619635668
101098,4445,2664902924
101155,4248,192413932
101158,5763,2108937486
101221,4265,864032752
101227,4845,97005004
101299,8289,1254730664
101322,5038,1687315516
101327,3827,495793681
101368,3804,1479578650
101501,4007,3782270648
101504,5189,113335479
101598,5412,65198031
101754,4815,1511417686
101757,4006,2347753317
101863,6247,2657079253
102041,4288,674306142
102102,5415,3539717209
102141,8373,812909443
102159,5997,3410508529
102190,4079,978316517
102264,3824,2152052186
102306,9663,2147091664
102309,8252,2543780112
102350,3699,1512563087
102422,4063,2604857252
102467,3845,1334116930
102496,4242,1161373229
102534,6711,1101490424
102567,4042,1472207263
102598,4947,4199436321
102601,6148,2614145086
102760,4117,1637723952
102817,3802,3691492943
102829,4677,3321849919
102845,5273,2235019065
102886,4983,2070099435
102895,4454,340803193
102924,5455,2876352000
102954,7572,3093541482
102958,3952,2180976537
102980,3899,2170880573
103009,4934,447184381
103029,6252,3458965699
103079,5847,4069824072
103171,3922,2074860152
103410,3799,4290234295
103413,5057,4198853043
103423,6280,1150278162
103525,3816,1786969075
103537,3757,2657764686
103541,7442,3140512536
103572,4067,2978762615
103621,4155,1097398405
103659,4032,3271604994
103679,6458,3970800099
103682,4691,1489422464
103712,4595,2830121192
103720,3884,3262225790
103737,3964,86226939
103739,4859,2719078954
103768,4499,718830447
103773,4022,4215014897
103790,3758,708998859
103853,5279,3607981599
103941,4269,1000393599
103989,6499,2239217267
104001,7383,754671892
104004,5560,3410682651
104010,3821,3722539437
104019,4168,3620165734
104059,5723,2048917421
104068,7426,2340561949
104078,4808,451261789
104084,7947,1228891697
104153,8166,1838048191
104156,5795,2319442352
104161,4104,1307181116
104207,7855,2180688285
104232,5020,1177503761
104235,4102,2711538206
104263,4095,1346910582
104393,3971,233205461
104511,3919,3683182920
104525,3858,3450122487
104563,3956,1446259968
104590,5794,372100986
104682,4019,4292903812
104727,3863,3359871584
104785,4156,1317462
104816,7621,977404127
104836,3924,4006534625
104848,4021,1525589082
104930,7412,348711479
104960,6570,3545637731
104969,5789,3647998632
104978,3820,121697273
104991,5229,232853819
105033,3829,4113794425
105054,5745,4118326689
105083,4378,3381441522
105099,5420,2022868892
105112,7315,3892575145
105115,5940,263354790
105166,4111,3445216767
105168,3881,1785444398
105176,5077,1547584703
105215,4244,2361299150
105244,4697,74920331
105272,8238,3917125611
105309,8243,3340851327
105332,3852,2814825506
105334,3826,253771324
105365,5750,2280234873
105370,4066,624204289
105376,4049,3346511370
105402,3951,527463413
105522,3855,3552163094
105525,3730,872953625
105634,7507,2450905343
105672,3853,1812622069
105765,3861,43606631
105767,3817,2620895813
105781,7869,1365145510
105799,3953,2129564650
105860,7503,851427152
105866,5332,3506213723
105979,5588,2981829638
106006,4081,2726043986
106039,4266,4107507507
106057,4338,716537879
106071,7265,860920010
106086,4073,537502840
106093,3822,2037552598
106154,5224,3809027065
106228,3736,1250648840
106246,5720,2498589740
106267,3916,255246595
106270,5319,860165209
106313,4638,2894537898
106331,4045,3869583798
106408,6457,2151592349
106473,4650,680441334
106483,4152,1120459625
106486,4153,2776193382
106530,4899,1673549883
106573,3906,818654763
106667,5992,2319858717
106714,3928,1357417369
106717,3927,2165388202
106782,4003,272468530
106800,3911,1172262944
106802,5416,2446607895
106808,4281,11407866
106880,5237,3349861642
106919,5907,1039797417
106982,4001,199547104
107051,4908,3847306693
107055,7434,1303893979
107060,4195,3234328642
107091,5902,510706202
107168,4064,2649991749
107211,9741,3552602299
107253,7703,3770031954
107366,5591,2710058273
107394,8138,2060298621
107516,4570,2896375520
107522,4906,606185341
107591,4559,2202346713
107628,4160,911677944
107631,4397,2184988827
107642,4270,3732485344
107672,5841,2610067614
107694,8003,3891810238
107753,5981,2105801105
107864,4695,3117043986
107867,5948,1748232481
107903,6577,2714001943
107929,4222,2057058534
108005,5230,1877783147
108012,4054,3793444603
108034,7603,2658232795
108141,5796,1922557027
108154,4844,4284483827
108202,4040,320127697
108211,4578,906347615
108286,4293,2804514247
108300,4065,3747270459
108302,5026,189913356
108315,4158,2259039644
108321,5835,2424990755
108334,6421,494764211
108358,4151,1572161461
108366,4952,1145936325
108372,6250,3814863545
108375,4172,80982198
108428,4209,1222330281
108513,5322,2933325835
108552,9650,3539345395
108560,4682,3090659941
108631,4011,1744430207
108661,6069,2691116331
108689,6613,3392963865
108701,4215,3245755395
108748,4441,2994983988
108805,4004,1779232530
108952,4745,1382465428
108972,8283,2110496117
109083,4476,578652819
109088,4280,1660839245
109222,6362,1043634177
109233,7368,2240499373
109270,3967,3598760125
109301,4254,3182049011
109321,4076,1764158413
109333,4113,2647545200
109335,7401,2877714252
109464,6606,624155263
109502,4853,3972288841
109505,4070,192271174
109511,5078,3386202055
109513,6276,1467713509
109521,5120,1998578790
109523,4465,3920704580
109549,5660,2670840190
109575,6216,3813030131
109577,4937,2112415953
109581,5559,568769650
109593,4194,25354225
109600,4264,3150163478
109642,7549,3255836650
109645,4571,631348709
109646,8354,4099417558
109647,6028,3138342343
109649,4039,473767958
109654,4548,11574123
109667,6255,1870893305
109675,4216,1615516059
109725,4902,1152449741
109729,7905,2100052286
109731,4047,2249226316
109732,4118,3376877661
109733,4372,415148142
109735,7546,787911250
109741,4396,2499963942
109757,8272,3373021317
109785,6293,306816217
109853,4744,1651940244
109914,4594,2935256495
109980,4203,975856179
110023,4579,526023406
110092,7654,646981992
110103,4214,3549674509
110131,6474,4093108110
110153,5263,336426329
110166,4202,1299596535
110168,4767,3930335526
110176,4804,3692156343
110177,4572,2470886822
110214,5871,1137076695
110232,6640,1068261111
110261,4285,3076915122
110289,4932,3711850368
110292,5235,3185171421
110295,6158,1516788178
110304,5381,835001493
110324,6223,3846816171
110354,4241,4133213633
110508,4843,375434957
110509,4399,1496827612
110510,4402,962036104
110511,4401,2718695342
110586,6183,858211894
110590,4353,1873729948
110623,9674,23295301
110689,6027,1481550494
110724,4612,1614363829
110727,7413,2982184070
110825,4330,754064811
110828,4573,1513736265
110885,6215,2047559103
110961,4617,831081379
110967,4295,130118047
111001,6076,1671345251
111102,4444,881641391
111122,7631,3758103185
111201,5977,4174857942
111230,4640,3712060241
111272,5791,1605617010
111282,6790,905292781
111372,4287,1207361199
111663,4511,2589790495
111706,5999,486404664
111818,7499,3524638841
111820,6249,699288066
111839,4941,1238240598
111848,4361,361460013
111851,4362,2715820110
111857,4852,2544376434
111873,4479,283366029
111884,4854,62582335
111901,4398,2117857991
112003,8311,77390767
112007,5945,2893679025
112028,4546,2425606479
112031,5185,620265516
112061,4614,3815131512
112083,5799,2263443077
112126,4533,803514179
112145,4729,2269734277
112200,4696,2586296094
112249,4735,1037644062
112269,4339,3914722336
112332,4438,3902996821
112391,6188,629271662
112408,6541,3245338991
112429,4636,1521763392
112463,4352,4172833860
112530,6261,579934409
112545,4418,37329051
112556,4575,3112586807
112573,4653,1905979097
112598,5161,3851803705
112608,4415,1512440794
112624,4417,3073794839
112633,4611,2758762405
112694,4576,1594198178
112715,4577,1592697722
112755,4543,4080403633
112781,4770,507224785
112789,5756,2403464508
112792,4776,4020664673
112799,4500,831211165
112802,6401,3498378981
112812,4807,3133368442
112824,4949,2901356997
112861,5158,3867546625
112904,4757,1613166374
113054,5027,3022646611
113070,8190,3882431387
113111,4469,3859141450
113124,7630,3212763876
113127,4732,1854364375
113149,4416,2967555571
113187,4647,947782339
113204,4646,3909015218
113216,4506,471230479
113220,4505,1084225445
113223,5639,1164794273
113288,6240,1394077291
113340,6650,562992781
113401,4826,292969238
113417,4839,1299713973
113433,5139,823277717
113492,8457,1654523276
113523,6533,1125207511
113535,9842,522131828
113551,4453,3467479455
113668,4775,759622826
113744,5850,3625162682
113753,4680,3410668296
113929,6697,3428149887
113932,4818,2017344284
114004,5187,3566300931
114069,5918,3675176980
114084,4885,1457842729
114117,5387,2003542642
114131,4560,2511291760
114165,5149,4208420410
114179,4781,1378634377
114185,4730,32938469
114194,8341,4033561173
114281,4866,706517651
114326,4582,499092343
114347,4930,733780371
114412,8416,2470516380
114436,4733,1904603550
114445,5625,3010354631
114466,4898,3055237322
114469,4466,1585331466
114545,6575,2871739930
114616,4615,1044438549
114672,8464,2323472643
114709,5056,2753998487
114712,5197,273547252
114713,5800,3249817543
114723,6756,2139026534
114738,4738,1438348583
114785,4981,533698126
114790,4566,2462036439
114806,4792,1340072536
114818,4413,2192302358
114824,4513,100527940
114842,4825,3561979823
114857,4641,3340124957
114891,5501,176129790
114912,5470,194293030
114935,4516,950661655
114990,6848,2305221381
115043,4706,4193918219
115051,4618,219325366
115096,5259,2402029124
115190,5107,1965701522
115267,4810,517593246
115276,5012,3236504015
115291,8128,1836756700
115320,4806,105914514
115382,5474,2225237681
115400,6553,3567315418
115454,4868,1876155559
115475,5378,254383703
115492,5657,1007995238
115529,4655,307169010
115544,4929,500214245
115571,6759,3213518740
115665,4734,84407714
115704,6598,725744795
115749,5561,4031942322
115783,5008,3492490140
115799,5435,1630871538
115800,5436,1412450749
115881,4939,1293529777
115891,5393,4090691856
115954,5394,4144391965
115969,8302,1057423710
115978,5179,3778541583
116019,7298,1065666069
116034,5434,2646855369
116046,4794,276761217
116051,4855,52835891
116086,5744,1070737504
116130,4725,4184549693
116147,4946,1198356813
116191,5385,3762475569
116210,4997,2934644075
116244,5024,362293270
116354,8412,1738235220
116360,4998,2780566236
116371,4936,2944925114
116397,8177,1296243384
116531,5270,3880233477
116591,5722,1697787695
116597,4965,1400509715
116618,5274,1860870575
116624,6664,3921457149
116666,5241,3670726676
116672,5019,2112189288
116687,5022,1857834970
116762,5086,4106746357
116774,5028,3443950251
116777,5152,482294424
116795,5073,1453143940
116812,5061,3830031504
116817,5060,2639722173
116843,6574,4063155703
116874,5325,3470445476
116922,4886,1120275692
116943,5679,3932933674
116961,5914,2689188662
117060,4979,3743186010
117129,5267,1621617031
117138,5062,1169616649
117201,5243,2791148092
117226,7296,198051119
117256,6617,417075525
117316,9635,2906762579
117352,5085,919679140
117394,6258,1695950181
117397,5109,3035602262
117466,5277,3090132303
117493,7476,443900734
117529,6873,3856077977
117562,5472,2518846638
117595,5482,880296671
117640,6366,363441871
117694,5514,4163093414
117838,5382,1477683629
117847,5336,2741286919
117895,5195,2897082725
117982,5473,3985888022
118000,5147,1133357643
118009,5500,1235977088
118057,5323,688334597
118126,5730,1829191843
118162,5266,4137147732
118201,5072,1134044888
118276,5264,3535052608
118321,6112,2404507707
118393,5225,4190952364
118513,5409,2970389523
118546,7369,2435041096
118573,5199,863570233
118606,5749,3220670955
118609,6392,1469221931
118615,6564,71851847
118630,5630,3816691265
118672,5244,1636587618
118702,5552,2449123338
118708,5331,8454119
118738,5177,3192540230
118759,5108,2286509730
118807,8351,3950621480
118861,5191,2758144993
118864,5010,1137996270
118978,6114,4083828352
118990,7292,1654119012
119065,6601,4040147816
119287,5039,235478560
119302,7999,3978744570
119317,5260,4269796936
119338,5413,3264624310
119386,5009,1494969836
119485,5122,2392768937
119527,7335,1586254402
119542,5556,1590131354
119632,5223,3470362520
119671,5484,3614947229
119683,5146,597625120
119725,5716,1533767893
119728,5148,765502775
119791,5079,465465726
119848,5718,1466472141
119878,6385,310631091
119971,5064,3572235922
120013,6361,2180799847
120052,6364,4259136159
120055,5909,443334800
120127,5231,2408914693
120217,7996,2991801804
120220,5275,2710418039
120292,6192,2645905397
120364,5605,1761473096
120403,5153,1858784998
120448,5321,2207352563
120508,5427,906771173
120514,5912,1708583305
120562,5693,3726776317
120613,5458,2680509132
120646,5188,3219790231
120684,8247,250211156
120695,5337,4285804772
120730,5569,1459501611
120808,7422,2933490015
120818,6757,3298815936
120832,5426,2171168019
120850,5159,741738961
120873,5333,107578676
120902,5233,669437295
