sub,CBF,SCRUB,BASIL,PVGM,PVWM
1105526680,4.271874376,4.214035192,5.380392798,5.54926345,7.229952421
3066751024,4.365649943,4.922302765,6.261394478,5.582228343,8.076919157
1110356321,4.524891618,4.432715647,6.478421946,6.233625278,7.949826054
306816217,4.199454521,4.384146736,5.520189692,5.79825983,7.144165866
1111014310,4.497444443,4.808263289,6.511161449,6.256225151,7.325975133
307169010,4.288711316,4.326688053,5.3606687,5.518881164,7.179083143
1113295648,4.24596737,4.206948375,6.403742322,6.041391036,7.420756501
3073794839,,,,,
1114035056,4.275869141,4.260447331,6.14812451,6.292862861,9.487844627
3076915122,4.339831257,4.365964455,5.432268075,5.939529727,6.974891435
1120275692,4.289312949,4.76272481,6.091037208,5.589068166,7.088799197
307804547,4.356910293,4.689200687,6.221117651,5.511255439,7.735657419
1120459625,4.225309139,4.119420028,4.934189837,5.339853375,6.787235712
3081556774,4.187992271,4.162761796,5.325399934,5.796273341,6.367977736
1120521402,4.457728303,4.442957496,5.678356237,6.002549798,6.626433523
308228517,4.186112375,4.104816687,6.226309102,5.899674363,7.875787803
1123556411,3.761169642,3.837711858,5.276980923,5.177720825,6.304598597
3082686752,4.167371378,4.198326384,5.287924379,5.302336968,7.125173205
1125207511,4.684191936,5.176360807,6.306243974,6.341816831,7.755637723
3090132303,4.280516137,4.058987549,5.96926363,5.7165399,6.60264669
113335479,4.226603556,4.510816167,6.456569348,5.711852042,7.550976807
3090659941,5.046645773,4.868458896,6.673595854,6.093558749,7.30743009
1133357643,4.691607537,5.102159451,6.204120854,6.022626397,7.626383705
309129555,4.367150684,4.42100586,6.661854521,5.784519256,7.218715428
1134044888,4.45430776,4.393483187,5.882208325,6.194823263,7.573086224
3091738725,4.354567673,4.202853913,5.837580873,7.146646645,6.771378279
1137076695,4.24148407,4.080469037,5.366440925,5.600995806,7.050348732
3091757174,4.06609655,3.97405211,5.15065968,5.457352574,6.452379604
1137996270,4.55054304,4.516350704,5.534333433,5.342452709,6.92255087
3092187032,4.623081672,4.418374673,6.664752297,6.540626899,8.52727096
1139941451,4.309722072,4.892221237,5.321541347,5.546670512,7.625726226
3093541482,4.573704794,4.183881513,7.384414935,9.260027105,10.53098068
11407866,4.366238974,4.512381237,5.354318668,5.290094631,7.045620838
3095311898,4.448774415,4.408236898,5.557287364,6.084443632,7.659719295
1145936325,4.236779826,4.226920443,5.652517307,5.59637448,6.781263564
3100094802,4.391394446,5.036068577,6.603298215,6.137470633,6.715083389
1150278162,4.29891369,4.326701666,5.562213751,6.128675484,7.427475424
3103368139,3.982381973,3.792772094,5.357281737,5.635229573,8.178167756
1150591062,4.491163228,4.342118004,5.78659985,5.836831891,6.885395059
3104080596,3.708979237,3.561563439,5.162405218,5.312869792,6.872294528
1152449741,4.228830022,4.310735582,5.4191744,5.349477759,7.637453891
310631091,4.159100233,3.878957507,5.810032461,5.427345706,6.661237991
1156073272,4.496674773,5.048804428,6.608008812,5.839626368,7.687040717
3109977781,4.077697154,3.830917155,5.942815825,6.458757825,7.229112586
1157233457,4.584862221,4.216517475,6.089756701,6.693340903,7.994161137
3112586807,4.200197157,4.134484487,5.399234118,5.503845813,6.794169847
11574123,4.669227176,4.691705133,5.832122673,5.958021193,7.657942714
3117043986,4.38759871,4.282293399,5.715853634,6.226637844,7.694297792
1157595916,4.402916572,4.333556154,6.060898589,6.074188513,7.284112703
3117409134,3.945805477,3.861901872,4.80280733,5.058579853,6.494767477
115784129,3.964802898,3.840240291,5.179868399,5.635653115,6.521991551
3123429468,4.205685696,4.207819186,6.220568822,5.745149183,7.643855827
1161329133,4.650246099,4.570309834,5.741606128,5.812502533,6.984966735
3123810007,4.178191652,4.233568684,5.551975187,5.572353457,7.563774323
1161373229,4.322125809,4.717590609,5.416959875,5.428255142,6.673569133
3128815857,4.311297123,4.381105628,5.290579186,5.454287029,7.131046629
1161831083,4.540792003,4.287482196,5.771684494,5.7730469,7.422177776
3133368442,4.091086148,4.18212936,6.148128762,5.494971689,6.878935269
1162141764,4.386376045,4.189802199,5.787355013,5.790853404,6.95356876
31361606,4.586381107,5.005187172,5.566962458,5.945249865,8.042896774
1163553824,4.086711069,3.972423284,5.282531072,5.609292879,6.757320573
3138342343,6.460860646,4.619640572,8.131644095,9.167502098,9.680284748
1164794273,4.356707978,4.119251912,5.641983926,5.821104703,7.129080806
3138616935,4.321901008,4.286731599,5.530928043,5.582917069,7.137771203
1168021938,4.712801425,4.228548747,5.600820259,5.911370645,6.851637855
3140512536,4.923561607,4.417372724,6.368829141,6.667021171,7.113095908
1169616649,4.559680633,4.552491589,5.590526619,5.940922281,7.070809714
3147576269,4.181982266,4.195816648,5.214013254,5.622654175,7.418521023
1170788175,4.198924913,4.27277965,5.670971652,6.43720004,6.667420135
3148192122,4.492498415,4.479597296,6.278628305,6.163625515,7.661093026
1172262944,4.560673985,4.595048607,5.646963821,5.519162022,8.016720438
3150163478,4.643965267,5.234457303,6.755697732,5.867910557,7.371307985
1177503761,4.438736037,4.127996331,7.140831113,6.568483441,8.32479854
3165713481,4.149598664,4.113917286,5.190930675,5.471198343,6.942854964
1184389633,4.156995161,4.204768486,5.783406505,5.779362414,7.324705106
3170512105,4.375951755,4.065460106,5.739006551,5.835702394,7.208315675
1185574887,4.123845231,3.881063536,6.8811586,6.697457774,7.902189102
3171575673,4.422574597,4.333551315,5.808983272,6.148679126,7.502358607
1190308761,4.062355194,3.879793941,5.741629598,5.801298787,6.350740685
3172989359,4.202734466,4.636659215,6.181509501,5.795554838,7.635530933
119126177,4.37336637,4.309743613,5.527540536,5.64984814,6.83816918
3176046588,4.277913758,4.328559739,6.807317319,6.018531066,7.593856678
1196527465,4.523588873,4.540072787,5.63669612,5.417183941,7.345580436
3176914833,4.605212997,4.557729394,5.703618661,5.864589853,6.890843191
1197045954,4.618389461,4.39056826,6.695354085,7.326669129,8.483151552
3182049011,4.601543775,5.174395595,5.610013848,5.429066465,8.040725565
1198356813,4.301126929,4.508179153,6.171970521,5.647930227,7.298622736
3185151244,4.456539455,4.975790372,6.672862417,5.473881017,7.445738905
1200684014,4.304279274,4.766291547,6.003922284,5.433998547,7.543143702
3185171421,4.583918244,4.667840833,5.988224185,6.10199864,7.652244049
1201047966,4.320013048,4.329731193,5.200816559,5.14620161,6.660110118
3190862186,4.322411586,4.270451461,6.06116735,5.410776168,6.867737862
1204013299,4.346624842,4.753346354,6.978971998,6.286052914,7.578374448
3192540230,4.220732617,4.367828976,5.557326916,6.150927337,7.441041618
1204359507,4.350208131,4.336607909,5.599057258,5.862537878,7.159244996
3194237272,4.321458927,4.179468512,5.796463395,5.747287547,7.519720392
1207361199,4.634827648,4.567838271,5.858693106,5.885600932,8.02961507
3194463561,4.212366009,4.00172219,5.932362079,5.68092657,6.659670985
1214132906,4.467536358,4.256238998,5.311862751,5.544212607,7.277008346
320127697,4.376733474,4.520976627,5.743072081,5.652758074,8.070831139
1216701855,4.288463136,4.189097425,5.846461152,5.912233583,8.04370914
3204472167,4.503336349,4.406817687,5.767331766,5.820710074,7.487550327
121697273,4.405315552,4.467794046,6.406906923,5.458962288,7.365262273
3209198339,4.36165882,4.963485682,6.088221279,5.265841291,7.136444829
1217141098,4.25440704,4.278348238,5.028707502,5.096315192,6.117811574
3212763876,4.574807086,4.29724862,6.335932308,6.193272088,7.07178078
1220374725,4.257489514,4.172397951,6.451345509,6.0235893,7.828996448
3213518740,4.511128574,4.472226751,5.941220495,6.091645243,8.450424333
1221640483,4.175760614,3.990001266,6.089708188,5.990103819,7.048378703
3214822644,5.179857645,5.111100771,6.395666872,5.466142443,7.183854401
1222330281,5.218303758,5.253074133,6.823016534,5.55229237,7.793470821
3216964316,4.140051179,4.148105435,5.512253813,5.705354032,7.832124257
1222568744,4.98658655,5.042395203,6.603597641,5.324845094,8.00530746
3218515872,4.209197505,4.159330922,5.465150793,5.612201088,7.304708374
1228855311,4.294270185,4.322338323,5.626988169,5.786440619,8.272847107
3219790231,4.142078531,4.089921075,5.97705604,5.425531179,6.977550084
1228891697,4.453368016,4.314191567,6.490947124,6.58067183,7.579883346
3220670955,4.41701891,4.400946021,5.94407474,6.372972577,7.607396384
1235977088,4.260138367,4.958346496,6.502926063,5.609874708,6.894034867
3221434093,4.171987339,4.030746735,5.321751681,5.519787546,6.377245832
1236117854,4.30912215,4.723667146,6.516566057,5.55049537,6.894291166
3221624404,4.098855127,4.014222587,5.268230639,5.790913241,6.69684885
1238240598,4.160121133,4.057637337,6.388924695,6.221448078,6.953967294
322458406,4.240906623,4.675988505,5.389747507,5.48770761,7.6933916
1238756309,4.334047048,4.204399245,6.211601847,6.491524611,7.427117576
3225665554,4.226889542,4.31433645,6.603956342,6.650221108,7.600717845
1240942354,4.481590427,4.460851327,5.509013971,5.619204003,7.608405024
3227202635,4.940667703,4.84681549,6.604963956,6.042454669,7.20276904
1248515966,4.297272043,4.790507536,5.386730268,5.481648961,7.177446167
3231527178,5.105047747,5.179179217,6.674603478,5.578806535,7.916294664
1250648840,3.979987342,3.949657122,5.327610189,5.377311363,7.225237895
3234489701,4.327625228,4.317802041,5.971509658,5.456632997,7.357037264
1254730664,4.204022952,4.22755296,6.315488451,5.784676017,7.208738533
3234586495,5.128073106,5.059145737,5.777153213,5.706380948,7.456707867
1279886614,4.879467352,4.772419111,6.307891334,5.831412831,7.624442014
3235320003,4.496116122,5.114251227,6.714295628,5.804192932,7.730590844
1280157702,4.33602373,4.078392024,5.547036425,6.600228817,7.19124061
3236504015,4.105475202,4.179513381,5.172526449,5.726266385,6.499074335
1293529777,4.380575635,4.256804892,5.989407901,6.213606725,7.824034703
3236644272,4.792796219,4.825586963,6.424652887,5.414734789,7.730188146
1296243384,3.937889524,3.81509352,6.110595986,6.05048794,8.349541414
3241674953,4.247391292,4.176612613,5.528441633,5.565321944,7.044223228
1299596535,4.337937959,4.356437514,5.448309089,5.670776544,6.846709237
3245338991,4.143746463,4.692076182,5.874592576,5.279147667,6.601072013
1299713973,4.199148585,4.324547759,5.506097019,5.576547856,7.967635031
3245755395,4.161114705,4.115566273,5.355196365,5.70014175,6.262916809
130118047,4.357314021,4.271691702,6.255331615,5.536525126,7.617206464
3245954075,4.13280647,4.057391944,6.071603708,5.735456427,6.779317214
1303822344,4.446588674,4.383883849,6.488250131,7.168527378,7.718641603
324718088,4.677194885,4.629215067,5.880707842,5.87671484,7.645435514
1303893979,4.17451567,4.059976078,5.723313462,6.002487352,7.33707111
3247943782,4.071627949,4.025068507,5.368112002,5.363640401,6.637615942
1304389731,3.98998147,3.955714516,6.016105047,5.404689928,7.350736003
3249817543,4.223450913,4.283634739,5.527927724,5.902881771,6.73643175
1307181116,4.195801811,4.25857778,5.276575652,5.627555962,8.106935909
3250922962,4.08431171,4.610610311,6.071033121,5.327891676,7.028078742
1308201745,5.179391941,5.124311559,7.074649648,6.044746663,7.947429275
3253387239,4.317000747,4.463714283,5.77123547,5.609467995,7.065726961
1310206420,4.621984057,4.001182653,5.106560699,5.824130387,6.498369839
3255836650,4.122107491,4.006259224,5.00542572,5.096660356,6.782918681
1310346718,4.246389664,4.230173554,5.092032095,5.31641335,6.754855244
3260871738,4.260494081,4.09290703,5.410891136,5.741728721,6.505069155
1313957126,4.416580919,4.145016203,5.283869725,5.801216399,7.121238964
3260960488,4.271684858,4.104909372,5.867534442,7.005263846,8.048120524
131655018,4.251989635,4.202884734,5.887742837,5.638005079,7.628145759
3262225790,4.223015768,4.088862431,5.489222878,5.579171469,7.422454205
1317462,4.308461329,4.293226987,6.115030427,5.35594271,7.216322324
3264624310,5.044979063,4.763947909,6.350988294,6.168989974,7.016311098
1332795634,4.450781245,4.358348748,5.892882046,6.287313797,7.628504067
3264978932,3.946168169,3.917011075,5.533022126,6.018161155,7.872899036
1334116930,4.226858608,4.259444072,5.344360933,5.878602573,7.64560141
3266753211,4.364511001,4.375598884,5.994683045,6.054729364,6.939484002
1336976954,4.138991517,3.877631081,5.177806464,5.622479658,6.524869113
326891280,4.187634521,4.049422866,5.308650333,5.794200176,6.973060702
1337936015,4.634313021,4.572665467,5.517278782,5.99735538,7.098296944
3271604994,,,,,
1340072536,5.138688441,5.130305516,5.771076289,5.700222471,7.713726695
3275217080,4.35207885,4.779686896,5.497978913,5.532863603,6.822940085
1342487188,4.831997387,4.772789928,6.943039788,7.506899563,7.91336304
3277181789,4.331683883,4.803036319,6.516220304,6.000921815,7.547747599
1342685465,4.405475981,4.129369352,5.699777665,6.05566193,7.696889895
3279245901,4.479205247,4.506051104,6.920114278,6.041808033,7.956770184
134279804,4.109614713,4.143499438,5.238140511,5.383527486,7.024975127
3288745244,4.328282057,4.315836459,5.634798909,6.226101918,7.130802272
1344101127,4.077750437,4.046122584,4.910572007,5.176502229,6.438533831
3289273628,4.40838693,4.788115389,6.589749479,6.213367012,7.152621741
1346910582,4.557495321,4.565520223,6.507879061,5.752176374,6.893682235
3289562482,3.981288952,3.990093015,6.064083854,5.735925592,7.307942435
1348459455,4.237748873,4.804528384,5.368538338,5.377149705,7.490028996
3290096905,4.317214336,4.334667101,5.545444469,5.745463167,6.98618782
1351409340,4.433984765,4.368461644,6.296577615,5.721519058,7.704200995
3293621097,4.545515771,4.505957577,5.930263388,5.489318711,7.573325682
1357417369,4.466784978,4.974464458,6.04189765,5.239767786,7.263803759
32938469,4.572622547,4.897106628,7.216667552,5.942485425,7.862838244
1365145510,4.386489909,4.612587014,6.372542316,6.226096413,6.718697034
3297348664,5.012745535,4.94893269,5.969517478,5.477508377,7.528418924
1378634377,4.497291572,5.063024247,5.490620961,5.239173375,7.427707716
3298815936,4.503546876,4.407530172,6.628682467,5.662189458,7.696732293
1380078917,4.490777346,4.512025238,5.598792331,6.272370974,7.156238619
3316130924,4.10492462,4.169220194,5.67927269,6.011797846,6.96148431
1381671196,4.288484136,4.236608479,5.201570173,5.356777016,7.340326366
3319985890,4.830364103,4.915061799,6.360571264,5.367258427,7.396738825
1382465428,4.192437588,4.228289038,5.83755455,6.127895157,7.822292913
3321849919,4.180623669,4.252824558,5.108813005,5.233777529,6.837782382
138434806,4.137029689,4.708186258,6.202329608,5.5537926,7.538651124
3323308438,4.061474931,4.005521358,5.219073476,5.571474026,7.693623452
1386561348,4.250444311,4.195841029,5.642355078,5.696447882,7.886546129
3327313154,4.2891722,4.227981089,5.268651884,5.497267358,6.651181497
1391684772,4.340295944,4.31840093,5.932553138,6.584932846,8.315472464
3332328549,4.5064882,5.061365374,5.693408415,5.729806721,7.253208364
1393778620,4.321903355,4.933216935,6.491902982,5.313922196,6.962449453
3337257001,6.20342542,4.326352681,6.311156002,6.68720719,7.229649006
1394077291,4.451816341,4.955273394,6.401395207,5.884143862,7.248252501
3338094212,4.301658309,4.354105827,5.614940516,5.619027441,7.743963658
1400509715,4.492070456,5.041163813,6.724022825,5.958303244,7.939164069
3340124957,4.404831385,4.483475025,5.568577956,5.530120827,7.375610176
1402618672,4.781518171,4.86846659,6.364179095,5.522421584,7.016076482
3340851327,4.453176448,4.544410558,5.899767297,6.099260718,7.684849001
1403873511,4.527799683,4.487567133,5.668933994,5.585328765,8.447135239
3342182273,4.299750439,4.181566793,5.593803238,6.344984452,8.393765885
1410948099,4.029180765,4.453361125,5.247157421,5.424953004,7.773461484
334290435,4.040274048,4.019311894,5.789627563,6.11116093,8.21324168
1412450749,5.032643166,4.190326643,6.254535053,5.823191359,7.56190662
3343129791,4.342235788,4.742609919,6.364283703,5.833805844,7.541954918
1413282375,4.452072166,5.019844633,5.804501399,6.059441987,7.412746125
334468298,4.156433477,4.16643719,5.485775873,5.781803164,7.654651223
1417920839,4.22213464,4.186916214,6.122034754,5.227218953,7.030959825
3345297865,4.23010267,4.620020642,6.310800499,5.883654824,6.906899289
1433666289,4.267064548,4.223310184,6.239221711,5.613990973,7.324760551
3346107281,4.242416284,4.105756857,5.572661523,5.550717646,8.121977553
1437821247,4.157105505,4.041265086,5.07860277,5.255212402,6.863374456
3346511370,4.576681569,4.549327563,6.755723515,5.743588106,7.931916512
1438348583,4.566479385,4.67647487,6.094342388,6.390136712,7.299778773
3349861642,4.357539969,4.348270472,5.826493351,6.12994819,7.733448547
1440643572,4.39489277,4.383500752,5.669634759,5.972619987,8.490774208
335003211,4.297918999,4.216323793,6.114309115,5.788219587,7.731672897
1440768299,4.277319964,3.849770807,5.470475796,6.550618782,6.950303666
335104664,4.167764905,4.601130767,6.189973193,5.48161276,7.220832129
1446259968,4.359272185,4.236355396,5.479419788,5.642308269,7.402012386
3351164964,4.243273342,4.933832889,5.502004734,5.927870317,7.974895931
1446589628,5.214527728,5.033161937,7.4830969,7.188132268,7.530976728
3354511550,4.138405012,3.928469669,5.362150666,5.856614958,6.792300186
1447464089,4.197692288,4.5622704,5.926995277,5.416583695,7.086669345
3357695482,4.379574471,4.80424469,6.198232862,5.84388021,7.55805633
1448081953,4.113107459,4.251747037,5.155357181,5.429328299,6.710540652
3359871584,4.2895667,4.772394505,6.105170596,5.597199354,6.319206492
1448457386,4.311270491,4.693608587,5.39252594,5.30287489,7.320006306
3362293049,4.608264715,4.294169538,6.323762481,5.890958424,7.479392919
1452555764,4.192934325,3.823336509,5.719252093,6.29609218,7.088078681
336426329,4.064748798,3.959217026,5.321267689,5.866560146,7.535256327
1453109530,4.361702906,4.441260907,6.412603716,5.691597384,6.917932996
3371160733,4.337142296,4.34963575,6.362570488,6.114156248,7.824109239
1453143940,4.261998546,4.340678614,5.470893962,5.334550875,7.98081641
337120853,4.542488318,4.553887435,6.650494249,5.812442621,7.585458136
1457648056,4.457376258,4.328725125,6.181720059,5.675602599,7.684771267
3373021317,4.457464212,4.528079322,5.74686567,5.819743087,8.029212002
1457842729,4.140834123,4.142827008,6.009120519,5.471391069,6.837750855
3373396339,4.477698702,4.524595927,6.243210868,5.925524118,7.57516767
1459501611,4.39625184,4.84979895,6.181705189,5.444606514,7.175771195
3374628517,4.398799674,4.377482291,6.22795462,5.466785578,7.606883673
1466472141,4.189490785,4.155110951,6.057745662,5.703388541,7.699601012
3376877661,4.462704457,4.272667845,6.451526963,6.262654401,6.995984824
1467419170,5.008979613,4.662830666,3.662418308,4.100397774,3.793627982
3377759088,4.431316988,4.3972911,5.596757952,5.641462458,7.302248192
1467713509,4.393814713,4.733903764,6.173087999,6.0874552,7.734490155
3381441522,4.444138498,4.343749565,6.562705378,6.133391024,6.93724383
1469221931,4.233365323,4.019436341,5.406683087,6.016862018,7.455729908
3386202055,4.706126018,4.366919391,5.234369712,5.624253475,6.611346193
1472207263,4.195038568,4.115123552,5.400690071,5.639776598,6.529963745
3392035756,4.266099001,4.689751318,5.192196978,5.552494199,7.456832335
1476023122,4.373998334,4.228412762,5.5977644,6.097857243,7.260594214
3392963865,4.150358221,3.921227497,5.774628769,6.01839105,8.017316629
1477683629,4.685255797,4.61148114,6.235922657,7.379438694,7.914972274
340803193,4.138846835,4.089334883,6.393020893,5.614336353,6.980499626
1479578650,4.348839601,4.310080784,6.446401282,6.442584431,7.018492174
3410508529,4.22585905,4.190015653,5.554249388,5.890448555,7.225803592
1481550494,3.880272556,3.830803446,5.354146591,5.846305926,6.482468081
3410573615,4.410278798,4.980532262,5.622784694,5.685187265,8.189206716
1483500237,4.37780822,4.432415357,5.792632986,5.835533684,6.626487486
3410668296,4.269090238,4.289560796,6.252560985,5.307085475,7.62770906
1484543503,4.472772856,4.287928126,5.63415031,5.86369756,7.480468235
3410682651,4.459264039,4.370679955,6.278768121,5.69360589,7.960617639
1485100276,4.366417088,4.912086944,6.437270291,6.103563617,8.08607656
3419043004,4.240339757,4.14825065,6.161948803,6.015598175,7.404452061
1485727346,4.511762522,4.493078255,5.698096682,5.380237974,7.755481634
342333582,4.304526059,4.014667496,5.210162821,6.016721864,6.610100535
1489422464,4.277948503,4.316870559,5.488842176,5.666870002,6.876765594
3428149887,4.439224475,4.41422625,5.716684308,5.798184206,7.43894585
1492693407,4.504593617,4.574128856,6.984601769,6.006451541,8.041454953
3437461935,4.554595799,4.786816661,6.140926027,5.412737722,6.998972068
1494969836,4.360195082,4.143745214,5.311160483,5.574768212,6.991693632
3438308617,4.460055237,4.544437495,7.038962917,6.127334589,6.806102002
1496827612,4.280779371,4.266121085,5.546709164,5.853197076,7.454458278
3439727076,4.092016749,4.142158673,5.922361508,6.273535998,8.022717014
1497934968,3.984061834,3.814870131,6.083632964,5.975573592,7.28075196
3441116881,4.181485044,3.935870566,5.303261143,5.389090374,6.545094156
1498873540,4.405183366,4.400629443,5.407932259,5.657348781,8.176644445
3443753647,4.704365642,4.770932854,6.022911641,5.383058152,7.078439802
1502224855,5.087998622,4.855097215,7.687828287,6.691586024,7.079733315
3443950251,4.113160587,4.093661608,5.136410968,5.547075121,7.041505672
1506379233,4.304168814,4.34188337,5.418513038,5.6354961,7.480931603
3445089839,4.133996609,4.159230023,6.006989144,6.574440615,7.835198987
1506723543,4.088372085,4.023453463,5.019638199,5.199237961,6.613306796
3445216767,4.32916405,4.159057798,5.448840311,5.514580274,7.493702416
1510691965,4.639703299,4.384932686,7.114409191,7.210284244,8.341656925
344766746,4.060651714,4.027344878,5.259975037,5.496628886,5.861519555
1511417686,,,,,
3447842173,4.199814209,3.811152919,5.556312279,6.445437039,6.550786872
1512248949,4.213289313,4.15675149,6.145360538,5.49884954,7.276337456
3450122487,4.158247598,4.903789479,5.262162256,5.305902144,6.89556758
1512440794,4.616223779,5.086323523,5.798208337,5.566202575,7.372380588
