sub,CBF,SCRUB,BASIL,PVGM,PVWM
3030572467,7.079851231,7.924694819,11.7438403,13.20965719,13.20965719
1084225445,6.35612728,7.521914794,11.63547425,12.33471988,12.33471988
3032863642,7.701550062,8.555729721,11.01266257,12.5412472,12.5412472
1084860562,6.360004298,6.804042935,11.28130496,12.82077099,12.82077099
3035602262,5.815586901,7.141698634,11.09943329,12.16191552,12.16191552
108828000,6.576571571,7.617338775,11.20063699,12.6499698,12.6499698
3038035275,7.080670597,8.199872481,11.58399285,12.41411468,12.41411468
1088695522,7.378804706,7.943122963,11.02956015,12.25034385,12.25034385
3039910629,8.064792365,9.087386422,11.37866941,12.06056037,12.06056037
1091857727,6.294844479,6.874231613,10.50144671,11.96596969,11.96596969
3043294809,6.428621114,8.015825518,10.35588349,12.07871059,12.07871059
1094939473,6.527952135,7.655686101,12.97364211,13.47464849,13.47464849
3052691308,7.171151863,9.006494109,13.11360275,14.06663653,14.06663653
1095340536,6.858603862,8.003815958,10.61095468,12.27091447,12.27091447
3055237322,6.799306797,8.502519294,11.14457867,12.33410077,12.33410077
1097398405,5.723646864,8.642052371,12.611387,13.02278174,13.02278174
3059148008,7.802056285,8.785708443,12.32880897,12.82191767,12.82191767
1101490424,7.674754824,8.277677584,11.62429129,12.81237209,12.81237209
3060404940,4.44650672,5.806896697,10.92167807,11.68958553,11.68958553
1103118018,7.061755957,7.596219985,11.49627547,12.44687987,12.44687987
3062402909,7.67144848,8.35275087,11.74134345,12.51419128,12.51419128
1105526680,7.124884184,7.636277847,10.81096633,12.32421621,12.32421621
3066751024,7.501131324,8.317148318,11.09234154,12.4182107,12.4182107
1110356321,7.062477365,8.077895326,11.4309724,12.63216897,12.63216897
306816217,6.752634043,8.33541957,10.71859286,12.59526392,12.59526392
1111014310,7.211221835,7.964590022,11.74681136,12.31038542,12.31038542
307169010,7.885147165,8.579462771,11.38721346,12.33172595,12.33172595
1113295648,7.155106496,7.71394261,11.67629838,12.41674431,12.41674431
3073794839,,,,,
1114035056,6.546036376,8.080557782,12.89087079,13.81275299,13.81275299
3076915122,,,,,
1120275692,7.170586219,8.273021944,11.05111149,12.00681212,12.00681212
307804547,7.617950876,8.187750525,11.54235,12.90015036,12.90015036
1120459625,6.327507186,6.804253181,9.318429961,11.95788808,11.95788808
3081556774,6.131379759,7.430465054,10.29212427,12.14776861,12.14776861
1120521402,7.756601394,8.315895618,11.10773431,12.4022907,12.4022907
308228517,6.502338997,6.969910382,11.73585539,12.70449076,12.70449076
1123556411,5.926040218,6.798225526,10.36136963,11.46474278,11.46474278
3082686752,7.285216132,8.047329677,11.17299997,12.20917144,12.20917144
1125207511,7.292826487,9.058192973,12.23685584,12.53589999,12.53589999
3090132303,,,,,
113335479,,,,,
3090659941,8.115386358,8.496065835,12.4068048,13.22244134,13.22244134
1133357643,8.502009531,9.587259022,12.514149,12.93380252,12.93380252
309129555,7.474725154,8.694626034,11.9160507,12.43021129,12.43021129
1134044888,7.23421445,8.244535705,11.91715046,12.97608896,12.97608896
3091738725,6.604236265,7.432680775,11.61910849,12.32959572,12.32959572
1137076695,6.640516715,7.044325724,11.01098084,12.20836701,12.20836701
3091757174,6.238954229,6.835948468,10.1736744,11.66780602,11.66780602
1137996270,7.761399865,8.936586031,10.84245217,11.76482796,11.76482796
3092187032,6.946646204,8.110700804,13.85378867,13.59450877,13.59450877
1139941451,6.89816386,7.744934302,10.67905504,12.23675508,12.23675508
3093541482,4.459567121,5.195124921,12.51979677,14.66689636,14.66689636
11407866,7.362892478,8.397641372,10.57057884,12.23448856,12.23448856
3095311898,7.487362347,8.004079263,10.92893913,13.03853744,13.03853744
1145936325,7.539029565,8.296091735,11.97237679,12.29730965,12.29730965
3100094802,7.537919281,8.574173343,11.36855307,12.31953592,12.31953592
1150278162,6.871779822,7.51751317,11.07470958,12.68035714,12.68035714
3103368139,6.14633493,6.50325862,10.8357879,12.55727832,12.55727832
1150591062,6.607819653,8.063167887,11.66657375,12.44709086,12.44709086
3104080596,5.301568757,5.838670045,10.56062539,12.83226605,12.83226605
1152449741,7.084768295,8.000060802,11.13182406,12.61986457,12.61986457
310631091,6.112513343,6.828905073,10.84453359,12.02850274,12.02850274
1156073272,8.132267903,8.91536747,12.24448243,13.23172297,13.23172297
3109977781,5.412191135,6.058033157,11.05681474,11.9583035,11.9583035
1157233457,5.482574331,7.604349073,11.441291,12.92433118,12.92433118
3112586807,7.297555257,7.969030007,11.3296775,12.05313973,12.05313973
11574123,7.973828971,8.975252959,11.23328276,12.60467941,12.60467941
3117043986,6.009715395,7.900622651,11.71273865,13.29847284,13.29847284
1157595916,6.362820105,7.334218784,10.60202728,12.32841714,12.32841714
3117409134,6.81942071,7.388951627,10.1516409,11.71097992,11.71097992
115784129,6.355853286,6.839366268,11.09622932,11.65507496,11.65507496
3123429468,6.813209527,7.60721411,11.31221142,12.50295529,12.50295529
1161329133,8.148595028,8.832775983,11.7683397,12.33661306,12.33661306
3123810007,6.957212243,7.720918391,11.5570739,11.93788197,11.93788197
1161373229,7.489220711,8.110333708,10.67535525,12.06740499,12.06740499
3128815857,7.174373754,8.090504879,10.7189391,12.40525811,12.40525811
1161831083,7.230320531,7.696817147,10.91198006,12.16020889,12.16020889
3133368442,6.795317331,7.800111259,10.99502811,11.74296125,11.74296125
1162141764,6.524202999,7.083428897,10.51697055,12.15124024,12.15124024
31361606,7.421453625,8.346414881,11.43509903,13.07057436,13.07057436
1163553824,6.558513539,7.131800971,11.404498,12.49403731,12.49403731
3138342343,5.353631645,6.171279082,13.93826321,14.57653727,14.57653727
1164794273,6.5967281,7.288962345,11.33780463,12.56266521,12.56266521
3138616935,7.56455734,8.190942149,11.53039317,12.40070823,12.40070823
1168021938,6.197915827,6.995839895,10.67619668,11.94243075,11.94243075
3140512536,5.289943119,6.012901634,13.43435184,14.11873181,14.11873181
1169616649,7.433273084,8.474588704,10.85411177,11.91559417,11.91559417
3147576269,6.70133159,7.760396357,10.29311031,11.45258887,11.45258887
1170788175,7.136776614,8.086415647,11.32669206,12.67959196,12.67959196
3148192122,6.648648497,7.927868481,11.66345807,12.28590799,12.28590799
1172262944,7.78592467,8.6406271,11.68635475,12.49266049,12.49266049
3150163478,8.159360606,9.480625876,12.2831069,12.81798857,12.81798857
1177503761,6.892838007,7.21135715,12.4579233,13.32939032,13.32939032
3165713481,6.603091977,7.505092694,10.74526403,11.52110046,11.52110046
1184389633,7.278591984,8.135291169,12.0537281,12.82047464,12.82047464
3170512105,6.058502595,6.749162154,12.20445598,12.90770904,12.90770904
1185574887,5.604739421,6.09083267,13.18521072,14.64224582,14.64224582
3171575673,7.041515801,7.80685746,11.83586776,12.66089899,12.66089899
1190308761,5.910355071,6.499911748,10.53733273,11.8867143,11.8867143
3172989359,7.020966578,7.913329661,11.56057956,12.70418828,12.70418828
119126177,6.969468803,7.584795787,10.82545142,11.69713972,11.69713972
3176046588,6.838066104,7.88364228,11.89243886,12.95329811,12.95329811
1196527465,8.057282503,8.94664392,11.1338549,12.08343884,12.08343884
3176914833,8.319304207,8.875947505,11.46324586,11.95332415,11.95332415
1197045954,5.608649205,8.033801299,12.90595921,14.22209914,14.22209914
3182049011,8.369745363,9.105664427,11.31857832,12.69956762,12.69956762
1198356813,7.274095345,7.960784568,11.93518929,12.87346664,12.87346664
3185151244,8.181784765,8.950345355,12.09064189,12.68437257,12.68437257
1200684014,7.117540234,8.304898963,11.04834176,12.52783969,12.52783969
3185171421,7.498750276,8.684812744,11.25135994,12.01572597,12.01572597
1201047966,7.503499075,8.344530231,10.40237305,11.94271234,11.94271234
3190862186,7.435892101,7.92385876,11.158443,11.86089244,11.86089244
1204013299,7.045879644,8.00970676,12.61980086,12.82726721,12.82726721
3192540230,6.276722227,7.632274495,11.07729097,12.2574504,12.2574504
1204359507,7.072009999,7.77595998,11.26340838,12.3808376,12.3808376
3194237272,7.056399728,7.805248898,12.11337345,13.27065694,13.27065694
1207361199,8.359507781,8.809686121,11.71865419,13.08978854,13.08978854
3194463561,6.680967481,7.12144093,11.13075956,13.02428462,13.02428462
1214132906,6.43495051,7.601069815,10.17374588,11.88716823,11.88716823
320127697,7.789832417,8.767809436,11.75344768,11.86119502,11.86119502
1216701855,6.695316159,7.42076295,11.90682315,13.121394,13.121394
3204472167,7.318640371,8.475445457,12.06904779,12.94496203,12.94496203
121697273,7.680831038,8.589040541,11.1167107,12.12635768,12.12635768
3209198339,7.667690422,8.697086934,10.52843127,12.08204113,12.08204113
1217141098,7.365175978,7.944763733,10.11136948,11.61620795,11.61620795
3212763876,6.717959052,7.716818252,11.70649461,12.995935,12.995935
1220374725,6.937357617,7.727563664,12.10890475,12.12474504,12.12474504
3213518740,7.043224338,8.3148004,11.83588513,12.14516991,12.14516991
1221640483,6.160968465,6.847952228,10.96009969,12.24104931,12.24104931
3214822644,8.172734936,8.836349872,11.434082,12.5419902,12.5419902
1222330281,8.082672704,9.173535263,11.78596203,12.30952041,12.30952041
3216964316,6.099221263,6.874631363,10.66921965,12.94685677,12.94685677
1222568744,7.697367914,8.713602949,11.50192006,12.53188651,12.53188651
3218515872,6.476978528,7.272948886,11.15679811,12.68646795,12.68646795
1228855311,7.287704265,8.073702199,11.37773671,13.7184574,13.7184574
3219790231,7.054996663,7.573561738,11.36246672,12.82558385,12.82558385
1228891697,6.242001977,6.86936624,11.72604137,12.28217429,12.28217429
3220670955,6.911880023,7.307844531,11.88701332,13.55702034,13.55702034
1235977088,7.514514868,8.621687735,11.18143808,12.25574772,12.25574772
3221434093,6.853549302,7.338945652,10.38543022,11.82521901,11.82521901
1236117854,7.818720844,8.501046399,12.12195164,12.24434137,12.24434137
3221624404,,,,,
1238240598,6.705903113,7.737885695,11.9945464,13.18286276,13.18286276
322458406,7.423222634,7.951090969,11.23502239,12.28902079,12.28902079
1238756309,6.762823713,7.73129963,11.76465498,12.94016371,12.94016371
3225665554,,,,,
1240942354,,,,,
3227202635,7.637754699,8.648963927,12.0295234,12.66776599,12.66776599
1248515966,7.572697477,8.12989128,10.83590364,12.36588442,12.36588442
3231527178,7.946624728,8.938193088,11.74391294,12.88925646,12.88925646
1250648840,5.875804724,6.975694229,10.68342668,11.98906743,11.98906743
3234489701,7.713775228,8.230064928,10.90020868,12.36011274,12.36011274
1254730664,7.032452885,7.974559864,11.5414306,12.14283459,12.14283459
3234586495,7.980049774,8.81972422,11.51139915,12.61391812,12.61391812
1279886614,7.533788189,8.164593456,11.6586457,12.52044359,12.52044359
3235320003,7.616867989,8.891630235,12.79731116,12.71594042,12.71594042
1280157702,5.757838342,6.62768609,11.38343127,12.13965025,12.13965025
3236504015,6.027061185,6.950536368,9.473063839,11.22625475,11.22625475
1293529777,7.243196681,7.865360495,12.0191077,12.46155162,12.46155162
3236644272,6.720906291,8.153423102,11.59862006,12.07768735,12.07768735
1296243384,5.39566778,6.081126349,11.68457285,13.08232163,13.08232163
3241674953,7.283812141,8.007179971,11.35959739,12.51223681,12.51223681
1299596535,6.907241536,7.938570187,10.57267065,11.9330068,11.9330068
3245338991,6.702367825,7.615914332,10.3111287,11.63898766,11.63898766
1299713973,7.080217851,8.00857439,11.43878557,12.66834297,12.66834297
3245755395,6.883422289,7.727052701,10.66165522,11.93813138,11.93813138
130118047,7.603672727,8.010648169,10.98045061,12.06693255,12.06693255
3245954075,7.058810335,7.659504013,12.50907777,13.08535752,13.08535752
1303822344,7.30186991,7.962270082,11.50158691,13.24525564,13.24525564
324718088,,,,,
1303893979,6.044719259,6.86678707,11.2093834,12.19665976,12.19665976
3247943782,6.854139591,7.722507836,11.17057352,12.40121933,12.40121933
1304389731,6.04307724,6.908026604,11.11323548,12.13272168,12.13272168
3249817543,7.0496399,7.677809958,10.60889999,12.45960843,12.45960843
1307181116,6.922900832,7.487459115,10.57662157,12.56712547,12.56712547
3250922962,6.825177321,7.930413375,11.32840795,12.60715031,12.60715031
1308201745,,,,,
3253387239,7.078101229,8.71134896,11.81703132,12.64086558,12.64086558
1310206420,4.967823448,7.156685792,10.63573168,11.78769988,11.78769988
3255836650,6.786723717,7.376379342,10.67045611,12.42512634,12.42512634
1310346718,7.364204391,7.850502899,10.5018352,12.22673768,12.22673768
3260871738,6.729620589,7.493888149,11.06572229,12.09712159,12.09712159
1313957126,5.275204783,6.539672953,10.19630676,11.46613118,11.46613118
3260960488,6.000499806,6.691869207,10.29343986,12.30162532,12.30162532
131655018,7.034510448,7.608922763,10.84964765,12.742376,12.742376
3262225790,6.822795038,7.634394366,11.55455582,12.07512712,12.07512712
1317462,7.407253339,7.9544551,10.788004,12.6772918,12.6772918
3264624310,6.535047872,8.248089177,12.6368689,13.58588881,13.58588881
1332795634,7.024934645,7.573493429,11.08256232,12.39433977,12.39433977
3264978932,5.766927857,6.713304777,11.01388222,12.35064683,12.35064683
1334116930,6.446452136,7.6893032,10.44326441,12.22084222,12.22084222
3266753211,7.175899683,7.571054754,11.87327834,12.64586261,12.64586261
1336976954,5.90185073,6.496560006,10.8371367,12.18948431,12.18948431
326891280,6.292031051,7.044943103,10.75079081,11.97243801,11.97243801
1337936015,7.522595706,8.242545168,10.50853953,11.51320838,11.51320838
3271604994,,,,,
1340072536,,,,,
3275217080,6.890443351,8.080085734,10.73080702,12.42463051,12.42463051
1342487188,6.429397171,8.509780611,12.20291762,13.01814173,13.01814173
3277181789,6.978337043,8.283204222,11.73609148,12.59600279,12.59600279
1342685465,6.903808076,7.701597421,12.36473504,12.52538539,12.52538539
3279245901,7.841303777,8.949154833,12.23718517,11.87224071,11.87224071
134279804,,,,,
3288745244,6.295962725,7.236802052,10.71860002,11.90462905,11.90462905
1344101127,,,,,
3289273628,6.814804645,7.635094249,11.8203823,12.77265391,12.77265391
1346910582,8.2182265,9.042186673,12.04481496,12.706064,12.706064
3289562482,6.246004905,6.573341834,11.17603533,12.37232928,12.37232928
1348459455,7.42493588,8.415246891,11.40053083,13.202341,13.202341
3290096905,,,,,
1351409340,,,,,
3293621097,7.313783529,8.507828557,11.41610473,12.02191045,12.02191045
1357417369,7.77009887,8.492884566,10.84186496,12.66007676,12.66007676
32938469,7.644818118,8.346817883,13.19138436,13.14900432,13.14900432
1365145510,7.397504143,7.952119119,12.5042784,13.05702424,13.05702424
3297348664,7.655870707,8.427329568,12.03712283,12.80882385,12.80882385
1378634377,7.991969817,8.974916576,11.17434993,12.25464444,12.25464444
3298815936,,,,,
1380078917,,,,,
3316130924,,,,,
1381671196,,,,,
3319985890,,,,,
1382465428,,,,,
3321849919,,,,,
138434806,,,,,
3323308438,,,,,
1386561348,,,,,
3327313154,6.665713176,8.007919033,10.73723886,12.62523426,12.62523426
1391684772,,,,,
3332328549,7.484411257,8.321985145,11.20524062,12.77686853,12.77686853
1393778620,7.557648511,8.401081973,11.34899616,12.28934287,12.28934287
3337257001,,,,,
1394077291,7.92185671,8.741823381,11.63387204,12.22303406,12.22303406
3338094212,,,,,
1400509715,,,,,
3340124957,,,,,
1402618672,,,,,
3340851327,7.06186268,8.257334267,11.60857493,12.11677425,12.11677425
1403873511,7.045178793,8.248062892,11.55465542,13.3125201,13.3125201
3342182273,6.416164019,7.785037502,11.49236717,12.91519967,12.91519967
1410948099,,,,,
334290435,5.682069459,6.386158309,11.56753668,12.64576092,12.64576092
1412450749,6.615848645,7.375509807,11.09473615,12.15374813,12.15374813
3343129791,7.600242695,8.529820434,12.13566574,12.4057065,12.4057065
1413282375,,,,,
334468298,6.958969542,7.646909116,11.22685367,12.62284236,12.62284236
1417920839,7.645273548,8.49366925,11.34223925,12.54503582,12.54503582
3345297865,7.491715652,8.121127053,12.06483736,12.80067756,12.80067756
1433666289,,,,,
3346107281,,,,,
1437821247,,,,,
3346511370,8.365764018,9.052318963,12.08375546,12.36153215,12.36153215
1438348583,7.255190747,8.556540524,12.17528246,13.04508568,13.04508568
3349861642,,,,,
1440643572,,,,,
335003211,6.795674358,7.678376314,11.13467178,12.82686036,12.82686036
1440768299,4.898234785,5.49611913,10.86238095,11.77047645,11.77047645
335104664,,,,,
1446259968,7.598423761,8.051092718,11.19583418,12.61845913,12.61845913
3351164964,6.897203248,8.203500696,11.19293208,13.1503202,13.1503202
1446589628,,,,,
3354511550,6.128010537,6.672565121,10.56011626,11.76303521,11.76303521
1447464089,,,,,
3357695482,,,,,
1448081953,,,,,
3359871584,,,,,
1448457386,,,,,
3362293049,6.777147603,7.943245459,11.92931684,12.44752148,12.44752148
1452555764,,,,,
336426329,,,,,
1453109530,,,,,
3371160733,,,,,
1453143940,,,,,
337120853,,,,,
1457648056,,,,,
3373021317,,,,,
1457842729,,,,,
3373396339,,,,,
1459501611,,,,,
3374628517,,,,,
1466472141,,,,,
3376877661,,,,,
1467419170,,,,,
3377759088,,,,,
1467713509,,,,,
3381441522,,,,,
1469221931,,,,,
3386202055,,,,,
1472207263,,,,,
3392035756,,,,,
1476023122,,,,,
3392963865,,,,,
1477683629,,,,,
340803193,,,,,
1479578650,,,,,
3410508529,,,,,
1481550494,,,,,
3410573615,,,,,
1483500237,,,,,
3410668296,,,,,
1484543503,,,,,
3410682651,,,,,
1485100276,,,,,
3419043004,,,,,
1485727346,,,,,
342333582,,,,,
1489422464,,,,,
3428149887,,,,,
1492693407,,,,,
3437461935,,,,,
1494969836,,,,,
3438308617,,,,,
1496827612,,,,,
3439727076,,,,,
1497934968,,,,,
3441116881,,,,,
1498873540,,,,,
3443753647,,,,,
1502224855,,,,,
3443950251,,,,,
1506379233,,,,,
3445089839,,,,,
1506723543,,,,,
3445216767,,,,,
1510691965,,,,,
344766746,,,,,
1511417686,,,,,
3447842173,,,,,
1512248949,,,,,
3450122487,,,,,
1512440794,,,,,
3451752350,,,,,
1512563087,,,,,
3452453842,,,,,
1513736265,,,,,
3458965699,,,,,
1513930399,,,,,
3459140306,,,,,
1516788178,,,,,
3467479455,,,,,
1521763392,,,,,
3468032341,,,,,
1525589082,,,,,
3470362520,,,,,
1526154632,,,,,
3470445476,,,,,
1531348005,,,,,
3474248854,,,,,
1531930180,,,,,
3474496151,,,,,
1533767893,,,,,
3477990078,,,,,
1536441148,,,,,
3481634232,,,,,
1545837513,,,,,
3482208722,,,,,
154667058,,,,,
3482761158,,,,,
1547173705,,,,,
3486713588,,,,,
1547321683,,,,,
348711479,,,,,
1547584703,,,,,
348742929,,,,,
1560233178,,,,,
3492490140,,,,,
1560828340,,,,,
3495559578,,,,,
1564801354,,,,,
3498010347,,,,,
1566869901,,,,,
3498378981,,,,,
1569318720,,,,,
349934174,,,,,
1569761975,,,,,
3501955380,,,,,
1570413707,,,,,
3506213723,,,,,
1572161461,,,,,
3506926170,,,,,
1579351358,,,,,
351109165,,,,,
1580563603,,,,,
3511384247,,,,,
1584150953,,,,,
3511452762,,,,,
1585331466,,,,,
3512003246,,,,,
1586254402,,,,,
3516454823,,,,,
158779019,,,,,
3520758666,,,,,
1590131354,,,,,
3524638841,,,,,
1592697722,,,,,
352505908,,,,,
1592786106,,,,,
3530244209,,,,,
1593612444,,,,,
3531047767,,,,,
1594198178,,,,,
3533807592,,,,,
1602583606,,,,,
3533959599,,,,,
1604003015,,,,,
3535052608,,,,,
1604268733,,,,,
3535898260,,,,,
1605617010,,,,,
3538085126,,,,,
1607063270,,,,,
3539567950,,,,,
1607889954,,,,,
3539717209,,,,,
1612290284,,,,,
3544869608,,,,,
1613166374,,,,,
3545637731,,,,,
1614363829,,,,,
3548675539,,,,,
1615516059,,,,,
3549161979,,,,,
1616242378,,,,,
3549674509,,,,,
1620557808,,,,,
3552163094,,,,,
1621617031,,,,,
355612286,,,,,
162526644,,,,,
3561979823,,,,,
1630775946,,,,,
3565014343,,,,,
1630871538,,,,,
3566300931,,,,,
1631350938,,,,,
3567315418,,,,,
163259093,,,,,
3569165538,,,,,
1636295669,,,,,
3572235922,,,,,
1636587618,,,,,
3573560794,,,,,
1637723952,,,,,
3598760125,,,,,
1638126951,,,,,
3601751755,,,,,
1638715823,,,,,
360338543,,,,,
1643083161,,,,,
360427065,,,,,
1643725238,,,,,
360459346,,,,,
1645871327,,,,,
3604691191,,,,,
1648798153,,,,,
3605497536,,,,,
1649501759,,,,,
3606976091,,,,,
1649551035,,,,,
3607981599,,,,,
1651940244,,,,,
3608113928,,,,,
1653206368,,,,,
3612049856,,,,,
1654119012,,,,,
361460013,,,,,
1654508502,,,,,
3614947229,,,,,
1654523276,,,,,
3615907583,,,,,
1656931768,,,,,
3620165734,,,,,
1660839245,,,,,
3620213387,,,,,
16684978,,,,,
3621702873,,,,,
1671345251,,,,,
362293270,,,,,
1673549883,,,,,
3625162682,,,,,
1678076849,,,,,
363441871,,,,,
1679688116,,,,,
3635306093,,,,,
1682850665,,,,,
3637736036,,,,,
1686389288,,,,,
3644730316,,,,,
1687224870,,,,,
3647998632,,,,,
1687315516,,,,,
3653965527,,,,,
1695950181,,,,,
3655426254,,,,,
1696518862,,,,,
3661330789,,,,,
1697787695,,,,,
3666908232,,,,,
1697816442,,,,,
3669543341,,,,,
1705895007,,,,,
3670092995,,,,,
1708583305,,,,,
3670726676,,,,,
1710493410,,,,,
367320913,,,,,
1711930631,,,,,
3675176980,,,,,
1724567179,,,,,
3675945478,,,,,
1730231179,,,,,
3678218578,,,,,
1730541924,,,,,
3683182920,,,,,
1735315447,,,,,
3685268115,,,,,
1735338986,,,,,
36895554,,,,,
1736791488,,,,,
3691492943,,,,,
1738235220,,,,,
3692156343,,,,,
1742732745,,,,,
3694822252,,,,,
1743802575,,,,,
3696718394,,,,,
1744430207,,,,,
370053661,,,,,
1748232481,,,,,
3703469018,,,,,
