sub,ses,acq,FD,relRMS,coregDC,coregJC,coregCC,coregCOV,normDC,normJC,normCC,normCOV,cbfQEI,scoreQEI,scrubQEI,basilQEI,pvcQEI,GMmeanCBF,WMmeanCBF,Gm_Wm_CBF_ratio,NEG_CBF_PERC,NEG_SCORE_PERC,NEG_SCRUB_PERC,NEG_BASIL_PERC,NEG_PVC_PERC
3567315418,PNC1,gre,0.1156519076399999,0.0007363907671298,0.9974971660736932,0.9950068292246032,0.996704865301239,1.0,0.9630408217328512,0.928716232920739,0.9528868162873854,0.97049654673533,0.0003491167003618,0.0004605510821099,0.859590495409068,0.8052805059120735,0.8085740505640718,120.48317518169264,87.65702320005032,1.3744839920781553,1.5486986220704275,1.4427040395713109,0.0058885879166175,0.0,0.0
3567315418,PNC1,se,0.0913770680699999,0.0030562651089888,0.9991678661388989,0.9983371160198647,0.9989039092565228,1.0,0.9618797906690002,0.9265591614759802,0.9514117478751266,0.9695726908114954,0.6655334235104835,0.6908019531680324,0.7854986431802583,0.7715684102118042,0.788816868277934,115.4639670689342,57.8513378125728,1.9958737590998368,1.4130114807182808,1.2010597586105387,0.2472770091256991,0.0,0.0
3506926170,PNC1,se,0.1314611449999999,0.0017805685931101,0.9990560229837884,0.9981138264720354,0.9988232486299722,1.0,0.9786167921816856,0.9581289223190008,0.9726402928925167,0.9846294097693352,0.6848579996492221,0.7103974832687089,0.7982963932275716,0.8326801067056294,0.8427528290531978,52.48699542616524,34.803776936329754,1.5080833187209903,4.210832002323218,4.160011616088282,2.257877159866415,0.0,0.0
1695950181,PNC1,se,0.1073715945999999,0.000890896244534,0.9984830884865048,0.9969707720437736,0.9981091981132754,1.0,0.9584717110971488,0.9202550917813336,0.9470658261009988,0.9662317629113848,0.6616352764004381,0.6849405317117913,0.8110804864160239,0.8116957608183005,0.8261715051774444,94.0372785571842,41.01157326332732,2.2929449195569545,1.5387843603553193,1.34993355249353,0.1468839616702804,0.0,0.0
2200670875,PNC1,se,0.0789361175875,0.0005514857589147,0.9976779182986018,0.9953665957404498,0.9968145641098162,1.0,0.9668545228770656,0.935835798816568,0.9576322429719768,0.968036044460502,0.6366219605817789,0.6624591296350087,0.7868288820588732,0.7579094620704824,0.7663605816096909,72.82708286247785,49.33888032871009,1.4760586859142824,3.7663921927416895,3.796889295516926,0.894581681406933,0.0,0.0
108828000,PNC1,se,0.1219579983499999,0.0009954860442269,0.9988316543774016,0.997666035631856,0.9985241105256716,1.0,0.9570708369772108,0.9176757836584704,0.9453677645394036,0.9677410965079584,0.5998562763063714,0.6100532987719762,0.7252341738261017,0.8159315906174969,0.8160502338558966,79.09353566387259,41.5154641116592,1.9051584116016171,3.9602622153139153,4.358991687504224,2.46671622626208,0.0,0.0
108828000,PNC1,gre,0.1216149287892799,0.0006837322446207,0.9933030499675536,0.9866952015058144,0.9915690812140752,1.0,0.9584378028003188,0.9201925774352712,0.947189615361732,0.9714468635538116,0.0135189120104628,0.0263004011787531,0.8391116782319347,0.8425063803884563,0.8450953762511679,68.46247816762815,51.33592934017491,1.333617196524583,1.928743637824806,4.266005893383338,0.5491561746584517,0.0,0.0
2657079253,PNC1,se,0.1258804264899999,0.0018903505000328,0.9975046265894574,0.9950216759563624,0.996776199559042,1.0,0.9571163573593948,0.9177594874687592,0.9454810802843816,0.9694126959274916,0.7096276449080937,0.7212074317392777,0.7833632270875942,0.8106561770683451,0.8057869829354047,57.03183010770071,35.957632584879256,1.5860841220031676,4.368351482344055,4.141751117265689,2.3289481966387613,0.0,0.0
3538085126,PNC1,se,0.0683840254051217,0.0003625338937766,0.9990693647873606,0.9981404601280056,0.9987588006772278,1.0,0.9702945072862528,0.9423029343361868,0.9620316576601914,0.9716477311381728,0.4447956992637772,0.5465535600090534,0.734135112411612,0.7661954791869459,0.7844493731360522,70.70974870590896,40.64517325850037,1.739683781299198,4.985077926384437,4.587155963302752,1.658008179507019,0.0,0.0
199547104,PNC1,se,0.1207799705749999,0.002301742733861,0.998520740035259,0.997045850026304,0.9979819210438604,1.0,0.9464310831719376,0.8983096103682708,0.9322168002708584,0.9664346481051818,0.6418825155667981,0.6533299128363446,0.7467954245220404,0.8148816847383491,0.8206933765297633,59.232693724679166,28.061183282340096,2.110840912469875,4.742777691951182,4.480148308357794,2.2246253669086977,0.0,0.0
2564511370,PNC1,se,0.0956206551812499,0.0007613873992155,0.99863124276138,0.9972662273938034,0.9982196361197044,1.0,0.9618565910653804,0.9265161082633782,0.9514525744394604,0.9720373585738966,0.6914155418098855,0.6963446574977824,0.7919984152336074,0.8434320876355735,0.8467632610767354,51.02660543749228,24.178518534836325,2.110410750103375,4.962303794339389,4.863428500803361,1.996044988258559,0.0,0.0
3614947229,PNC1,se,0.1279457937374999,0.0018828479082278,0.9990805201628792,0.9981627296587926,0.9988109542566758,1.0,0.955513669998646,0.914816826752924,0.943476406155939,0.9688209580342472,0.6946454813927669,0.6908955530266749,0.7756046586076722,0.8299268353579534,0.8423394843190318,61.05464650272101,27.779349275947503,2.1978429334766534,2.98376480912681,3.3159907227480723,1.83037673164922,0.0,0.0
943724490,PNC1,se,0.141783215445,0.0009597625071757,0.9978299232126676,0.995669244497323,0.9971947540182796,1.0,0.964373295834548,0.931197787731514,0.954679840433057,0.975193354836472,0.5756806705300577,0.597000820067989,0.711111705774269,0.7992797648932408,0.8105725236514225,49.01300901693453,32.37291430812235,1.5140128735532838,7.700777202072538,7.389896373056995,4.4689119170984455,0.0,0.0
943724490,PNC1,gre,0.1915041519199999,0.0019429411500736,0.9900236503115358,0.9802443895017116,0.9871937336708562,1.0,0.9618710623975144,0.9265429635541368,0.9517247104227604,0.9791952205236338,0.0115630011068045,0.0247493441758017,0.804195516623742,0.807817572855483,0.8165994328142425,43.86157829742265,43.66896240720823,1.0044108190256116,8.446055271503463,8.193644424309106,1.902789463465148,0.0,0.0
562992781,PNC1,se,0.2568824042625,0.0025474898758234,0.9980753966096536,0.9961581871852752,0.9974389348920862,1.0,0.9632204626410884,0.929050418080967,0.9532426193239092,0.975062994178469,0.601950944306482,0.6104614870279632,0.7124278134371784,0.7460721615940133,0.7645799281651112,88.56916147686385,56.81795744907105,1.5588233976248282,4.42371020856202,4.495060373216246,1.9154774972557629,0.0,0.0
562992781,PNC1,gre,0.23581316704,0.0015542618326909,0.9951861290814438,0.9904183828311294,0.993609900714994,1.0,0.964518299854014,0.931468223647055,0.9549615920486594,0.978331508725406,0.0008747529730512,0.0037421826867822,0.8605045399479726,0.8125454532758535,0.8221098991217333,92.78639736482754,75.57197609198379,1.2277884232098273,1.6325416325416324,2.5225225225225225,0.0382200382200382,0.0,0.0
443652258,PNC1,se,0.1060487573124999,0.0006033655990478,0.9993658602202194,0.9987325241972652,0.99911678146378,1.0,0.9604232042114648,0.923859793814433,0.9496417476805338,0.9711308388528628,0.626651692817504,0.6262351121369003,0.6925552744971636,0.7329725189572546,0.7537776994594132,63.98317231669443,46.73081717239229,1.3691858218669135,5.449138017945358,5.539872971065632,2.3843129347716503,0.0,0.0
1217141098,PNC1,se,0.0811834703017499,0.0004856478248884,0.99915191463323,0.9983052665451037,0.9988657953080948,1.0,0.9634080932990642,0.9293995902063455,0.9534753237034764,0.9750514604340916,0.7012724954219034,0.6977874812913463,0.7760634533453378,0.7833767027898456,0.7906743532573725,72.36325076733432,39.44197666584048,1.8346760706343093,3.089917673473752,3.31979044156955,1.3311237036245056,0.0,0.0
2688141773,PNC1,se,0.0778672188627208,0.000174862114527,0.9977170600692112,0.9954445200255602,0.9969088502198712,1.0,0.9576326323091572,0.9187093360669968,0.9462677959658644,0.9733640480340549,0.6732187886217803,0.6852284670497063,0.7730742967882613,0.8048996549022553,0.8158970362752692,54.35044304991815,36.37902116887002,1.4940050969932774,5.44431215499513,5.2819569217447775,2.4299166576469315,0.0,0.0
794058926,PNC1,se,0.0907612029896249,0.000489681814227,0.9989234964834218,0.9978493081941358,0.998608715202886,1.0,0.970587364243678,0.9428554988841532,0.9623705809628248,0.972731512890095,0.5823732967290471,0.6028450770620952,0.7401325574040277,0.8165148004720035,0.8063008572620293,59.71184671034715,34.46274549160907,1.7326491508021522,4.977915721618718,5.04357168437388,3.1693923839083205,0.0,0.0
3891584278,PNC1,se,0.247091026705,0.0029581471118206,0.9986169076967872,0.9972376359979646,0.9982201919497948,1.0,0.9730258088351718,0.9474686094414247,0.965481426832117,0.9771412822252374,0.6126922484973548,0.6542819005468533,0.7854042826968413,0.8632222690132046,0.8512973550632039,61.26790309256096,30.806713934780223,1.988784107979482,4.265402843601896,3.754539299562997,1.957284421739398,0.0,0.0
2951167051,PNC1,se,0.1392100831224999,0.0011649720861013,0.9975523958060588,0.9951167438902516,0.9967918755900572,1.0,0.9598206587342644,0.9227453580901857,0.9490759339063534,0.976148719747457,0.6474803200768843,0.6520433275641785,0.7318055272455908,0.8205539990437536,0.8292744868521967,49.56754660055018,29.47783286005612,1.6815193584911254,5.704898446833931,5.884109916367981,4.187574671445639,0.0,0.0
2951167051,PNC1,gre,0.1122052257999999,0.0005384409587383,0.991943926084384,0.9840166154957558,0.9894777342460136,1.0,0.9600001728227572,0.9230772426456842,0.9493970861242989,0.9785565176031216,0.0032460717201954,0.0033203761223935,0.7942031161515514,0.8325837009403908,0.8339354821355609,42.88237875507861,45.337616842461856,0.9458454533259952,6.786629327295477,7.585056306977298,2.21057021986534,0.0,0.0
3753452353,PNC1,se,0.0719293470627161,0.0007914335098666,0.998467746651851,0.9969401817205056,0.9980070734658938,1.0,0.966526866901962,0.935222054592371,0.9572706166777388,0.9710752821636612,0.7864026065834624,0.7869784498353585,0.8472932052109267,0.8408054711332539,0.8348644785466962,85.04253309708987,41.1242620646481,2.0679406468960204,1.3067249863313286,1.2848551120831055,0.4866047020229634,0.0,0.0
987544292,PNC1,se,0.1318932251249999,0.0020779799681599,0.998251873847554,0.9965098489194876,0.9977423628235657,1.0,0.9758963094436368,0.9529272459837176,0.9691752599857096,0.9861770691994572,0.710682033592957,0.7184524271384731,0.7973137449823539,0.8187264681718365,0.8308299297092812,69.24918288405995,40.06286639101213,1.728512937845995,2.128600303183426,2.153865588681152,0.7769075290550783,0.0,0.0
2022868892,PNC1,se,0.2286280680325,0.0023441394356466,0.998653506765148,0.9973106347424214,0.998302383868794,1.0,0.9680748680143192,0.938125100366053,0.9592043535639432,0.970104958378574,0.7346643669317562,0.7441024562556812,0.8234507409824825,0.8206677764070582,0.811621222907158,92.99118720898616,45.98530317946755,2.022193630997017,1.397559997708918,1.3173721289879146,0.5154934417778796,0.0,0.0
2691116331,PNC1,se,0.2220300744999999,0.0028135264206523,0.9987901200748756,0.9975831642308306,0.9984141915768684,1.0,0.9673863718292895,0.9368328534875412,0.9582991925440498,0.9675874472940758,0.529806008070591,0.5647043319785744,0.6553887289383232,0.8109100057566943,0.8158800679085566,50.47286456078953,24.896227151152143,2.0273298542126192,7.573996855560871,7.3757604757673105,5.126802925695536,0.0,0.0
1857834970,PNC1,se,0.1268477081624999,0.0010765841234273,0.9991878753217044,0.9983770686659962,0.9989359657604324,1.0,0.9723629009520458,0.9462123368773696,0.9646594132015938,0.972447421981004,0.7191788198092779,0.7182764451961455,0.8097937777096597,0.7993276393373867,0.817198750077113,99.3706242652352,52.19513065209588,1.9038293998646216,1.275024519702302,1.3038712282928515,0.2769284024692782,0.0,0.0
2763114922,PNC1,se,0.1350166728375,0.0007497376530529,0.9975659941784604,0.9951438083556534,0.9968993771943,1.0,0.9729212467144852,0.9472703467014724,0.9653447967996696,0.97859565807327,0.492806353375429,0.5651881273759134,0.8075011966733974,0.8139249754972468,0.818632807816733,62.59902980657402,42.42524319879671,1.4755137528203843,3.957715611705556,3.6998839757638255,1.8112672424906535,0.0,0.0
1547584703,PNC1,se,0.0858967144749999,0.0010648414595804,0.997141574215028,0.9942994430490336,0.9962076616122274,1.0,0.9692558930617656,0.9403458011910292,0.960677720651097,0.9701662143826324,0.6845937700572275,0.711403396129561,0.7926452429526718,0.8248210140547442,0.8236455121215055,60.00449420771299,30.08865583487659,1.994256391412478,3.056889036031562,3.018264084312752,1.5781051702256803,0.0,0.0
2901356997,PNC1,se,0.2589024105,0.0016001054666768,0.9985652797704448,0.997134670487106,0.9980304521915015,1.0,0.9707216040261768,0.9431088885410402,0.9625608002504322,0.9707895183175034,0.5800818618701938,0.599913595285962,0.7125432381062788,0.7950290364125977,0.8003290759123878,69.50584061719434,45.10128210993758,1.5411056485660188,7.449241540256709,6.7024504084014005,3.3185530921820305,0.0,0.0
3606976091,PNC1,se,0.1287195886349999,0.0017674259314408,0.997696027546396,0.9954026472668486,0.9970719652357324,1.0,0.9753452529955696,0.951876967190152,0.9684504048048672,0.9796938602442332,0.7284205042827291,0.730490418159354,0.8023985771987987,0.8086639182613006,0.8226942852644187,73.60862639961842,42.7607576200834,1.7214060390044803,2.431941923774955,2.5190562613430125,1.030852994555354,0.0,0.0
3915422918,PNC1,se,0.1197841027261247,0.0007087818600522,0.9993077018172828,0.9986163615249672,0.9991134815144752,1.0,0.9500262410967708,0.9048095088482396,0.9363652452484345,0.9600103902850834,0.7112774891840118,0.7231024387807875,0.7947574543360003,0.8101452175346425,0.8153701399629579,76.13121471896218,42.920044034531394,1.7737916265349285,2.498562208447824,2.4346603616844527,1.067160840948303,0.0,0.0
3321849919,PNC1,se,0.1294508385375,0.0017352480424162,0.9979727889784268,0.9959537804976246,0.9972307714239552,1.0,0.9590914751718836,0.9213984248330148,0.948001806637668,0.9715201712182772,0.6357495305483918,0.634477455990155,0.7244557425573548,0.7743039974572969,0.7749672993104797,70.44750211706756,46.37333896006797,1.519138015438781,4.838084157455885,4.77506302113632,1.8760907504363,0.0,0.0
254383703,PNC1,se,0.17749238316625,0.0017077029257284,0.9982768127929418,0.9965595541182136,0.997746668022018,1.0,0.943469371843407,0.8929881886051403,0.9284936162969496,0.9642439749969012,0.6043045854143767,0.6815128951354638,0.8057331419828819,0.8495773452812381,0.8505162113885597,69.6888847501732,35.72950318013581,1.9504577043466271,3.3424561812146973,2.771792930763408,1.4208350317358645,0.0,0.0
1761492502,PNC1,se,0.0843351526749999,0.0012356889216424,0.9980745427038922,0.9961564859299932,0.9973435687221736,1.0,0.9430945302886762,0.8923168223798358,0.9283387176277328,0.9695197581999327,0.45784811983745,0.5228678837017381,0.7027658598793388,0.772102832047807,0.770084204173548,63.48637533919154,41.54901777017441,1.5279873928756185,7.058592213920566,6.478568619740464,3.3523397561934725,0.0,0.0
905292781,PNC1,gre,0.1364303938939999,0.0003943815905204,0.9927007299270072,0.9855072463768116,0.9909763686191588,1.0,0.9717424504501464,0.9450379925491934,0.9638361407452156,0.9766621438263228,0.0420869790272321,0.049852235582443,0.8543585590877403,0.8658862605385543,0.86167367034236,67.03523825863519,40.47322812884041,1.6562859291885152,3.253628777785569,3.947829745459645,0.6030432648481874,0.0,0.0
905292781,PNC1,se,0.1073992454824999,0.0004846543124679,0.9978778655795382,0.995764718994678,0.9973695676268348,1.0,0.9661624765470522,0.9345399587743096,0.9566859544323684,0.972731512890095,0.7520259290119191,0.7878804626348167,0.8348024920777145,0.8467101971626995,0.8543289116127804,75.3604918263157,39.68841036696936,1.898803482666929,1.7799124170080518,1.5962706596976974,0.8546404859443425,0.0,0.0
4031942322,PNC1,se,0.1435747959374999,0.0018973317237761,0.9984065243425676,0.9968181189351568,0.9978072929230506,1.0,0.9657765480556808,0.9338180702052736,0.9564865268369382,0.977199531229654,0.6262203013900502,0.6272763452609355,0.7247107246346398,0.7780913668413045,0.787626423540103,59.04099217935581,39.322266922281294,1.5014646102689782,5.8798933779334135,6.334605132493598,3.271834004076726,0.0,0.0
3906186680,PNC1,se,0.2414270369375,0.0027087953702382,0.9981575257540818,0.9963218284445268,0.9975972699701564,1.0,0.9686518714525304,0.9392094140091772,0.9599159230915346,0.9687360845465842,0.6470394366846305,0.6735158920259118,0.7780276359297367,0.8341712954661827,0.8435817204045601,74.30367140084458,43.94123352683717,1.690978277964443,4.139020537124803,3.7472353870458135,1.9589257503949449,0.0,0.0
3827457731,PNC1,se,0.1173997554024999,0.0012011704409763,0.9990268252750648,0.9980555428466852,0.9987254661417472,1.0,0.9635426820777052,0.9296501316708764,0.9536041472355844,0.9737966872361156,0.7243453920696845,0.7578244262222688,0.8317791965056267,0.8368766388152572,0.833537962043692,53.60748460394368,31.64948930778356,1.6937867174608718,3.4814814814814814,2.9344729344729346,1.2022792022792022,0.0,0.0
826730657,PNC1,se,0.1166094851249999,0.0012102068905143,0.9986446006127772,0.9972928704672642,0.998222457174074,1.0,0.9761675996323836,0.9534447232592774,0.9695740363754158,0.9908200474898236,0.6458288382712526,0.6657738393101545,0.7529147235645339,0.8016536386976608,0.8169344050047155,70.73702704825781,30.787372637633272,2.297598690243274,3.6869783925917456,3.486909797644907,1.8577798102206475,0.0,0.0
3260871738,PNC1,se,0.1467456364125,0.0011269411561132,0.9975316736409742,0.9950755025488122,0.9965712523808704,1.0,0.9570636911108776,0.9176626443567664,0.9453890329341016,0.9686410241934432,0.6639290163450636,0.6734378105471256,0.7614928146153508,0.8043255952093853,0.8014803782748207,72.5605301766026,39.18841954211749,1.8515809268250445,2.932420363203334,2.9621911283119977,1.379378783368066,0.0,0.0
3605497536,PNC1,se,0.1982494879124499,0.001391481782011,0.999361129439365,0.998723074668732,0.999138187760469,1.0,0.97335822161887,0.948099173553719,0.9659380237464508,0.9738539898132428,0.6935917779198791,0.7016664437746252,0.7933222047048454,0.8111415638360949,0.82508610057076,76.06210415668892,43.94368956816583,1.7308993601618436,2.263779527559055,2.258599254040613,0.7977621218400331,0.0,0.0
3604691191,PNC1,se,0.0935665886749999,0.0005188647462496,0.999341869782586,0.9986846052661944,0.999140134139212,1.0,0.9693319851011816,0.9404890528172076,0.9608828648621004,0.9754037832407416,0.6879936688699579,0.6957536614946828,0.7763448071838481,0.7903891173981287,0.7867926595371779,62.2607085649896,40.73942569447832,1.528266722066929,3.898861223701988,3.7959209933732234,1.647043685260246,0.0,0.0
3604691191,PNC1,gre,0.118657327698,0.0005587982109291,0.9952631822172928,0.9905710277579745,0.9938287985732568,1.0,0.969282736504543,0.9403963345073196,0.9608685961349472,0.9774955801819672,0.0738966426333202,0.0858869208898573,0.850242308545622,0.8248063517526915,0.8258436427868668,55.92690628679684,37.79131042393468,1.4798879864027208,3.4654096063192767,3.325264364887247,0.3185119123455217,0.0,0.0
1156073272,PNC1,se,0.1533062607749999,0.0007140058615685,0.9993340846224772,0.998669055541336,0.9991554716518134,1.0,0.978957314853202,0.958781967780764,0.9730805443313988,0.9862152306648576,0.7842612722335189,0.771601897056691,0.8466148230874446,0.8456223379164289,0.8367742785976486,89.36623166715825,42.50826991587925,2.102325779054463,0.977217872490728,1.2656737505151,0.2649084594101372,0.0,0.0
2254317902,PNC1,se,0.273327526875,0.002755283246714,0.9981447124304268,0.9962962962962963,0.9976307505958508,1.0,0.9644601593157914,0.931359781076648,0.9546702506953848,0.9707804062906752,0.4440399647162782,0.5736226094844236,0.7643511211238474,0.7664153193893228,0.7790581654747032,70.45440103915821,36.0826390076227,1.9525844831990875,5.766237001058597,3.698860452082944,1.376175353384395,0.0,0.0
1110356321,PNC1,se,0.1402601662374999,0.0005775299061504,0.9962832503340217,0.9925940268163996,0.995225893647793,1.0,0.9662860788223182,0.9347712737789726,0.9568440914600136,0.973019843962008,0.6906474539999462,0.7162225865823483,0.8108524437467428,0.8304046178627467,0.8343694182010002,79.58072610353929,40.11138870928182,1.983993291289968,2.536092660701543,2.2286874897074163,0.9880880496239776,0.0,0.0
4106746357,PNC1,se,0.1588831394237499,0.0004561683477929,0.99778037766382,0.9955705869517784,0.99705235859185,1.0,0.9591975452913896,0.921594238130359,0.9480906013793357,0.9702466934745736,0.749222052305365,0.7633163466336873,0.8302549545706542,0.8219812458796724,0.8027953138225814,76.06524369251787,47.614059021431125,1.597537476447468,1.9147306612203217,1.6951748787337246,0.541230533571611,0.0,0.0
3117043986,PNC1,se,0.2571915600125,0.0062603961741568,0.998374121972732,0.9967535223221864,0.9978191999595116,1.0,0.9706493588862696,0.9429725111319236,0.9624460059247796,0.9733760176390772,0.600449849597768,0.7109208607945152,0.8178447849843369,0.8343571219271372,0.8413673047905796,63.65237710942706,27.46662572572601,2.317444368487115,5.7827444856529375,3.1036502049580323,1.1614288502830372,0.0,0.0
802748205,PNC1,se,0.14643394225,0.0010747956884166,0.9966271188267116,0.9932769138242116,0.9955025378946688,1.0,0.954542514520782,0.9130380984198868,0.9423658445641724,0.971001587872514,0.698158865614018,0.7225448019381673,0.8126215002156034,0.8139842927483191,0.8128641358110388,66.7965794917564,38.29692048933515,1.7441762585155582,3.8151619799375114,3.316340514169819,0.8770487310201173,0.0,0.0
2295699564,PNC1,se,0.1539682632374999,0.0015196948841978,0.9997356062799804,0.9994713523310844,0.9996630522094344,1.0,0.9748135213620058,0.9508645906616804,0.967768547483252,0.9799864314789688,0.5530100304490109,0.606735944030724,0.7153289499356095,0.8027431949643125,0.8098418706647101,64.0549459372801,33.41420191606018,1.9169976316714832,6.703221384509939,5.483207676490747,3.550376970527759,0.0,0.0
2295699564,PNC1,gre,0.36347537924,0.0028531407692076,0.9983500220416904,0.9967054799688152,0.9978993267741416,1.0,0.9768984002363766,0.9548400671664268,0.9704388290349916,0.9813305630936228,0.0002570974633071,0.0533398749778473,0.816422328982704,0.8256095942486767,0.8325539693157576,26.877420978795865,24.43905310892596,1.0997734183481656,11.780104712041885,7.205841829705154,1.5086800771562414,0.0,0.0
3216964316,PNC1,se,0.1261182299,0.0008677136449268,0.998214100301111,0.996434568105968,0.9975854314121912,1.0,0.9650713775493884,0.9325004223616816,0.9554336743035488,0.9706491668275108,0.6141747272110794,0.649048458081333,0.7330744664013167,0.7929195955452893,0.7978903701606845,67.34748104326464,31.22763399787049,2.1566629430797497,5.198084916083548,4.998158573157258,2.278108065449571,0.0,0.0
2884386695,PNC1,se,0.1068743962572499,0.0003809523206611,0.9980786166039548,0.9961646024770276,0.9975912137559502,1.0,0.9486985111422735,0.9024038500821164,0.9347628657013474,0.961125929535852,0.6999145923883245,0.6833740878522998,0.7774497816068646,0.8082800224016415,0.8084999244365452,95.13201757412516,39.460394960485424,2.410822741875437,2.258532584694972,3.0282001135575043,1.0598700397451266,0.0,0.0
