sub,PreviousPipeline,ASLPrepCBF,ASLPrepSCRUB,ASLPrepBASIL,ASLPrepPVGM
2170759229,6.884969248,5.877094494,6.507013954,8.858651103,10.52300029
2788528349,7.444823579,7.369074157,7.760403491,10.58711208,12.0465289
2215153516,5.631383972,5.786949881,6.528908417,10.2811868,12.13522198
402523989,6.912610606,6.205767799,6.756911858,9.667362663,11.01925177
3289562482,5.267077183,5.71540429,6.292809323,9.852379771,11.40800153
3289562482,5.267077183,5.71540429,6.292809323,9.852379771,11.40800153
993394555,3.667160355,5.678630289,6.590842019,10.16439547,11.45856092
2976850765,6.632230915,5.998637843,6.698800754,9.897751266,10.95746272
2976850765,6.632230915,5.998637843,6.698800754,9.897751266,10.95746272
1682850665,5.580217685,6.394518727,7.841721371,10.47500817,10.91829218
2763114922,6.626949054,5.272169463,7.09279769,9.952336339,10.82029071
3733544876,6.315811605,5.542293766,6.43142334,9.199161119,10.85561109
3234489701,5.964561279,7.038271279,7.488640198,9.654249808,11.4767012
1046399178,6.799413808,5.365601785,6.570147524,9.462685617,11.64331369
1046399178,6.799413808,5.365601785,6.570147524,9.462685617,11.64331369
3829047511,6.713807673,5.799941987,6.518887823,9.679306301,10.72251903
2359486867,6.171238983,6.78889125,7.310649454,9.805193292,11.32697752
865069950,4.427238625,5.993330631,6.627341868,9.92877295,11.44835243
865069950,4.427238625,5.993330631,6.627341868,9.92877295,11.44835243
3260960488,4.130371977,5.655503942,6.153457011,9.344167894,10.62438559
3441116881,6.757690689,5.670732837,6.565516446,9.736756009,10.75631536
3753613715,6.96038371,6.539225012,7.556683536,10.01702709,10.96485407
177928631,2.875206527,5.961582082,6.517734486,10.12573948,11.65053966
4135739225,7.498783329,6.475783409,7.00088685,10.49648714,11.636371
1904270196,6.983885283,6.345741108,6.765379857,9.524864637,10.74472557
940718928,6.229452102,5.916556951,6.44212523,9.42962762,11.39773087
3029167955,6.702931603,5.784161984,6.673022372,9.918395047,11.41223218
3468032341,6.732555793,5.130385948,5.368767554,9.280677582,11.40508816
1448081953,7.253485748,6.126612382,6.900170072,9.262993568,10.44408273
82699044,7.397694815,5.989289392,6.387284107,9.47676358,11.73404444
2002122030,5.256075848,5.484597268,5.716903782,9.387905066,11.61377449
1724567179,4.559995132,5.56697739,6.177626861,9.329830157,10.7748842
1157595916,6.476471316,5.887524716,6.701802182,9.357593087,11.33640554
3362293049,7.594033776,6.221007567,7.290694187,10.65608665,11.65584686
348742929,5.286651211,4.796337893,6.24578729,10.33829052,11.94921265
4286784089,6.123310982,4.800343638,4.890222282,4.280631288,5.858946906
2374556661,4.599974663,5.812011934,7.077446371,9.798864527,11.6317829
2374556661,4.599974663,5.812011934,7.077446371,9.798864527,11.6317829
2842709105,3.916704845,5.985301636,7.215202976,9.742617859,10.73136055
3549161979,5.796985623,5.804195159,6.563460268,9.747020925,11.67253234
1452555764,5.378503486,4.745885034,5.326222063,9.741082701,11.03353894
2318786012,8.05057969,7.222445713,7.732574312,11.51004402,12.29150037
2318786012,8.05057969,7.222445713,7.732574312,11.51004402,12.29150037
1711930631,5.835721662,6.695923623,7.37614689,9.727169776,12.49933346
3452453842,5.348707084,5.958527229,6.769217948,8.305560485,9.3883258
1838464457,4.934280339,5.235813737,5.777946734,9.250688996,10.14837472
1838464457,4.934280339,5.235813737,5.777946734,9.250688996,10.14837472
3533807592,5.992401429,5.343918186,6.812622726,9.489338941,10.71483239
2951167051,6.674819558,5.565666282,6.094918441,9.984481723,11.53909597
2951167051,6.674819558,5.565666282,6.094918441,9.984481723,11.53909597
1497934968,7.134674818,5.357408741,5.639675872,10.53261083,13.18650229
2412716526,7.617182852,6.368649531,7.038067179,9.834016391,11.80797046
2298674157,6.565657939,5.461411301,6.816081014,9.312199509,11.29637054
2298674157,6.565657939,5.461411301,6.816081014,9.312199509,11.29637054
3506926170,5.256671277,5.874425328,7.289283475,10.73820184,11.55887366
4069098061,7.900869303,6.332888389,6.901137864,9.990476053,12.46517935
1506379233,7.508601878,6.511999504,7.439051741,9.585766658,11.02620681
1506379233,7.508601878,6.511999504,7.439051741,9.585766658,11.02620681
1942988748,6.238244275,6.013409009,7.486707154,11.11672995,12.97631482
1963601913,6.964715364,6.160093526,6.942853948,9.408492263,10.47946244
408967257,7.083885818,6.382285671,7.409691315,10.18743063,10.97259091
1822850038,5.104675062,6.123768279,6.75058519,9.113996095,10.11197127
1437821247,6.413197542,6.123496403,6.845350105,9.324950859,10.62525262
3357695482,7.343790286,7.158016431,7.584181167,10.19966646,11.49987395
1060532313,5.75924262,5.805795801,6.97883229,10.58508341,11.68121695
943724490,4.875586004,5.69709922,6.290905979,9.741679904,11.13398797
943724490,4.875586004,5.69709922,6.290905979,9.741679904,11.13398797
3043294809,7.74236961,5.939640592,7.328339513,9.288850804,10.19950386
3612049856,7.162421519,6.305891597,7.440414046,9.569281123,11.28237618
2675079707,5.141159895,6.172058156,6.954204308,9.378556121,10.53081178
2675079707,5.141159895,6.172058156,6.954204308,9.378556121,10.53081178
3984163767,6.24097102,5.323556787,5.711700023,10.53808824,12.34592118
3984163767,6.24097102,5.323556787,5.711700023,10.53808824,12.34592118
4250731906,5.865838851,5.99368952,6.66590312,9.090760258,11.33916066
987544292,6.972925646,6.938268305,7.688721266,10.23666555,11.69423158
4026391232,7.151523053,6.067469057,6.522349559,9.710006293,11.80226531
1088695522,4.431524949,6.753565035,7.222396131,9.819940243,10.43771028
3991005721,3.582588833,5.87706731,6.580568077,9.470186934,11.21350738
1761492502,5.455788113,5.094418228,6.572165815,8.970397618,9.977630905
1123556411,4.947401696,5.270999809,6.183781855,9.078676802,10.99792653
826824711,6.472382143,5.84675135,6.681170191,9.486180567,10.8235752
1560828340,7.227651303,5.949034143,6.645637832,9.433938855,11.06390568
2397365139,7.456157117,5.860175028,6.664297808,9.798184096,11.74605579
2774105134,5.481881482,5.865439341,6.375257207,9.862727901,11.9049826
2774105134,5.481881482,5.865439341,6.375257207,9.862727901,11.9049826
308228517,4.747508998,5.912034631,6.33581047,10.08825184,12.39838236
1643083161,7.457605145,7.032040636,7.823319074,10.01524791,11.31627337
334290435,6.437685905,5.215348444,5.977185005,10.06334788,11.84103199
3437461935,6.924107311,6.792725127,7.976875523,10.16136147,10.94415294
272785799,7.281097249,6.387707114,7.08084221,9.457130892,11.43575975
1686389288,7.180003032,6.201733423,6.728301575,10.54041335,12.88916516
4211615439,3.374942055,5.494758307,5.717735285,9.776749384,10.96750516
70214854,5.908497437,6.092572225,6.609727646,10.52782426,11.14196329
1168021938,6.604098667,5.903825814,6.730066744,9.737532356,11.31607048
471903637,3.905105155,6.916298109,7.756532641,10.36205531,10.8706818
1871767977,5.26759887,5.72550971,6.296960765,10.45562728,12.54042784
1526154632,7.089553367,6.491994812,6.964546712,10.37477873,11.1522016
2413176236,7.955292964,7.21476685,8.140683154,10.40868689,12.13284917
192039987,6.549255796,6.124431796,6.961721168,9.326881145,10.76566374
2292204095,7.478635976,6.633213045,7.123270011,10.41265224,11.5468227
2696622128,4.432603774,5.034332863,6.303935618,9.548966113,10.94016945
2696622128,4.432603774,5.034332863,6.303935618,9.548966113,10.94016945
481928384,7.2085953,6.565201315,7.578892696,10.00076608,11.60283077
481928384,7.2085953,6.565201315,7.578892696,10.00076608,11.60283077
1678076849,4.159354715,5.219603231,5.631085282,10.63526327,11.93744037
370053661,7.150556819,6.3591878,7.025562932,10.08263977,11.40134791
1794346030,6.9585573,6.709134177,7.541282874,9.640645925,11.41887861
1336976954,5.339269047,5.475122723,5.992599687,9.599107166,11.61432956
2200266312,4.184194152,5.771343654,7.017407546,10.01884876,12.01458741
2333477346,6.357246826,5.78360924,6.152668421,9.73798777,11.56577355
3477990078,6.967740534,6.96400928,7.441274311,10.17050856,11.08942484
3477990078,6.967740534,6.96400928,7.441274311,10.17050856,11.08942484
396724706,6.341192282,5.508710277,5.962507748,9.015982675,11.50264871
2461687277,7.657174087,7.114765177,7.687970474,10.47421189,11.11400363
2733440164,7.188851927,6.348232524,6.96722584,10.64811725,11.88089707
1890822437,7.30186827,6.321817714,7.437003818,10.18669173,11.36955203
1890822437,7.30186827,6.321817714,7.437003818,10.18669173,11.36955203
3512003246,3.758640727,5.11986094,5.510670398,9.542425002,11.88025923
1896354997,6.116956166,5.786572886,6.634734002,9.753402433,11.40246847
2588038141,6.823979048,6.363027318,7.392375796,9.541308753,10.81541601
1861767482,6.550149178,5.35683642,6.141205025,9.090025824,11.10162851
3017936002,6.601279813,5.852381751,7.297531693,9.74495002,11.58639953
3836403514,5.520943042,5.081584131,5.774044751,9.613994015,11.7005795
1770415263,4.802828893,5.857378521,6.097294025,10.01408919,12.24117102
2394345225,5.882943504,6.327809536,6.706319172,10.03463601,11.94819718
2041229468,6.927711994,5.668292352,6.190931985,9.302486722,10.46238291
2041229468,6.927711994,5.668292352,6.190931985,9.302486722,10.46238291
3316130924,6.702250578,5.623943138,6.7467899,9.707642195,11.14232113
1593612444,4.799620075,5.671754839,6.184820657,10.69942623,13.10817082
1593612444,4.799620075,5.671754839,6.184820657,10.69942623,13.10817082
1620557808,5.763561166,6.175370663,7.173300953,10.61308728,12.41103465
1852377689,6.770789756,5.472640957,5.763439881,8.679689295,10.73281353
3482208722,6.758728603,5.945402612,7.142054688,10.3216017,11.79804792
3482208722,6.758728603,5.945402612,7.142054688,10.3216017,11.79804792
1440768299,5.272835982,4.725026382,5.090564821,9.439330715,12.34948228
1440768299,5.272835982,4.725026382,5.090564821,9.439330715,12.34948228
802748205,5.994653761,6.682130557,7.433174479,9.979087032,11.3579148
2739925272,5.045479272,6.113987074,6.321178581,9.433393982,10.7695703
2739925272,5.045479272,6.113987074,6.321178581,9.433393982,10.7695703
2146308400,4.115441922,6.612937696,7.010200801,10.37055872,12.05625819
3870273492,6.860008152,5.387281164,5.920936017,9.383238001,11.6288486
1631350938,7.031078989,5.753823068,6.869399551,9.711371941,10.98113388
1091857727,6.018167882,5.904845792,6.36148247,9.372069233,11.11545799
983504031,5.816770058,6.167972912,7.485377313,10.20929122,11.41202396
2351609522,6.361302982,5.788037015,6.40461777,9.462170238,11.08751227
746461855,5.764874557,6.662137338,7.219248835,9.779980603,11.6733517
746461855,5.764874557,6.662137338,7.219248835,9.779980603,11.6733517
1447464089,7.367041284,6.533327064,7.071394526,9.798205948,11.38695143
3538085126,5.815438925,6.334510432,7.24949915,8.812124835,9.751874566
373574366,5.640816769,6.62486444,7.514302597,9.970334724,11.6091879
1710493410,6.624368785,5.927189887,6.414539104,9.247986236,10.89030252
1204359507,4.830102577,6.481065543,7.185124875,9.915893007,11.47483545
1217141098,6.899408017,6.788997634,7.291247118,9.101757755,9.958015513
1011497669,5.088516452,6.280636567,6.976179484,10.3091969,11.37571215
3670092995,7.187430773,5.836874147,6.115924586,9.716366648,11.67741393
3670092995,7.187430773,5.836874147,6.115924586,9.716366648,11.67741393
609583468,5.442349265,6.104520381,7.080437612,9.41309423,10.82129661
4264683889,6.16096085,6.280823108,6.752846713,9.378306387,10.40278022
360427065,6.916924278,5.530364998,6.021570398,9.283966884,11.14174806
908607262,5.410661494,5.86641199,6.16069726,9.435441074,12.09329234
3354511550,6.982874218,5.699623595,6.087446219,9.487716602,11.3021235
4060589852,5.304881614,6.090033283,6.532131452,9.847001354,11.63407887
678139191,4.172621338,6.121125264,7.643496399,10.23919269,11.75218219
782651188,7.372435547,6.321493792,6.988167222,9.463606442,11.4582182
972336786,7.436181265,6.630951333,7.304181898,10.24663772,12.2406656
972336786,7.436181265,6.630951333,7.304181898,10.24663772,12.2406656
344766746,5.610254493,5.870709866,6.474597152,9.413629498,11.27612183
344766746,5.610254493,5.870709866,6.474597152,9.413629498,11.27612183
594496588,5.788254444,5.44346177,6.851917813,9.349199562,10.95282164
388650152,7.394633634,6.944930034,7.665936641,10.159543,11.01183283
1017092387,7.477984837,6.189519031,6.606704942,10.01421515,11.87838991
3327313154,6.901169397,5.947050709,7.255282829,9.522613678,9.917531281
909152050,7.523953842,6.787755384,7.322540743,9.819174878,11.39988973
3548675539,6.003824924,6.140876042,6.921086484,9.900010107,11.68641669
3548675539,6.003824924,6.140876042,6.921086484,9.900010107,11.68641669
2860715826,7.34789937,7.229793965,7.718336273,10.38799484,11.85455768
3501955380,7.098524142,5.817708002,6.490200627,10.06194496,11.2940499
1901910719,5.400333175,5.485598318,6.086964711,9.469051491,12.19413823
389182564,4.755343235,6.685002407,7.219932515,10.42661147,11.90881854
2333670705,6.359933878,6.061163179,7.326949,10.9395305,11.765378
2200670875,7.104695325,6.329549271,7.500206528,9.328238795,9.68269037
3221624404,4.929597469,5.684240458,6.367553291,9.367471162,11.66008719
1814037649,6.703234716,5.672807746,6.220609632,9.058400361,11.34815229
861649027,6.515019451,5.278706696,6.618040824,9.419864245,10.64622359
1221640483,6.428457259,5.698504799,6.341179417,9.529400141,11.41681159
584328521,5.889616852,5.271440956,6.394456602,9.838640276,11.5678949
4177765106,7.605716569,5.754364342,6.090977379,8.341837403,9.448700228
3840308617,6.560681436,5.909887377,6.4534982,9.904413261,11.97162595
3840308617,6.560681436,5.909887377,6.4534982,9.904413261,11.97162595
292946269,3.981723428,5.361875183,6.126634044,9.502350628,11.46151406
2593612027,7.324473236,6.377807062,7.059191198,10.04665992,12.11573401
3194463561,3.81015082,6.170372465,6.558226159,9.938360657,11.75851688
876444031,5.623224095,6.345784542,7.121615342,9.870864346,11.66570838
677581716,7.737715481,6.885587989,7.949394357,9.716314938,10.10015678
2688141773,5.679548409,6.536877636,7.10634731,9.570816586,10.62495754
31361606,7.59051876,6.863180729,7.689054677,10.25907459,11.93591561
756380264,6.330924028,6.188456748,7.433985292,10.17120063,11.7512247
749654008,6.52789358,5.380119646,7.034254092,9.815628005,10.77148317
2490635263,7.263929652,6.684397353,6.90656403,9.87405027,11.53455755
1705895007,6.838205911,6.207294814,7.213649522,9.392923379,10.38170976
1200684014,5.60986873,6.679476759,7.673118418,9.911918734,11.8199064
1310206420,6.378721823,4.769568496,6.465972584,9.610060172,11.17267912
78982423,6.873837902,6.454649956,6.967225296,9.814609979,11.79668116
2745152671,5.869165801,6.392091404,7.042940917,10.16439907,11.2775974
2745152671,5.869165801,6.392091404,7.042940917,10.16439907,11.2775974
2108841974,6.681197293,6.546119421,7.420874667,9.461804829,10.66390777
3666908232,6.952610355,7.039164804,7.316479062,9.791545169,10.81871783
55710183,7.287531956,5.694151479,6.425530868,9.68291716,11.32833229
3644730316,7.59373758,5.891650508,6.494740153,8.987400159,10.71021827
550810566,5.742107766,6.134676135,6.771407509,10.43982771,12.17533896
1240942354,6.502426948,6.83293736,7.52972655,9.868775509,11.53948313
3704894948,4.585784564,6.275175705,6.947402814,9.053368743,10.19709772
2182362214,6.030338472,5.271626929,6.542844314,9.749046581,11.68923325
612700286,6.812641477,5.706352845,6.701870901,9.003225802,10.92380289
1185574887,5.573387994,5.176421828,5.728246132,11.2234841,13.59370163
1823231434,6.807158443,5.270271342,5.683029137,8.860914498,11.0938426
845422206,6.928644635,5.907630781,6.287393086,8.068241824,9.295444965
1830789740,6.160420548,5.484947078,6.01226301,9.602278931,10.3908757
2551635949,6.24353756,6.06872565,6.692723185,9.893376488,11.32220133
2551635949,6.24353756,6.06872565,6.692723185,9.893376488,11.32220133
335003211,6.992935644,6.462655512,7.138581793,9.891785215,11.67903676
3345297865,5.457538059,6.805702973,7.424493951,10.65559208,11.60939906
3345297865,5.457538059,6.805702973,7.424493951,10.65559208,11.60939906
3123429468,7.293226363,6.254562207,6.950901098,9.966366384,10.99947586
355612286,6.331751997,6.681814279,7.622706848,9.874069784,11.70013154
1604268733,7.347439503,6.721305872,7.539749111,9.692611805,10.90014735
4269306166,4.725371086,6.503375933,6.796833174,10.07061769,11.38858741
2398605805,5.668500371,6.01442073,6.694264702,10.89881183,12.91841288
211169351,6.844593578,5.843575919,6.215155881,9.786621158,11.89725402
211169351,6.844593578,5.843575919,6.215155881,9.786621158,11.89725402
3032863642,6.977172426,7.053904146,7.891726789,9.884073936,10.33851769
2537779643,7.414143951,5.893587244,6.53549092,9.963494317,12.41658598
1730231179,6.454739528,6.230972361,6.947810701,9.686495045,11.34092889
924815264,6.691473768,6.060436419,6.520613837,9.653143675,10.50421795
2271737742,5.330601746,6.617677456,7.148961344,9.502134055,9.968189341
1908959165,3.984023426,6.323353674,6.970635837,10.06254679,11.39645779
1997401992,5.035764847,6.280663518,6.895794797,10.00139191,12.3813405
3104080596,5.205476419,4.835373419,5.341534515,9.032347171,11.33279589
1781205887,7.231093158,6.134528815,6.618491822,10.24171301,12.26754272
429608771,4.495776129,5.982917875,6.454339921,9.628119932,11.74608593
429608771,4.495776129,5.982917875,6.454339921,9.628119932,11.74608593
1236117854,7.804861261,7.108450885,7.824618009,10.79878412,11.4445389
3117409134,4.433615112,6.224767003,6.668687866,9.019474591,10.24329064
779151395,7.178157046,6.500596058,7.410713189,9.784374474,10.64785235
131655018,7.453084821,6.365262319,6.86476428,9.55167872,11.7468695
3539567950,5.68235769,6.041823799,7.009261861,9.552924181,11.15357904
1977306864,6.204076694,5.44321481,6.335040978,9.922004994,12.3436244
3544869608,6.281623579,5.822660574,6.358820168,9.064046884,11.14915254
610158411,7.505452829,6.986425358,7.983122974,10.49700217,11.24550389
3172989359,5.697709183,6.479825477,7.346240944,10.13357717,12.07517444
3172989359,5.697709183,6.479825477,7.346240944,10.13357717,12.07517444
401879401,7.388584943,6.192947948,6.977613075,11.40409013,12.57297266
3885398873,6.874384166,6.095797628,6.688695155,8.921553677,11.0059233
3915422918,4.651743067,6.918362876,7.492347775,10.10851519,11.26943008
195168692,3.59217538,5.671273233,6.233113721,9.686113292,11.96247812
2823833643,6.534964715,6.645808183,7.848726448,9.801830059,10.14750848
3923883359,7.660672477,6.96368738,8.250624034,10.58756819,11.90040798
1781775187,7.033259013,5.902252666,6.825099263,10.91624828,12.15368526
1804076739,7.392920797,5.599681272,6.20550412,9.844214159,11.46657351
681935372,5.25434579,7.278235885,8.126825499,10.62075096,11.51609748
3569165538,6.510252547,6.263279541,6.66197903,9.780221404,11.6228591
248585929,5.896164574,6.502417169,7.22891926,10.2027817,12.46466276
3323308438,6.374576101,5.78457579,6.597687287,9.531001587,11.85293394
2762202970,8.246289036,6.694673506,7.208036157,9.803841141,11.82983535
661770582,6.971095935,6.579783846,7.111115219,9.922208068,11.39372239
36895554,7.679781988,6.676874932,7.36158913,10.0550372,11.05836618
696727241,3.731451616,6.620270545,7.252106512,9.817377413,10.94259299
2258551019,6.840886308,5.976516071,6.788384679,10.22398504,11.86222946
2258551019,6.840886308,5.976516071,6.788384679,10.22398504,11.86222946
2671429330,6.389420696,6.212418127,7.596964497,9.628582832,11.94608068
2726208310,6.485551769,5.720504408,7.347384374,10.30409241,12.06513965
1536441148,6.21773199,5.184290892,6.413446416,8.703319521,10.83107985
808687263,6.378340261,6.595842532,7.095845308,9.741758767,10.85782074
808687263,6.378340261,6.595842532,7.095845308,9.741758767,10.85782074
3474248854,6.450995444,5.714713276,6.421630792,11.1962884,13.11388191
138434806,3.655490398,6.142418653,7.065219551,10.06523168,11.98425374
2318003050,7.912570862,6.233266219,6.987573007,9.55885959,10.54820575
3194237272,5.110855988,6.521050218,7.078944668,10.51498096,11.99134398
1094939473,7.697051032,6.032636378,7.046706136,11.31993627,12.44688296
2285120424,4.147079593,6.844529352,7.113756431,10.79656887,12.54769195
1910420386,5.850509493,6.466015884,7.407792853,9.496904758,10.33883465
3678218578,7.088415057,5.700459332,6.496720758,9.473277811,11.53405537
4160147836,6.987441765,6.507674633,7.4699401,9.946340899,11.74732261
4160147836,6.987441765,6.507674633,7.4699401,9.946340899,11.74732261
443632695,6.533420271,5.874853599,6.848764065,9.801902175,11.64468333
3621702873,3.591528951,7.117731996,7.90271866,9.978128294,10.41789292
666666729,8.011594321,6.986548817,7.717995901,9.602796005,10.54348224
1547173705,5.495570956,5.786619991,6.786203595,10.14359165,12.79020898
3756388677,7.288673736,6.538200156,7.375399652,10.05260871,11.13260065
1687224870,7.400440379,6.342939463,7.400023305,9.952635662,11.49197566
410808047,6.749616144,6.053585978,6.775050517,9.510546504,11.06778793
1786222403,7.329304547,6.849368341,7.742145664,9.622409983,10.21667703
2585124211,5.257392129,6.650938893,7.455483602,10.42086174,11.85719527
1697816442,6.804091604,6.844118788,7.476652292,10.07311949,11.26145844
1081730904,7.419225598,6.442388078,8.09008193,10.0868995,11.52582025
1786758517,7.042592277,6.280137333,6.987117231,10.69603875,11.14068116
2533255886,7.145089653,5.978836362,6.561986996,9.947555329,11.47904469
467305309,6.702563781,5.978241126,6.848007165,10.01838738,11.27416703
1887252222,6.986066593,6.448055145,7.163971959,9.774124672,10.50460767
1201047966,6.997383081,6.895218247,7.571401377,9.417263325,10.38209398
443652258,7.024646123,6.553124842,7.096332525,9.08146408,9.813416618
335104664,7.569641372,6.522185794,7.155761494,10.19650992,11.34672059
3818082974,7.488151489,6.843145136,7.454481294,9.685287465,11.57667906
3724047858,6.782289445,6.705759097,7.147575258,9.780809903,10.72787805
2051099070,4.908238315,6.736898617,7.113029881,10.41436016,11.66597814
574930953,6.168189355,5.407968627,6.156324248,8.567390128,9.627500469
1484543503,7.128053958,5.980866508,6.825514128,9.726126242,11.01051027
734794291,5.103147107,5.839464457,6.795749,9.802062151,11.20384706
624076698,7.500274526,6.168269498,6.847172759,9.686220961,11.10103399
4276974103,6.740058821,6.52198077,7.330104938,9.375271567,10.28614439
1799875502,7.188717401,6.566265378,7.700802334,9.929547273,11.43172181
3769010696,6.507164734,5.59950477,6.513290568,10.15851363,11.67183063
3724155829,6.714649541,5.895253996,7.25444291,10.13513386,11.67800379
4160502168,6.155453108,7.074706474,8.06442561,9.755479747,10.30617513
103652366,5.906485052,7.393897472,8.011362182,10.08461076,10.41504443
1752698697,6.899889052,5.493653173,6.479286146,9.532304519,10.97308387
2026754591,6.422038334,7.757346757,8.313658396,10.85774616,10.92170134
2166835733,7.619234284,6.837100841,7.541963569,9.848613851,10.84192867
1348459455,6.584909926,6.765037708,7.597458015,9.995048609,11.88690602
2932569616,7.64786694,5.541639722,6.315431286,10.23553068,11.94825559
4016765342,7.329964623,6.94427079,7.701550476,9.415480318,10.32620676
890147203,4.249387645,6.155457311,6.717360349,9.378424623,10.40076507
3926498329,6.680130168,6.801417472,7.13444141,10.57686389,11.18539151
3346107281,5.538561967,6.036276283,6.679739345,10.03265809,11.98591606
2675724304,3.964053704,6.056550669,6.649296425,9.305322046,10.89476412
2816126335,7.027591772,5.572612375,6.258541087,9.751237627,11.25098025
2816126335,7.027591772,5.572612375,6.258541087,9.751237627,11.25098025
3516454823,7.980762601,7.206574698,7.689592458,10.44414799,11.96346178
3516454823,7.980762601,7.206574698,7.689592458,10.44414799,11.96346178
646773252,7.749998088,6.530623051,7.495410578,10.4503396,11.59148443
2404418579,5.865555534,5.719263355,6.937655145,9.881645163,12.15998653
2175676858,7.017082084,6.75274481,7.594653683,9.761823605,10.78161629
4117238293,5.066125096,5.634281255,6.202600676,10.44550866,12.76043402
221853583,5.112310062,6.005082289,6.684835564,9.716994687,12.00923748
4242587695,7.098283165,7.301665784,7.961189125,10.04435349,10.73373367
3901605230,6.976842243,6.318916264,6.958331045,11.0974936,12.7373696
835121147,4.936207465,4.94954176,5.853219726,9.051210001,10.77369279
835121147,4.936207465,4.94954176,5.853219726,9.051210001,10.77369279
