87538,9942,4.600636 ,4.143126 ,4.562196 ,4.110778 ,4.399790 ,4.048172 ,4.192129 ,3.846265 ,5.542646 ,5.075210
93734,10092,4.324796 ,4.201421 ,4.176636 ,4.062355 ,3.994023 ,3.865991 ,3.872074 ,3.711001 ,4.931368 ,4.841392
105860,10641,48.650404 ,43.277025 ,48.493651 ,43.155967 ,46.847531 ,41.810198 ,43.086990 ,37.224656 ,57.510258 ,54.763183
119302,10122,4.110307 ,3.542147 ,4.063608 ,3.509912 ,3.794328 ,3.428228 ,3.498589 ,3.184911 ,4.251353 ,4.143156
131224,10434,38.175294 ,39.265226 ,36.821389 ,37.917210 ,35.447803 ,33.146420 ,35.005960 ,32.019190 ,43.878349 ,44.005715
21016,11431,61.630442 ,58.245768 ,60.593225 ,57.161271 ,56.435014 ,54.071263 ,56.309610 ,52.210656 ,73.044051 ,70.595828
87563,10329,54.062648 ,48.892417 ,52.982670 ,48.108325 ,50.739328 ,46.433808 ,48.734428 ,43.865629 ,62.258769 ,61.035194
93787,10163,6.220181 ,5.610226 ,6.154729 ,5.554347 ,5.829551 ,5.387035 ,5.506861 ,5.054284 ,7.007189 ,6.612510
105979,10067,5.288643 ,4.869973 ,5.252533 ,4.843102 ,5.078973 ,4.714347 ,4.736817 ,4.329947 ,5.919322 ,5.437872
119791,10082,5.441632 ,5.139116 ,5.438298 ,5.121541 ,5.225516 ,4.905183 ,4.827384 ,4.428140 ,5.819924 ,5.597952
131867,10669,51.959092 ,45.506990 ,51.771262 ,45.282990 ,48.978322 ,43.877552 ,46.778097 ,41.382700 ,61.166536 ,58.949841
21056,11447,48.425301 ,46.516627 ,48.301154 ,46.356753 ,45.624534 ,44.163016 ,43.845428 ,41.820914 ,53.891519 ,52.217968
87601,10595,44.033615 ,39.467731 ,43.740873 ,39.130445 ,41.583751 ,37.987774 ,39.462987 ,35.813039 ,51.108190 ,48.609386
93856,10352,55.091781 ,51.561720 ,54.064272 ,50.451040 ,51.673200 ,48.735149 ,49.068232 ,44.920017 ,59.407641 ,56.424658
106039,10626,46.521954 ,40.404077 ,45.728681 ,39.721440 ,42.135939 ,38.757586 ,40.770458 ,36.756000 ,53.999741 ,49.723164
120217,10702,41.916677 ,38.111163 ,41.460742 ,37.767122 ,39.924073 ,36.002097 ,37.305140 ,32.955920 ,48.953602 ,45.999149
132179,10780,43.872426 ,39.428186 ,43.800049 ,39.312801 ,40.946330 ,37.585116 ,38.393577 ,35.371948 ,47.484811 ,46.142544
21059,11445,52.581905 ,50.186274 ,52.247781 ,49.895818 ,52.584004 ,50.567147 ,46.990450 ,45.069383 ,56.803334 ,54.647959
87646,10496,50.483638 ,45.473473 ,49.620701 ,44.704435 ,47.256849 ,43.531007 ,44.537011 ,40.499127 ,56.362841 ,53.208603
94276,10957,44.980342 ,40.036998 ,43.844355 ,39.018709 ,42.249048 ,37.854925 ,40.529155 ,34.983934 ,52.441607 ,47.876974
120562,10666,,,,,,,,,,
132224,10151,5.312883 ,4.538401 ,5.315501 ,4.545378 ,5.019614 ,4.425808 ,4.822607 ,4.119781 ,6.083166 ,5.451178
21085,11456,50.092551 ,47.040160 ,49.841403 ,46.776256 ,47.835327 ,45.241333 ,44.655525 ,41.048249 ,59.206267 ,56.197450
87804,10026,5.592927 ,5.058733 ,5.533981 ,5.002443 ,5.232840 ,4.836976 ,4.906108 ,4.468580 ,6.092423 ,5.837520
94492,11251,27.956937 ,25.399581 ,27.962931 ,25.390263 ,26.647118 ,24.516070 ,25.021702 ,22.565716 ,31.705963 ,29.749455
106246,10593,47.838727 ,43.909403 ,47.860277 ,43.914819 ,45.902677 ,42.450043 ,43.544355 ,39.273739 ,59.218375 ,55.787756
121001,10494,45.117033 ,39.803415 ,44.882775 ,39.593949 ,43.062188 ,38.559435 ,39.964244 ,35.818926 ,53.895091 ,50.447064
132657,10616,54.822380 ,48.887919 ,54.790075 ,48.883326 ,50.295780 ,46.240967 ,48.036670 ,43.093573 ,63.368478 ,59.863386
80557,10863,58.958132 ,53.652880 ,58.646467 ,53.390575 ,56.607044 ,52.451379 ,52.566257 ,47.856638 ,63.689271 ,59.348570
87990,9995,3.822510 ,3.411521 ,3.706169 ,3.306200 ,3.496079 ,3.199750 ,3.237985 ,3.020253 ,3.790813 ,3.579623
94848,10121,3.932484 ,3.618721 ,3.856130 ,3.542699 ,3.690334 ,3.432493 ,3.496008 ,3.247635 ,4.324536 ,4.018804
106331,10587,39.670694 ,32.019943 ,38.916062 ,31.594206 ,34.851395 ,30.871786 ,33.689161 ,28.703835 ,45.876905 ,41.157987
121050,10890,64.209035 ,66.057188 ,62.743013 ,64.505633 ,59.359664 ,57.350531 ,57.501704 ,56.659374 ,76.250656 ,71.600693
133220,10792,3.295271 ,2.093764 ,3.237074 ,2.060026 ,0.254766 ,0.196396 ,16.252354 ,18.229817 ,11.815546 ,10.899184
80688,10982,50.931604 ,46.693446 ,50.970287 ,46.768620 ,48.730104 ,45.552146 ,43.788401 ,41.512142 ,56.642627 ,55.506012
88209,10057,5.955226 ,5.286832 ,5.720870 ,5.096602 ,5.392022 ,4.926243 ,5.204944 ,4.664846 ,6.650184 ,6.178545
95015,10380,62.779205 ,56.877090 ,62.475525 ,56.594061 ,59.233713 ,54.662199 ,55.473255 ,49.754971 ,69.470148 ,64.335067
106802,10856,56.228039 ,50.644697 ,56.239600 ,50.649458 ,53.924536 ,49.433436 ,50.580598 ,45.807168 ,65.018315 ,62.152899
121085,10015,4.400810 ,4.028305 ,4.268815 ,3.894519 ,4.120431 ,3.754732 ,3.883671 ,3.475493 ,4.777151 ,4.504736
139272,10109,5.134274 ,4.706686 ,5.093688 ,4.674946 ,4.889921 ,4.555598 ,4.481326 ,4.196087 ,5.531886 ,5.363217
81725,10356,100.021682 ,94.412855 ,99.820143 ,94.321073 ,95.823741 ,91.647952 ,88.654324 ,83.389162 ,112.252483 ,109.017953
88402,10679,46.933326 ,43.710553 ,45.976896 ,42.926231 ,43.553899 ,40.945679 ,41.686357 ,38.612468 ,52.645651 ,50.148700
95057,10778,49.620770 ,43.826053 ,50.289370 ,44.224883 ,46.043158 ,42.817663 ,41.464635 ,38.537464 ,53.549885 ,49.450085
106880,10302,49.233167 ,46.383206 ,48.262081 ,45.433059 ,46.598644 ,44.148821 ,44.290850 ,41.384445 ,53.409881 ,52.365848
121407,10619,62.182066 ,57.497193 ,61.990114 ,57.345505 ,59.721941 ,55.793665 ,56.122350 ,51.534610 ,71.624840 ,66.864004
19977,10781,69.674945 ,64.539898 ,68.114302 ,63.113388 ,64.982284 ,61.493467 ,62.348621 ,58.063775 ,79.017642 ,75.785085
81760,10132,4.827730 ,4.461177 ,4.780642 ,4.415518 ,4.602394 ,4.257036 ,4.264946 ,3.965452 ,5.287707 ,5.193983
88589,10975,50.818006 ,42.028913 ,50.568037 ,41.815942 ,48.505969 ,41.162009 ,44.706465 ,37.281077 ,58.420705 ,53.599229
95116,10891,52.040242 ,47.058708 ,52.023901 ,47.049281 ,48.349113 ,45.943365 ,45.417251 ,42.463835 ,56.551216 ,52.868218
107055,11231,41.548829 ,39.344303 ,40.985488 ,38.767844 ,36.829538 ,34.691467 ,35.313525 ,33.506467 ,44.049978 ,41.668662
121670,10158,4.588828 ,3.991175 ,4.565404 ,3.967308 ,4.334389 ,3.886478 ,3.913231 ,3.513512 ,4.676341 ,4.405219
19981,10852,51.759057 ,49.313827 ,51.362125 ,48.825718 ,49.807702 ,47.693287 ,47.450101 ,44.875055 ,64.017470 ,60.729923
82051,9947,4.708679 ,4.516177 ,4.624344 ,4.447583 ,4.392124 ,4.235875 ,4.158421 ,3.955023 ,5.220230 ,5.048829
88608,10165,6.057954 ,5.624190 ,6.065167 ,5.632149 ,5.840186 ,5.429106 ,5.342027 ,4.860296 ,6.671431 ,6.304249
95460,10586,47.496012 ,41.986086 ,46.802723 ,41.443043 ,45.156460 ,40.629294 ,42.271797 ,37.767287 ,53.279950 ,51.536985
108202,10740,44.996439 ,44.562116 ,44.313185 ,43.786870 ,41.121241 ,38.937751 ,38.822685 ,36.356503 ,47.232385 ,46.848356
122522,10540,57.959284 ,52.306326 ,55.816213 ,50.247791 ,52.062814 ,48.044932 ,51.035134 ,47.079607 ,66.352701 ,63.538003
20011,10846,56.513041 ,45.672679 ,56.161217 ,45.361144 ,47.507973 ,43.716811 ,45.413262 ,40.760818 ,57.096195 ,51.322009
82492,10046,3.887733 ,3.388397 ,3.832267 ,3.350823 ,3.563763 ,3.249342 ,3.272049 ,2.978862 ,4.150674 ,3.945266
88760,11150,58.830022 ,52.566413 ,59.003530 ,52.771742 ,56.733734 ,51.668162 ,52.055976 ,47.003785 ,65.293249 ,62.034785
96659,10362,86.289541 ,66.838523 ,82.608427 ,63.940238 ,61.788835 ,52.694901 ,63.267411 ,52.873366 ,90.229524 ,74.198671
109521,10682,49.046409 ,45.105234 ,47.553538 ,43.960937 ,46.545948 ,43.521774 ,42.728940 ,40.062917 ,50.885394 ,49.225998
122528,10697,38.756191 ,34.569673 ,38.823638 ,34.644937 ,37.282127 ,33.777125 ,33.188176 ,30.831174 ,42.561931 ,38.701695
20017,10922,45.185265 ,45.795851 ,44.727342 ,45.188713 ,42.536941 ,41.350409 ,38.454043 ,38.594216 ,46.305143 ,46.864724
82790,10059,3.900571 ,3.618767 ,3.832719 ,3.557540 ,3.679095 ,3.456494 ,3.450191 ,3.220485 ,4.281309 ,4.201006
