sub,ses,FD,relRMS,coregDC,coregJC,coregCC,coregCOV,normDC,normJC,normCC,normCOV,cbfQEI,scoreQEI,scrubQEI,basilQEI,pvcQEI,GMmeanCBF,WMmeanCBF,Gm_Wm_CBF_ratio,NEG_CBF_PERC,NEG_SCORE_PERC,NEG_SCRUB_PERC,NEG_BASIL_PERC,NEG_PVC_PERC
87601,10595,0.1066305809143749,0.0006606599788767,0.9904098763322584,0.981001946348481,0.9883922550687336,1.0,0.974023346402946,0.9493620960945252,0.966842108270598,0.9784892403411256,0.8030027745732746,0.8027380126669452,0.8514037500940108,0.8332131711777652,0.7781018695483781,46.40604497593252,35.908213929004795,1.2923518019493618,0.2435783879539415,0.2435783879539415,0.0221434898139946,0.0,0.0
93406,10138,0.216374820530475,0.0016911467333905,0.9905844995015324,0.9813446484746506,0.9882021804325588,1.0,0.9694305550254252,0.9406746529821112,0.960912951478942,0.9696320553825792,0.8172510067125234,0.8162504081066585,0.8666422178823551,0.8462990247492282,0.8122792419729914,50.27980967148896,43.44805687465369,1.1572395473644466,0.0508130081300813,0.0508130081300813,0.0203252032520325,0.0,0.0
92089,11104,0.13392471261,0.0015515173061454,0.9946116791378686,0.9892811150670404,0.9932842356929448,1.0,0.9635328768793434,0.9296318767722044,0.9535462016014574,0.9721897296667344,0.7784144713400367,0.7815678076117799,0.855797621619182,0.8446074673349316,0.7395622345655201,50.231758341393714,38.69638897904065,1.2980993748176617,0.1606748343040771,0.1606748343040771,0.0,0.0,0.0
119302,10122,0.2101604848749999,0.0032078901223295,0.9919803755071234,0.9840883564208162,0.9899985075667966,1.0,0.9556481401941412,0.915063377559162,0.9436201595749542,0.968207136640557,0.7941000592769769,0.7925721007213532,0.8727602719406458,0.862203830450232,0.8369156619751202,43.19647788978611,33.01192747875352,1.3085112318142396,0.1446898813542972,0.1446898813542972,0.0482299604514324,0.0,0.0
20011,10846,0.35197641775,0.0024980934205212,0.997487825616449,0.9949882416438568,0.9968748313214691,1.0,0.9617140940636206,0.9262517082867436,0.9513878542407588,0.9754461559932314,0.2195616246223478,0.2229951686215809,0.8685442085881991,0.7602351278125922,0.6733407249654335,61.1844642906165,47.98120514176623,1.275175646585776,0.0,0.0,0.0,0.0,0.0
106331,10587,0.219420656825,0.0029357080239749,0.973792780904976,0.9489241186236532,0.966600363233356,1.0,0.9376451654803918,0.8826101553012563,0.9222022709388016,0.9751216898751276,0.2315923840860574,0.2507374438049605,0.8324030756558866,0.774936846748044,0.6967923234630196,44.25152837640331,31.845256483161428,1.389579901791711,0.2385644642671922,0.2593092002904263,0.0311171040348511,0.0,0.0
105860,10641,0.1031262986549999,0.0007196793679139,0.992599579191758,0.9853078862081384,0.9906723165663046,1.0,0.959203211992358,0.921604700403164,0.9483038307346416,0.9758645501531226,0.7762218621854752,0.7759121019552516,0.8400996508942374,0.8393853076897237,0.7344119422648895,54.30690871902276,37.025473226846806,1.4667444865943091,0.0090106325464047,0.0090106325464047,0.0,0.0,0.0
116360,10097,0.2583188913108108,0.0014707698349464,0.9940452052163148,0.988160909785284,0.9927754372314118,1.0,0.9723390888842354,0.9461672409321624,0.9646113880114964,0.9745675033921304,0.8380070194433012,0.8380388656488814,0.8725452795079788,0.8703190789702415,0.8565495005317163,44.46969957553247,31.255082566690216,1.4227989793546605,0.0626959247648902,0.0731452455590386,0.0,0.0,0.0
127542,10115,0.29856652075,0.0005777404495982,0.993832298269202,0.9877402112586432,0.992517956043484,1.0,0.9775028216585012,0.9559956177522376,0.9712156175259764,0.9804994911804612,0.8451087078321481,0.8433811400860203,0.8731521328195095,0.8625298994797997,0.8394643683372244,71.37865628614456,54.89543962759655,1.3002656827300774,0.17103153393907,0.1603420630678781,0.1068947087119187,0.0,0.0
85743,10974,0.1796758325,0.0037405879576968,0.9874142296260964,0.9751413248296854,0.984235310485909,1.0,0.952583679994462,0.9094604139731426,0.9400257234803492,0.9723840354728014,0.6725611420860736,0.6768161898135653,0.8575183773109569,0.8375058224360419,0.7618154093471308,59.754529125420966,42.95107770805355,1.3912230452419283,0.0564227948091028,0.0564227948091028,0.0,0.0,0.0
87538,9942,0.1259759333999999,0.0007613084550273,0.9901102541049543,0.9804142067285164,0.9870398404591854,1.0,0.968449104076037,0.9388282322304556,0.9598150286220573,0.9770544013947748,0.7235093307609475,0.7251831914588885,0.7795026832177309,0.7576026826274651,0.6700931997705989,54.2768436066576,42.54424594390013,1.2757740183767354,0.2442516634380527,0.2442516634380527,0.0336898846121452,0.0,0.0
