2.400326378333114685e-01,2.446324224096383393e-01,2.453828779436168228e-01,1.821681425138249044e-01,3.509926483618548421e-01
2.884015549528478606e-01,2.930944607683721448e-01,3.152346362324937035e-01,1.619591429971188323e-01,3.710750366557508118e-01
2.662817607963981481e-01,2.729493993427978271e-01,2.706138656952854493e-01,2.029917972698696282e-01,3.735225547919766020e-01
2.624645029425348719e-01,2.909710101819707462e-01,2.640274557593569327e-01,2.441169108119485565e-01,3.221341114667751193e-01
2.281925439555213264e-01,2.199172895104052616e-01,2.980416602044266838e-01,1.819142695432351131e-01,2.045050604052683907e-01
1.160946945069578073e-01,1.392629015019954120e-01,1.450299218507636045e-01,1.297626749509255550e-01,1.998441406847462631e-01
1.487911315786538402e-01,1.381052437545852163e-01,1.753196032161791484e-01,7.052017238147563483e-02,2.834075395257972807e-01
2.272457932556654070e-01,2.245750553221963763e-01,2.438830664980061180e-01,1.611569606689486067e-01,3.209962630917650994e-01
1.946762308806700148e-01,1.982096754754477108e-01,2.119415774770933292e-01,1.282627114190469653e-01,2.788726465476182304e-01
1.923601110422996641e-01,2.159116850541017152e-01,2.696356756513410557e-01,1.778228382256785978e-01,2.771916556764714712e-01
3.054088369883950493e-01,2.887897285522099122e-01,2.904883351715489281e-01,2.329437921536029743e-01,3.457835687638283195e-01
3.724469659152139789e-01,3.082973648448241732e-01,3.767200509626313920e-01,2.611340462109456584e-01,2.808545720303299853e-01
3.133262808219673401e-01,2.990334130982904015e-01,3.299920011260404351e-01,2.394028963651074204e-01,3.845253177545098766e-01
3.043200618417790104e-01,3.072415795698086871e-01,2.999100047244112610e-01,2.386348333757939977e-01,4.395231957747826046e-01
2.767061192397843317e-01,2.763606593093544395e-01,2.836529613816452522e-01,2.060090528829044421e-01,3.009570230074666841e-01
3.493060902407782442e-01,3.559750219786098069e-01,3.484898791349845815e-01,3.410558303346721276e-01,3.418412161444940867e-01
6.748120571955375235e-02,8.986272738777222047e-02,8.007342604215504644e-02,7.738173325223388077e-02,9.097559774402108612e-02
2.467531770270723346e-01,2.723469388858194562e-01,2.594040748276277286e-01,1.440945271503814851e-01,2.778372266277990832e-01
1.860468387781636090e-01,2.004857400144339497e-01,1.860619706930263517e-01,8.037523321590415992e-02,3.646182155767376809e-01
1.971002666423832539e-01,2.026426960592727367e-01,2.086649184537097135e-01,1.628750508128700980e-01,2.830899916079641088e-01
1.858769021748466754e-01,2.018986415121393763e-01,1.951377949617656149e-01,1.632629076066443585e-01,2.636312510038356649e-01
2.955997400067206238e-01,2.769155928282668877e-01,2.969501956961989597e-01,1.893467629657620277e-01,3.815991715222586955e-01
3.022373350145744486e-01,3.259295161981224376e-01,2.851134468209491346e-01,2.495422637005093036e-01,4.301450341281223277e-01
8.977266610649388412e-02,1.019403276276241582e-01,1.054577952427086379e-01,1.367985728953150237e-01,9.547565413448744209e-02
4.892537052158141969e-02,4.576085489777382415e-02,6.257864284223652040e-02,3.611014571544544915e-02,-1.789410602431721481e-02
2.524093212276248832e-01,2.631695536359608401e-01,2.631836713217965973e-01,1.655224451454686274e-01,4.023388233884194198e-01
3.042136602490930763e-01,3.015647879993439973e-01,2.974104074290834787e-01,2.551976311495941507e-01,3.913774845330409424e-01
1.392895742828219041e-01,1.653007210323454712e-01,1.607828708111498361e-01,1.079514735979810180e-01,2.405265278263137019e-01
3.931059846322614293e-01,3.836836344050939540e-01,3.913525145537353755e-01,2.979600941151769322e-01,3.770566054226487385e-01
2.113976412849086217e-01,2.002675653263483735e-01,1.880407710504999608e-01,1.848269499860151210e-01,2.476639474127226015e-01
1.008353970562861079e-01,1.027130857395821689e-01,1.706881690426200748e-01,1.202870201307059822e-01,1.196371095791126798e-01
2.953332150758217756e-01,3.049353855467748509e-01,3.188975039778557119e-01,2.351321149524497334e-01,4.502915772964746211e-01
2.031042194103786502e-01,2.255492657561800063e-01,2.482689222085181502e-01,1.351668526023906136e-01,3.680026908869593605e-01
1.762693485774678714e-01,1.536423179116683801e-01,1.862234759057320443e-01,1.152804273840879468e-01,2.088317017101510853e-01
2.638430038075155748e-01,2.753817339603326086e-01,2.778188050506859019e-01,2.262667688923667708e-01,3.938203808887918989e-01
1.852259966954507286e-01,1.816293179301074756e-01,1.765022757051796787e-01,1.776758404397092150e-01,2.053495860397857309e-01
1.657529038301636948e-01,1.802738389564249311e-01,2.253214093838694643e-01,1.740374855932852183e-01,1.817892507024344295e-01
-2.923675159745952115e-02,6.700181905655677554e-03,-1.383528065105514647e-04,-1.083701630184324971e-02,6.374397618749381988e-02
2.696122979923863405e-01,2.706902408750934130e-01,3.080005755285702973e-01,2.213516877785681458e-01,2.515939625347664577e-01
2.161354809600999072e-01,2.346548368033219145e-01,2.423016952526677870e-01,1.793804648760207177e-01,3.467872927767313707e-01
2.273183153288911018e-01,2.342042722241672592e-01,2.368757037145172717e-01,2.189653540181630553e-01,2.851390694338565845e-01
2.640606118577980554e-01,2.693187954196792910e-01,2.708180537513911745e-01,2.247195760324410818e-01,3.450043155203966205e-01
-2.722091127484467174e-02,5.333139641342820626e-03,-2.502951202181534756e-03,9.238558277688243073e-03,-8.523652518469507222e-02
2.566168100152098619e-01,2.778941392217409434e-01,3.614557808052160093e-01,1.691492825430029878e-01,3.613232999749819152e-01
3.980973496982156412e-01,3.950875720891927623e-01,4.377408338804077981e-01,3.104441025870275928e-01,4.385531149161781550e-01
2.617328795476398517e-01,2.563233137282650009e-01,2.716625514489002247e-01,1.713451616316855886e-01,3.022298070649405144e-01
1.711458819016536126e-01,1.649678865074774292e-01,1.845627744198923559e-01,1.390296335246917481e-01,2.413716620678830471e-01
2.285449925034331864e-01,2.104339910077950848e-01,2.448998195749087503e-01,1.480686383679437890e-01,2.879832994726141404e-01
2.689995552679766977e-01,2.566041709512168478e-01,2.598859165343979649e-01,2.400510268998408692e-01,2.567480853220017178e-01
2.283883508849835764e-01,2.666859552865054606e-01,2.362146230286983339e-01,1.990101649597922351e-01,2.736166111202147366e-01
2.627015814716273517e-02,6.321859070684562876e-02,7.126458846521013801e-02,7.735650327929047276e-02,-3.055786952009096127e-02
3.089390236617739482e-01,3.044777125619300140e-01,3.088493659175496897e-01,2.437645475602857603e-01,3.835036655926802318e-01
3.236059400014973386e-01,3.196010180147472735e-01,3.316887268795070676e-01,2.460731658898633045e-01,4.138878961033864434e-01
3.492955917103806041e-01,3.483104521462721537e-01,3.548086688241358089e-01,3.087714789540070837e-01,3.456186539861141882e-01
2.664761451822032501e-01,2.894497409893668216e-01,2.607798432391310040e-01,2.751107750388144813e-01,2.607333052888479719e-01
1.078775279260156886e-02,2.736384211169993336e-02,-2.715171548397572309e-03,-5.699289057770097477e-02,5.445240425638837867e-02
2.855256763519610219e-01,3.205240619803979563e-01,2.836724179429453430e-01,2.954061398244130499e-01,2.284246081280032759e-01
2.390720018342655795e-01,2.384668046710849698e-01,2.459999313351961814e-01,1.921398793640409774e-01,3.281007661615253923e-01
1.832183189867145345e-01,1.920968547552006356e-01,2.057604889063318898e-01,1.663976357222533564e-01,2.598530148294404540e-01
1.968623364836228906e-01,2.134973976916195726e-01,2.101435756927039489e-01,1.605905573394614816e-01,3.066242652280356529e-01
3.732526209757537350e-01,3.570780059046446131e-01,4.117564053459994988e-01,3.222211857163469473e-01,3.718368968406828290e-01
1.966524685874268541e-01,1.984019313720114253e-01,1.907036439789198123e-01,1.105539020316287924e-01,2.514980479082729037e-01
4.351265649676290814e-01,4.615592824625165402e-01,4.311813643402108154e-01,3.401111979560694776e-01,4.761812947249198791e-01
