SCBF,BASIL,SCRUB,PVCGM,PVCWM
0.09405142575114928,0.10809372148568207,0.09536070229737563,0.1101351334140602,0.06625666901716008
0.07797563961860053,0.1132517070079063,0.08579000167833803,0.15638533306068939,-0.0050996402043393405
0.029941083793218814,0.04271268936554675,0.07182381056293437,0.036217866906108974,0.018081627618273585
0.08510648500521956,0.10685104418469049,0.08358507509545003,0.1552489854182394,-0.015956295189877293
-0.026565435913490837,-0.047079002234061654,-0.02723642199148378,0.03204547677072793,-0.22918881517227802
-0.0009687623219790124,-0.0020460160693345315,0.010444523024183907,0.05433482927035201,-0.09313379338039446
0.022169359057652858,0.03945076111730829,0.001950246696995988,0.08210486985480647,-0.08200329255535045
0.05503324173857691,0.06292016257919067,0.02601808853458349,0.031646151235567826,0.1664071497310456
-0.07720301183147471,-0.122271189642911,-0.06734997370335426,-0.05922217521387919,-0.29553799637906125
0.10727423024969009,0.11191497185033775,0.10347236623881707,0.10286579265053042,0.0935472713893646
0.10399956830332417,0.1110353958861701,0.12677822473238284,0.09265927856318756,0.11854325834887874
0.09938946309623999,0.10170869619529245,0.0936336495330647,0.057400949816286156,0.13359763475253095
0.03124453386868665,0.040509718880712225,0.014850787449916534,0.004030607182558424,0.029844814747995208
0.13672767205809877,0.19796810160661457,0.12518053969363557,0.1772336963900027,0.2496244464700302
0.11846597889309621,0.12267211207436654,0.1273157185380843,0.12018255656280352,0.06241653328529556
0.11199676063540866,0.11699043844243437,0.12254941316720919,0.1366664435636742,0.014963775191175739
0.13506544933428888,0.1349825761337365,0.12574653377750117,0.1427855322422791,0.013537671956523018
0.10109858308036776,0.11102481455391919,0.09559553162527731,0.15241575650515274,0.00958983877321111
0.03873704952909683,0.045442840544036946,0.04467054679107228,0.05610809243796639,-0.0976589796386264
0.04832493955036592,0.047853802046644356,0.03303477927685965,0.03827225098333649,-0.02665425860930095
0.06624046257955224,0.061210868587499495,0.05709264608958417,0.08001739528630267,-0.08935317007187059
0.07819101286319714,0.09340715476877928,0.07171216093194044,0.08096634826015017,0.10514413473369966
0.06768020342257276,0.019256357706627227,0.08778306586500412,0.06826811888596758,-0.09858106159572441
0.1216089043997677,0.13659752350304444,0.1319901882222624,0.12427860104891195,0.029809901661686906
0.023317699966825946,0.014673149539110945,0.01778371721528611,0.07996618757203217,-0.15013588178100967
0.04474584528601556,0.022067023120357722,0.042480455805743424,0.038671932378863946,-0.029061342715393124
0.12094719057874705,0.16323927445417305,0.15341399329182648,0.13140034751542648,0.17735025990980377
0.08567090086675677,0.09529355866092638,0.0548430748389111,0.11146427052007415,0.04307680304175301
0.1952709495662382,0.24796533505601148,0.19787540573495338,0.2096583287201282,0.2146866327643166
0.08928060287003632,0.1128363128485448,0.09752805736314614,0.10829545622383661,0.0517984087819329
0.11246626956309955,0.11687794063635726,0.10263473150135481,0.1289554763530569,0.06540438119307784
0.1340160970206307,0.15245355719763734,0.12645224609733643,0.15211935205989668,0.1310773579427251
-0.044842671349028626,-0.12777950448935727,-0.09803615608076628,-0.10915503768424101,-0.2308005501538435
0.04493095426831037,0.15041859037707178,0.1156415772171286,0.15270374174986923,0.11073934740425267
-0.08887114433607253,-0.0945317610929713,-0.07636195052068519,-0.12221868414665968,-0.15657665085066788
-0.1022763625391741,-0.10655017378597474,-0.09138730028910723,-0.11245434557105982,-0.16052461898177176
-0.09430101992672124,-0.13616314618453107,-0.07855279136351495,-0.15094759517810136,-0.2215374933299431
0.055206444469987355,0.026617468021349566,0.05364501444426371,0.0414980512915945,-0.08338979569761959
0.036880924335673956,0.023000221109573584,0.04069978498682023,0.04455757617709889,-0.17942383415685564
0.1065697557179915,0.1349962082967245,0.1084415995487458,0.11665668383841754,0.10264424582071682
0.04645999139028721,0.06985160976817141,0.09082644783662508,0.07362590006087424,0.006688191231054117
0.0987508348388448,0.1727910983262669,0.12732486666690604,0.08508868360279864,0.17522597467198986
0.16835102275812333,0.17516358757104308,0.18388315113975454,0.13211827227074543,0.17226055097812465
-0.02738180636732325,-0.016358722322685527,-0.013201182453066077,0.01657016627998719,-0.16275506802700887
-0.00917255656816235,-0.013061280424124652,0.005528966837903271,0.014453203458414688,-0.039622594513607376
-0.03087239363008421,-0.03177994159109329,-0.028774085284571243,-0.01850183121470539,-0.04302535344004888
-0.00947908444293273,-0.03527047647261881,0.007747799524562473,-0.006526212322570279,-0.0635447650793602
0.017630603412920658,0.02976496834158381,0.03469245230690859,0.06859230723993695,-0.1434685153974029
0.016764589517312016,0.012325747449439841,0.042912405972160866,-0.02016491803060306,-0.04759569573659043
0.0423624832725594,0.03475075574608197,0.0540251638931585,0.05707846465176159,-0.09740729879936262
0.050025502725724515,0.034278984021750024,0.04032446533058969,0.096642941239254,-0.13416596302170278
0.08528389589640642,0.10639265451124158,0.11421900175647128,0.027312431091929424,0.16134698554714966
0.07133804657530195,0.09625374437295678,0.06359947053247855,0.11236218565212248,0.08256835203610191
