sub,ses,task,FD,relRMS,coregDC,coregJC,coregCC,coregCOV,normDC,normJC,normCC,normCOV,cbfQEI,scoreQEI,scrubQEI,basilQEI,pvcQEI,GMmeanCBF,WMmeanCBF,Gm_Wm_CBF_ratio,NEG_CBF_PERC,NEG_SCORE_PERC,NEG_SCRUB_PERC,NEG_BASIL_PERC,NEG_PVC_PERC
A00059346,BAS1,rest,0.06502269809225,0.0003458918068044687,0.9961199616560916,0.9922699163332122,0.9950197752399907,1.0,0.9763169544046038,0.9537297297297296,0.9702535364421,0.9789480358897944,0.5115374430135722,0.5314038623817229,0.6312551261517007,0.5513504881724866,0.4493088635939441,53.57702399386411,62.16857246120857,0.8618023845938341,5.764760576476058,5.11390051139005,2.882380288238029,0.0,0.0
A00059361,BAS1,rest,0.08535693159999999,0.0005925368258414308,0.9959455324357404,0.9919238095238097,0.9944917774870152,1.0,0.9719239640499484,0.9453814018257776,0.9648367691171156,0.9800147563596704,0.2384480197015199,0.25328883626291765,0.4301950825673466,0.6213285099744932,0.4730199203065658,37.15720476707766,51.82202999461065,0.7170156161567176,14.170562630985007,13.67080444945994,8.963404804127038,0.0,0.0
A00059361,FLU1,rest,0.070088291025,0.0006986224544145459,0.9952622997985998,0.9905692795235004,0.9935733405545766,1.0,0.9710170328707318,0.9436667698978012,0.963747202167923,0.9813526570048308,0.2008097425625608,0.1861235888842158,0.3276126813934496,0.6401062992246229,0.5045388137741559,19.123400108463272,22.109505264676134,0.8649402091785519,18.734137055837568,19.05139593908629,15.529822335025383,0.0,0.0
A00059428,BAS1,rest,0.061539976975,0.0005987728202201841,0.9976602497278012,0.9953314227604696,0.9970065013840228,1.0,0.9724878296306868,0.946448964474212,0.9654889591113104,0.9780556264353152,0.4924410864466032,0.5233849258283906,0.6362056387688281,0.5989252098000662,0.482689139562813,51.80352624151371,55.63814091247801,0.931079388921417,9.739826551034025,8.561263064265065,4.4029352901934615,0.0,0.0
A00059527,BAS1,rest,0.08923518231249998,0.0005010896707415901,0.9949762389680924,0.99000270197244,0.9935406268149264,1.0,0.9739177028666888,0.9491613933771579,0.9672073487568964,0.9743937434959478,0.1250309679407893,0.136326886235303,0.4136282893539441,0.6339051996541951,0.4163464409871301,35.275952300607855,63.102394847253464,0.559027155561961,14.016418364244453,15.59744603222864,12.25296442687747,0.0,0.0
A00059662,BAS1,rest,0.3923569469375,0.0031625648916463788,0.9978826921344264,0.9957743313104068,0.9972688655249118,1.0,0.9736674925354172,0.9486862059360588,0.9669988179723514,0.9808018430230698,0.16402328235320335,0.2076603959272682,0.38285630857369823,0.6237040554099738,0.5482923039423665,29.2936443346015,38.48575515322096,0.7611555033278292,19.92128935532234,19.002998500749626,16.285607196401802,0.0,0.0
A00059663,BAS1,rest,0.11068851805875002,0.0017516987207668894,0.99521003975667,0.99046574820041,0.9939369183913734,1.0,0.973009103061939,0.9474369305150931,0.9662163175221996,0.9821686746987952,0.3950937348911748,0.3669111090378319,0.4811686460886497,0.5809506754810895,0.5573397781230017,33.91971601877593,36.684377691272225,0.9246365388623164,11.92200557103064,14.763231197771587,9.359331476323119,0.0,0.0
A00059664,BAS1,rest,0.1409429348175,0.0011484096608643613,0.9962304542069992,0.9924892206407344,0.9951875850963868,1.0,0.9767030467676464,0.9544668765820832,0.9707267215549609,0.9777995635811644,0.2262536151548838,0.2148299172959547,0.419726744693886,0.5733376449503969,0.4955056280703775,38.506241398992415,52.553573941540634,0.732704524374039,11.250736304731983,12.232475947378758,10.229727076379342,0.0,0.0
A00059733,BAS1,rest,11.818871958749998,0.10487572885238523,0.9945926952583598,0.9892435538987264,0.992713974584648,1.0,0.9634218953669879,0.929425280218586,0.9545764091078176,0.9837002957607625,3.7163307087086316e-10,0.0012919099016645607,0.1804833646889644,0.08743632945233784,0.1291221148322939,10.62401110576582,47.608453184655026,0.22315388119331106,42.962542565266745,30.788876276958003,19.324631101021566,0.0,0.0
A00059733,FLU1,rest,2.5162171277500005,0.01475633227256114,0.9972308757355486,0.9944770452191922,0.9962421375300096,1.0,0.9719950907728844,0.9455160009923096,0.9649824607468036,0.9826930514374114,0.006294779775849547,0.061190563131741,0.26340213526490525,0.5044905996339052,0.5521419165737489,47.867480154732554,48.00832482975176,0.9970662447498704,26.82654768544339,23.535973229224762,14.751812604573344,0.0,0.0
A00059756,BAS1,rest,0.1373340785815,0.0016802076149259905,0.9932510051694428,0.9865924975039224,0.9914660998755191,1.0,0.9731780176705812,0.9477572884277929,0.9663068213588024,0.9755371062804994,0.4483834691366861,0.4167875517803177,0.5201882550957313,0.6186249816632686,0.4812812135094825,50.492329279093774,67.33271020968573,0.7498930181460378,7.828089025326171,9.823484267075976,6.65131747249936,0.0,0.0
A00059845,BAS1,rest,0.154901240961625,0.0008088150045173557,0.9927272727272728,0.9855595667870036,0.990217859128168,1.0,0.970912099802686,0.9434685799109352,0.9635749938219421,0.979327170005136,0.41848998571007023,0.4036310271754413,0.5176744916936248,0.6801675429332653,0.5343033016231099,51.41522798196836,39.68799611663297,1.2954856131025618,13.159528243327124,14.09062693978895,9.186840471756671,0.0,0.0
A00059865,BAS1,rest,0.07754351851774999,0.0007147165398944473,0.9954642420727792,0.9909694445589872,0.9940057600250848,1.0,0.9723790194710472,0.9462428637555932,0.965350973104792,0.9778677807188187,0.457057087160397,0.475359894001479,0.5743613946879409,0.6304118657199583,0.4436236532183958,46.76958447419953,65.02560746564424,0.7192487128845334,11.799702528507686,10.832920178482897,8.05651958353991,0.0,0.0
A00059865,FLU1,rest,0.1372901156,0.0010736990693834398,0.9958610984644676,0.9917563167223116,0.9945273587808018,1.0,0.9692359004494704,0.9403081664098614,0.961438254828162,0.976353513375144,0.17705879556266427,0.2501326789685095,0.37988677563462336,0.6141310915713512,0.4348723504214761,36.10711484641614,63.99772377166533,0.5641937356278658,19.093851132686087,13.915857605177994,10.55514065222803,0.0,0.0
A00059865,TRT,rest,0.19807383232500006,0.001098711631513483,0.9923876293791872,0.9848902795504136,0.9899650707701751,1.0,0.9676176526778324,0.9372667550812694,0.959463883830158,0.9771068454390536,0.2705772750915336,0.21180360166230894,0.31286669232610365,0.5902955478684813,0.5059543748059521,47.52201542289047,62.359287353491105,0.7620679683766464,10.3049680275455,14.830300049188391,12.001967535661585,0.0,0.0
A00059911,BAS1,rest,0.060691350800375,0.0007834566654248597,0.9945193441713108,0.9890984360625577,0.9929985799841043,1.0,0.9747198990058388,0.9506864495474974,0.9682264828773204,0.9749352863185808,0.4785711186618374,0.4790303104599485,0.5637302259317788,0.6320569751213376,0.490767112920894,32.85559112283842,41.96548941283435,0.7829192887427677,14.529667149059335,14.732272069464544,10.882778581765557,0.0,0.0
A00059935,BAS1,rest,0.06902170525500001,0.000394191993397715,0.9936611483783616,0.9874021526418788,0.991606682116138,1.0,0.970731475165379,0.9431275238124596,0.9632917940716271,0.9766966736895868,0.3361439231014157,0.3392600603252938,0.4725717559477208,0.6201973938941225,0.4577913777396965,52.05720095575906,59.93700614368514,0.8685318854759599,10.864922584089696,10.945008008542443,8.14201815269621,0.0,0.0
A00059990,BAS1,rest,0.051497093428,0.0012198445761450482,0.9902507506921968,0.9806897617116596,0.9868964025007236,1.0,0.970023426668154,0.9417917375831656,0.9625063415096659,0.9805399832463432,0.27393425464743354,0.2746348935147793,0.4640970352126764,0.6368835354105827,0.4225830481354874,52.63443807296807,65.33706582187324,0.8055831312728976,9.612259113071744,9.937311353610404,6.826097051311817,0.0,0.0
A00060005,BAS1,rest,0.1054344388275,0.0006303559252792347,0.9949154440586851,0.9898823319664825,0.9934432046684574,1.0,0.9662903329270641,0.9347792360917186,0.9580275195709048,0.9830967531408059,0.5785503876673984,0.5958389424259745,0.6431071167332217,0.665210834454361,0.4592884541579274,53.26591410392204,60.128172550088166,0.8858728254139154,8.199837089329352,7.548194406733642,6.3535161553081725,0.0,0.0
A00060006,BAS1,rest,0.18203049682750003,0.001069126639312396,0.9988379855119044,0.997678668444708,0.9985380831894678,1.0,0.9755506988883824,0.9522684019890724,0.9692508660123392,0.9788905717531238,0.10285341963865527,0.14223556866559195,0.246412965971382,0.5564689538687405,0.4489693405874285,25.7527870091802,49.1587179344396,0.5238701921300173,27.33081614870752,23.87452802788266,20.360151031077546,0.0,0.0
A00060093,BAS1,rest,0.1083721305884978,0.00031301413898312836,0.9956059847599976,0.9912504153283864,0.9939630862897098,1.0,0.9656209987195904,0.9335272637247014,0.9571187900596124,0.9804023530176476,0.3627291754054447,0.3767969523741199,0.507563913358961,0.6327233377021069,0.3991698318951591,50.583559203102865,66.79299882115555,0.7573182832911133,11.222991399202852,10.572687224669604,6.775749947556116,0.0,0.0
A00060099,BAS1,rest,0.34630994487499994,0.002352410679279673,0.989558366853546,0.9793325357864776,0.9862820801297798,1.0,0.9659620665432019,0.9341650197628458,0.9574660552325559,0.9782376717865804,0.1534915950024158,0.11197859413561748,0.2352812985929931,0.6145260594805695,0.4632603335930006,33.878063835917985,58.40657553546585,0.5800385234937533,24.94308120414875,27.118644067796605,23.60232734631925,0.0,0.0
A00060099,FLU1,rest,0.176120709855,0.0015702664810283836,0.991700388141052,0.983537409394324,0.9890475473872696,1.0,0.9699273230387556,0.9416105724695856,0.9623343664852622,0.978344562078922,0.3435137584234148,0.3238312166378837,0.4361381970544425,0.6484160369040751,0.5271602032357107,45.65280090316478,49.517235162068005,0.9219577941648986,15.902140672782874,17.07441386340469,13.149847094801224,0.0,0.0
A00060099,TRT,rest,0.23649703664625,0.000784975315263782,0.9897109464677032,0.9796314658734092,0.986487144528174,1.0,0.96794728255654,0.9378855035179616,0.9600103553912934,0.982084320534874,0.18647126961364013,0.2544341158923072,0.3277150681593994,0.6211207901367088,0.5259002919103565,30.472335979576673,41.801180942961324,0.7289826577186151,23.52486472558619,19.376449368719406,16.774027312548313,0.0,0.0
A00060100,BAS1,rest,0.23828622925,0.005297289241516142,0.9966282786705783,0.9932792179453608,0.9956175829624678,1.0,0.9742778498433892,0.9498457742134484,0.9676996350356112,0.9774942069009301,0.37758854520503,0.3291078913964464,0.4438422701275687,0.6885087777111496,0.5611155043701063,51.3056587348853,62.76559778023765,0.8174168740417762,13.415348564733453,16.578793204452253,12.946690099589924,0.0,0.0
A00060100,FLU1,rest,0.49504593189999996,0.012095811484956595,0.9935598489895624,0.9872021182700794,0.9916813443198408,1.0,0.9702506217715708,0.9422201579191826,0.9628016897115972,0.9811691871150808,0.2421769196135095,0.2905613538739639,0.382615338014756,0.6142950637404244,0.5854338971850148,40.72550157181033,54.9767165967342,0.7407772615913107,16.586969515839805,13.269575612671847,9.324566646742378,0.0,0.0
A00060100,TRT,rest,0.1547142978375,0.004065020946190899,0.9957598259990772,0.991555458324218,0.9944976178716584,1.0,0.9723898683647768,0.9462634110247872,0.9653483718454774,0.9769240562734738,0.36450098021682703,0.33552841472922995,0.4489054053757748,0.6791895566207078,0.5504140688109704,47.94734164323852,57.50504402839701,0.8337936689442629,10.66350710900474,11.848341232227488,9.093601895734595,0.0,0.0
A00060169,BAS1,rest,0.06846664832999999,0.001206301192137833,0.9961319861067256,0.9922937799795548,0.9948024656862798,1.0,0.9722187104930468,0.9459392970263538,0.9650994145807521,0.9744052709936964,0.26789403425017605,0.2676784421727453,0.3833059218267397,0.6347975599552894,0.5288797507702683,42.23213377904501,51.103324849890086,0.8264067730054132,10.105509964830011,10.105509964830011,6.940211019929659,0.0,0.0
A00060170,BAS1,rest,0.41174898723750003,0.0016213004601248109,0.9992741642808176,0.9985493814723778,0.9990297538413466,1.0,0.9751217044951634,0.9514512198883441,0.9687489580310824,0.9775010298824348,0.10093303795624244,0.10218719681248686,0.1551276749199636,0.6241546772795613,0.5892622001225228,28.602559291094998,30.50240662491096,0.9377148381379068,17.382178973478347,16.580805189849265,15.855752718946764,0.0,0.0
A00060184,BAS1,rest,0.20374467706250005,0.0010366709630210097,0.994045053868756,0.9881606106632396,0.9919887285569348,1.0,0.9688590133643415,0.9395989742639108,0.9610247458602696,0.9782867436549041,0.19091080308240616,0.2464493378201965,0.3617518423822189,0.5489065854621661,0.4984619649981654,27.35592002741918,35.64245320138756,0.7675094604979159,20.182724252491685,15.531561461794018,11.013289036544853,0.0,0.0
A00060185,BAS1,rest,0.17310771887499998,0.0024157183968286267,0.992542984705994,0.9851963603790486,0.9905553646198352,1.0,0.9719055568805152,0.94534657140206,0.9648109912184488,0.9801180092355054,0.19680619732485105,0.2485548991859273,0.34761077223704223,0.5631537129398101,0.5488475507582383,24.673890045825942,23.679236162072172,1.04200531963725,22.995780590717303,22.510548523206747,17.742616033755272,0.0,0.0
A00060252,BAS1,rest,0.252602780877,0.0006632705069371253,0.9956925393108064,0.9914220278992296,0.9943241233052724,1.0,0.973660395332222,0.948672730647856,0.9669772710801632,0.9798677020419904,0.3838605106324888,0.33854764437986323,0.409487509941688,0.6199938608696849,0.5370199649199087,35.788889914464434,43.70364913260536,0.8188993510787622,12.13498863437664,14.600454624934427,13.324007693652735,0.0,0.0
A00060259,BAS1,rest,0.08753352602375,0.0007449941839054872,0.9960893622332238,0.9922091914964154,0.994837012420985,1.0,0.9745157356225352,0.9502980879127668,0.968015778562474,0.978934640106918,0.3874273783939656,0.3897714089413081,0.5048166521945429,0.5801804757587803,0.4995273253652293,54.25677646631065,68.68704654318789,0.7899127884643573,8.504528385244091,8.570797437596642,5.389882924674176,0.0,0.0
A00060264,BAS1,rest,0.1628730694625,0.0011963055608026276,0.9942591641164251,0.9885838663823738,0.9925940992883859,1.0,0.9745905379253922,0.9504403596526222,0.96804523969734,0.977281332828474,0.2372258405938964,0.22622038904786196,0.3394872728492331,0.6527003891294646,0.4299065707156097,37.658580120790354,51.345181154191245,0.7334394245820346,15.072815533980586,16.237864077669904,14.466019417475726,0.0,0.0
A00060279,BAS1,rest,0.0735984303625,0.0009495906362939273,0.9892917349288886,0.9788103739898516,0.986464493472874,1.0,0.9689000142587809,0.9396761009188408,0.9609690763474044,0.9735736118186448,0.33815690259315045,0.3485525481633414,0.5102628926086786,0.5795120250564372,0.3800052277505774,52.2096241288475,70.23936580825023,0.7433100160866632,10.769728331177232,10.769728331177232,6.953428201811125,0.0,0.0
A00060280,BAS1,rest,0.061369949275,0.00025944989133222843,0.9955027742626302,0.9910458175052328,0.993930796982648,1.0,0.9710708255010037,0.9437683851989472,0.9638001022872006,0.9805997040087512,0.5329570529450578,0.529414594059466,0.6213957149770013,0.6757089895414533,0.4802665173034055,53.26209322890835,53.70452394841137,0.9917617607051497,10.391036906854131,10.940246045694199,6.56854130052724,0.0,0.0
A00060280,FLU1,rest,0.068728746455,0.00023972844741350528,0.9948775660677558,0.9898073433458168,0.9930817501698179,1.0,0.9722125075509491,0.9459275528196244,0.9651922652214115,0.980253245712454,0.38857518112064987,0.4004000853844161,0.5261949224901429,0.6257470315710881,0.4628271701845826,39.87727163449068,47.70831505645094,0.8358557955213015,14.431164231961045,13.833554670208054,10.292164674634792,0.0,0.0
A00060280,TRT,rest,0.0809061905845,0.0004988175407453702,0.9937811425702036,0.9876391554702496,0.9915932980739112,1.0,0.9728469468675656,0.9471294895154566,0.9659382131061204,0.9780279354550672,0.4095425787129621,0.3984152720489512,0.5065472779092144,0.6673374220055714,0.4735543874035485,42.443085509118255,46.53431397623963,0.9120814702627752,12.289052358286455,13.976633491994807,10.796192124621378,0.0,0.0
A00060301,BAS1,rest,0.318493525165,0.002290850109609016,0.9973887013566016,0.9947910049548976,0.9965718697784596,1.0,0.967447081462476,0.9369467308588292,0.95945778415791,0.983598539193948,0.2844935434067001,0.30924443262779683,0.3803785581909654,0.5625334994280434,0.5659401293420894,30.972980418419752,37.76682228473594,0.8201108418628585,16.306228373702417,15.376297577854672,14.165224913494807,0.0,0.0
A00060302,BAS1,rest,0.04581269465,0.0003445727379297408,0.9954077460210949,0.990857476830592,0.9939554567707362,1.0,0.9711384371281238,0.9438961199185738,0.9638061920656286,0.977294500862234,0.3534936963786512,0.35779943697975786,0.5274910997796015,0.6066144655691215,0.4553284735225612,46.93591425995001,64.38537679783276,0.728984073624772,10.148131770948488,10.015476453681185,6.2569091311076726,0.0,0.0
A00060306,BAS1,rest,0.245647516425,0.0011956488717302905,0.9963582283066716,0.9927428853679849,0.9950456175038016,1.0,0.9696911659085468,0.9411655358304676,0.9621307776611374,0.9817088934850052,0.03468994261026498,0.035536742213296765,0.06583845252035803,0.39410093693244624,0.3853397901409096,23.23783327924154,21.078219817229648,1.1024571088421131,33.462199312714766,33.08991981672394,30.31214203894616,0.0,0.0
A00060372,BAS1,rest,0.09010107105,0.001062206246526452,0.99428339752686,0.988631782633234,0.992397631953812,1.0,0.971758563404794,0.9450684720726266,0.9645372587601956,0.9751063694672,0.3509284071646693,0.3484106587452914,0.4406361029285876,0.5825632269353234,0.4711131081831559,41.47495754847363,52.55252940532172,0.7892095398223339,11.60154365653642,11.529184756391704,9.310178485287024,0.0,0.0
A00060383,BAS1,rest,0.130824448199375,0.00041070506120574753,0.9937940642546544,0.9876646807082321,0.9918572548132724,1.0,0.9717770754252496,0.9451034908866234,0.964626986621196,0.978913349545629,0.21594245559027472,0.21410693737231895,0.31564010884345706,0.613869984997003,0.5206094134518279,31.84956376349368,40.36536685549618,0.7890319411071329,13.905562224889955,14.485794317727091,12.5250100040016,0.0,0.0
A00060384,BAS1,rest,0.5791464268000001,0.0041327167704196055,0.9921476600929644,0.9844176778757892,0.9899135932504294,1.0,0.9725730039769936,0.9466103263216334,0.9655824247823296,0.9773581300554104,0.4083015922299992,0.3894173058522745,0.4747865073854565,0.6282848070770596,0.4733963990973485,94.74464601044309,98.09524528588513,0.9658434079482942,12.06281227694504,11.527480371163454,8.065667380442541,0.0,0.0
A00060384,FLU1,rest,0.7092692154892499,0.0038744652777826976,0.9916208667447518,0.9833809864188706,0.9892350671342148,1.0,0.9719726686068582,0.9454735676041602,0.9648019481429276,0.9750261796718814,0.3634770492398299,0.2959439925773877,0.3766296620104272,0.6251380746928555,0.5037736428593577,67.89835142965505,82.88052104285002,0.819231715429865,13.949463482173762,19.280027691242644,15.784008307372794,0.0,0.0
A00060384,TRT,rest,0.57622858575,0.003783485758027594,0.9843838792535176,0.9692479856759176,0.9800820913137948,1.0,0.9664164235961684,0.935015266940135,0.95798830196707,0.9770529844011859,0.3206988697906006,0.3251009012402358,0.4302819179096011,0.584406928262896,0.5114285685762124,65.88205925172859,76.62482001094943,0.8598005090558681,11.8209771096686,12.640929279125386,10.249402118209773,0.0,0.0
A00060407,BAS1,rest,0.07724734233375,0.00043560597440569517,0.9953593429158112,0.9907615582716756,0.9938503187357376,1.0,0.9692496924969248,0.9403341288782816,0.9615908615794996,0.9815264162541656,0.3984738468202261,0.3983398438048489,0.4934714807370065,0.6156517423608984,0.5332473467669101,34.04512258750312,38.99218117281306,0.8731269081002517,9.132899433130381,9.237875288683602,5.920638253201762,0.0,0.0
A00060429,BAS1,rest,0.408640268375,0.00478516719264045,0.9941253263707572,0.9883192731992212,0.9922043700316882,1.0,0.9756043608784958,0.9523706697103372,0.9693513920675833,0.9776433705943824,0.4723968130702527,0.4705532709113234,0.5890212996989407,0.6954151538818969,0.5304948494743585,87.16019259841632,88.2873497410437,0.9872330844007272,10.08710311885361,9.749929755549314,6.012924978926665,0.0,0.0
A00060429,FLU1,rest,0.32582295003,0.002059934728760984,0.9944494326993716,0.9889601428687392,0.9926338690332442,1.0,0.9743970902190244,0.9500724704721374,0.9678450685094128,0.9772871463012308,0.44153413048084783,0.4090723837584577,0.5107057357659602,0.6721514614415958,0.5681060743067102,74.22158749194855,81.16389032671958,0.9144656224975752,11.23404255319149,13.503546099290778,9.900709219858156,0.0,0.0
A00060429,TRT,rest,0.5051841141275,0.0054627757529672,0.9962505603782044,0.9925291323236834,0.995015834397674,1.0,0.9756498380342892,0.9524573473606268,0.9694094119393152,0.9777665167542916,0.31609280396864875,0.36638237090997705,0.48880685055146,0.7017508158677824,0.5587075377293538,67.65900199502869,69.19294894366611,0.977830877682547,16.317751648981933,13.765414396329223,9.836535704043593,0.0,0.0
A00060430,BAS1,rest,0.3852642491,0.0034243250830390073,0.9911191006412492,0.982394553481198,0.9891013316716604,1.0,0.9723450975400184,0.9461786200916636,0.9653716080052556,0.9807408358477242,0.2997780706835566,0.187805983611824,0.2739508607865413,0.5417458552490207,0.5652428516220204,27.965013487428244,29.902064636045214,0.9352201537855696,19.669277632724107,27.908326080649843,23.730780388743835,0.0,0.0
A00060431,BAS1,rest,0.1996791005,0.0014574720262837436,0.9913201996975536,0.9827897806621212,0.9885612129861748,1.0,0.9671984398478212,0.9364804209874632,0.9590537926451708,0.980743670373132,0.3185649102929986,0.32252139142013114,0.433075495504604,0.5500022901063488,0.4736083967702829,35.17022321889769,44.88412471472528,0.7835782348978119,15.595217466643565,15.525905389014035,10.864668168428347,0.0,0.0
A00060471,BAS1,rest,0.115948365425,0.0004031267425472815,0.9945550859188984,0.9891691449131697,0.9925119975710596,1.0,0.9693206720233748,0.9404677533664068,0.9615409748198216,0.9762658733966669,0.11985162203169256,0.13129351537854142,0.19786253952556426,0.6564186441549572,0.4253892647639652,29.86419656705349,39.073954707970536,0.7642993085867916,20.380037586134893,18.918354562539154,17.72812695761119,0.0,0.0
A00060472,BAS1,rest,0.1721968491375,0.0048760332783189635,0.9882497304131188,0.9767723914881106,0.9839541998618416,1.0,0.9661669690314778,0.9345483652484452,0.9576257804093512,0.9746355872343158,0.3127972865214993,0.3132942435191176,0.4162958957561527,0.6370899308615899,0.4156426560209469,43.54151216878849,56.53407171736765,0.7701817832344852,15.934672257779741,17.192672699183404,14.522180534098434,0.0,0.0
A00060472,FLU1,rest,0.1103060030125,0.0005788965023587722,0.9851569047397336,0.9707479997063788,0.9797860350389695,1.0,0.9650021544501364,0.9323711721713388,0.9562510479313444,0.9768659127625202,0.3229431458063189,0.3173838231346721,0.4084926112687207,0.6447279540174706,0.4691988259914076,42.91981567978806,50.065418763817775,0.857274676603847,15.867731913004882,15.912117177097207,13.581890812250332,0.0,0.0
A00060480,BAS1,rest,0.12763361291499994,0.0008464488451638821,0.9905183312262958,0.9812147777082028,0.9870319230566229,1.0,0.9649002064693736,0.9321808510638298,0.9562028609960848,0.979082080098743,0.2528082885220937,0.26592938268625704,0.3881662128495862,0.6587098613620849,0.4873744381645981,29.269876458236673,35.28102527387756,0.8296209146707648,15.185115579778238,14.076301447096407,11.670738582973126,0.0,0.0
A00060493,FLU1,rest,0.96316665425,0.010082944309394342,0.9932552360667376,0.9866008462623412,0.9914455143398282,1.0,0.97511932890376,0.9514466965805354,0.9687878247238356,0.9801396282954508,0.4200916453939885,0.37040646031700986,0.4923699547779009,0.7254218714524641,0.6565279742844066,71.25177402959804,66.30664743633012,1.0745796505247291,11.850467289719624,14.355140186915886,10.242990654205608,0.0,0.0
A00060516,BAS1,rest,0.08143822943125001,0.0006813279304271415,0.9945556888437759,0.9891703377386196,0.9925125093962236,1.0,0.9725701601395276,0.946604938271605,0.9655903673921742,0.9780286361172232,0.2539213115647025,0.2679055483176127,0.4391933270902233,0.6113152221839585,0.4482568326972949,39.452612904989955,50.275939618373954,0.7847215428385849,13.626516464471402,13.214904679376085,9.315424610051991,0.0,0.0
A00060574,BAS1,rest,1.2692131417,0.00841788757555061,0.997808355362751,0.995626296329696,0.9971756517577876,1.0,0.9756799493991144,0.9525147426595448,0.9694555928454544,0.9784959878207364,0.16732151577147347,0.12223633302946264,0.2299903383691633,0.5561521906771071,0.5779171522360073,81.71557763054727,83.89399254395147,0.9740337198487372,19.745476237820643,27.977729170809308,26.188108967985684,0.0,0.0
A00060575,BAS1,rest,0.2159038275875,0.0016993972420266865,0.9909382669435528,0.9820392890551918,0.9885147232544188,1.0,0.9722050059594756,0.9459133500324706,0.9651764147202218,0.979944896520792,0.2581066281343901,0.28946082692401065,0.3970758879048536,0.5249184245917601,0.512689571380883,28.37440687347993,42.55674880979321,0.6667428238068408,18.934791413527748,16.686917780477927,11.340623734305387,0.0,0.0
A00060575,FLU1,rest,0.361483173,0.002565463990235643,0.9907734312479404,0.9817155650916554,0.9882987230374192,1.0,0.9721100333916362,0.945733556091826,0.9650692478994221,0.9804034766990604,0.02792924218494156,0.06729768926933248,0.1651371012748802,0.4889706031570543,0.5136340011256706,12.53802247702504,31.03479194228089,0.4039989216084807,31.03035143769968,30.910543130990416,26.238019169329075,0.0,0.0
A00060576,BAS1,rest,0.11695108805625,0.0006552584366337523,0.99400109071078,0.9880737260571016,0.9920140262908868,1.0,0.9739832251938598,0.9492858685257736,0.9673316591498712,0.9769826655660676,0.4918432520032277,0.4709892880008651,0.5702053923928968,0.6812216369013973,0.5195826535392088,52.81253702742229,54.8167811455386,0.9634373986171308,9.502369668246443,10.213270142180097,7.132701421800947,0.0,0.0
A00060581,BAS1,rest,0.1212135493795,0.00032293901536225314,0.9968694705321899,0.9937584803256444,0.9957694580962716,1.0,0.9669732975597292,0.9360583761053738,0.9587429672792406,0.9795825918136224,0.4091158357011318,0.4118963119195645,0.5228987700704659,0.6650919935078897,0.4745898599492995,47.29599229975123,50.49881736943772,0.9365762361075638,10.6853879105188,10.99476439790576,7.5440266539742975,0.0,0.0
A00060582,BAS1,rest,0.06189647765374999,0.0005158487260739691,0.9927438731379143,0.9855922904441582,0.9908374398044646,1.0,0.9733548264744928,0.9480927311351252,0.9665276016267994,0.975605892602566,0.4707384097657853,0.4787311836595303,0.5563063440973087,0.5846959319165675,0.4928309743189156,36.19057700586683,47.071881770080005,0.7688364187911096,12.702290076335881,12.305343511450381,9.19083969465649,0.0,0.0
A00060602,BAS1,rest,0.12371555092499999,0.0005215938480915459,0.9987061627511066,0.9974156692056584,0.9983339108454522,1.0,0.9761219519908916,0.9533576326681904,0.9700087990283434,0.9783807772776264,0.2368663222642463,0.2473229151773285,0.3887090164781339,0.537677662151693,0.5352703708170293,33.75132984995217,46.42193581701374,0.7270556312643524,13.541854999096005,13.252576387633338,7.973241728439702,0.0,0.0
A00060602,FLU1,rest,0.22846748818000004,0.0005981936012823709,0.997798506615828,0.9956066850853752,0.9971666548929812,1.0,0.9753186099897097,0.9518262159322662,0.9690174768584128,0.9793031093024734,0.17860665232596126,0.21172006862777032,0.33925408277975394,0.4999176055945224,0.5064736181253159,31.08375933811003,44.843184449505436,0.6931657445762162,18.88986784140969,16.334801762114534,11.207048458149778,0.0,0.0
A00060603,BAS1,rest,0.991425414595,0.004978591980911386,0.995766762255906,0.9915692140331792,0.9942901206686126,1.0,0.971388650725604,0.9443689799950604,0.9641334940779588,0.97822263438969,0.011298661928388423,0.13796128904837845,0.25550637643480906,0.5782766744597485,0.4724030022335608,22.113162513081363,27.476612245549532,0.8047994532755071,40.633608815426996,25.096418732782375,17.63085399449036,0.0,0.0
A00060603,FLU1,rest,0.17662511170000003,0.002896848527527459,0.9951166576234399,0.990280777537797,0.9934006062439324,1.0,0.9725035262048528,0.9464786994478206,0.9654988643259332,0.9775073276411368,0.30312044141807115,0.3786883965067935,0.4821435840605206,0.667245452605158,0.5138256268210218,49.43577154529381,58.17435416268076,0.8497863406794327,17.374727668845313,13.289760348583881,8.306100217864925,0.0,0.0
A00060603,TRT,rest,2.0185009562,0.007387270054179849,0.9960998439937596,0.9922299922299922,0.9947375216685242,1.0,0.9728106278504346,0.9470606435643564,0.9659349260170716,0.9804920238324044,0.0459224643795483,0.09754960940520596,0.2478617664429986,0.5086464083532227,0.4741689733953918,39.160952379534116,55.238497967811874,0.7089431070764028,32.54077965164501,27.95134089024053,22.53248548520873,0.0,0.0
