FrontalPole_R,FrontalPole_L,InsularCortex_R,InsularCortex_L,SuperiorFrontalGyrus_R,SuperiorFrontalGyrus_L,MiddleFrontalGyrus_R,MiddleFrontalGyrus_L,InferiorFrontalGyrusparstriangularis_R,InferiorFrontalGyrusparstriangularis_L,InferiorFrontalGyrusparsopercularis_R,InferiorFrontalGyrusparsopercularis_L,PrecentralGyrus_R,PrecentralGyrus_L,TemporalPole_R,TemporalPole_L,SuperiorTemporalGyrusanteriordivision_R,SuperiorTemporalGyrusanteriordivision_L,SuperiorTemporalGyrusposteriordivision_R,SuperiorTemporalGyrusposteriordivision_L,MiddleTemporalGyrusanteriordivision_R,MiddleTemporalGyrusanteriordivision_L,MiddleTemporalGyrusposteriordivision_R,MiddleTemporalGyrusposteriordivision_L,MiddleTemporalGyrustemporooccipitalpart_R,MiddleTemporalGyrustemporooccipitalpart_L,InferiorTemporalGyrusanteriordivision_R,InferiorTemporalGyrusanteriordivision_L,InferiorTemporalGyrusposteriordivision_R,InferiorTemporalGyrusposteriordivision_L,InferiorTemporalGyrustemporooccipitalpart_R,InferiorTemporalGyrustemporooccipitalpart_L,PostcentralGyrus_R,PostcentralGyrus_L,SuperiorParietalLobule_R,SuperiorParietalLobule_L,SupramarginalGyrusanteriordivision_R,SupramarginalGyrusanteriordivision_L,SupramarginalGyrusposteriordivision_R,SupramarginalGyrusposteriordivision_L,AngularGyrus_R,AngularGyrus_L,LateralOccipitalCortexsuperiordivision_R,LateralOccipitalCortexsuperiordivision_L,LateralOccipitalCortexinferiordivision_R,LateralOccipitalCortexinferiordivision_L,IntracalcarineCortex_R,IntracalcarineCortex_L,FrontalMedialCortex_R,FrontalMedialCortex_L,JuxtapositionalLobuleCortex_R,JuxtapositionalLobuleCortex_L,SubcallosalCortex_R,SubcallosalCortex_L,ParacingulateGyrus_R,ParacingulateGyrus_L,CingulateGyrusanteriordivision_R,CingulateGyrusanteriordivision_L,CingulateGyrusposteriordivision_R,CingulateGyrusposteriordivision_L,PrecuneousCortex_R,PrecuneousCortex_L,CunealCortex_R,CunealCortex_L,FrontalOrbitalCortex_R,FrontalOrbitalCortex_L,ParahippocampalGyrusanteriordivision_R,ParahippocampalGyrusanteriordivision_L,ParahippocampalGyrusposteriordivision_R,ParahippocampalGyrusposteriordivision_L,LingualGyrus_R,LingualGyrus_L,TemporalFusiformCortexanteriordivision_R,TemporalFusiformCortexanteriordivision_L,TemporalFusiformCortexposteriordivision_R,TemporalFusiformCortexposteriordivision_L,TemporalOccipitalFusiformCortex_R,TemporalOccipitalFusiformCortex_L,OccipitalFusiformGyrus_R,OccipitalFusiformGyrus_L,FrontalOperculumCortex_R,FrontalOperculumCortex_L,CentralOpercularCortex_R,CentralOpercularCortex_L,ParietalOperculumCortex_R,ParietalOperculumCortex_L,PlanumPolare_R,PlanumPolare_L,HeschlsGyrus_R,HeschlsGyrus_L,PlanumTemporale_R,PlanumTemporale_L,SupracalcarineCortex_R,SupracalcarineCortex_L,OccipitalPole_R,OccipitalPole_L,Brain-Stem_R,Brain-Stem_L,Thalamus_R,Thalamus_L,Caudate_R,Caudate_L,Putamen_R,Putamen_L,Pallidum_R,Pallidum_L,Hippocampus_R,Hippocampus_L,Amygdala_R,Amygdala_L,Accumbens_R,Accumbens_L
50.115402,61.729973,73.11369,83.63075,47.96094,39.37864,44.561005,58.5307,85.88102,90.106064,96.08178,103.8625,64.178696,60.021164,91.214035,80.74419,86.61651,84.40472,69.77168,97.00621,71.86886,92.75297,64.25253,94.242584,75.448814,86.12332,77.032425,69.35486,80.3936,70.443794,78.34202,74.77098,55.057804,52.552784,63.983204,58.38969,55.79736,73.65975,71.75394,86.10257,82.10779,93.927025,77.43828,76.85352,79.270065,70.37987,66.96341,78.75044,102.115074,99.46405,68.758995,64.53057,69.08258,72.99637,80.16476,77.82015,89.90487,79.48395,99.77764,98.07283,74.85511,81.62056,73.816536,72.68679,77.19657,80.006615,61.66712,66.22176,64.98542,71.02819,59.503822,69.58359,62.566162,55.79674,66.743965,52.642727,53.811768,45.597874,55.597,57.194366,79.87406,91.26902,72.32109,88.38896,77.87746,90.500374,89.49142,80.05718,62.272205,88.01196,76.9217,85.65907,72.06182,79.91041,66.39518,61.170864,52.44818,56.13509,53.24459,57.752483,53.35904,48.649635,47.35386,54.89587,45.696888,54.86589,58.168983,66.90605,55.906563,72.9374,24.653582,45.910675
