FrontalPole_R,FrontalPole_L,InsularCortex_R,InsularCortex_L,SuperiorFrontalGyrus_R,SuperiorFrontalGyrus_L,MiddleFrontalGyrus_R,MiddleFrontalGyrus_L,InferiorFrontalGyrusparstriangularis_R,InferiorFrontalGyrusparstriangularis_L,InferiorFrontalGyrusparsopercularis_R,InferiorFrontalGyrusparsopercularis_L,PrecentralGyrus_R,PrecentralGyrus_L,TemporalPole_R,TemporalPole_L,SuperiorTemporalGyrusanteriordivision_R,SuperiorTemporalGyrusanteriordivision_L,SuperiorTemporalGyrusposteriordivision_R,SuperiorTemporalGyrusposteriordivision_L,MiddleTemporalGyrusanteriordivision_R,MiddleTemporalGyrusanteriordivision_L,MiddleTemporalGyrusposteriordivision_R,MiddleTemporalGyrusposteriordivision_L,MiddleTemporalGyrustemporooccipitalpart_R,MiddleTemporalGyrustemporooccipitalpart_L,InferiorTemporalGyrusanteriordivision_R,InferiorTemporalGyrusanteriordivision_L,InferiorTemporalGyrusposteriordivision_R,InferiorTemporalGyrusposteriordivision_L,InferiorTemporalGyrustemporooccipitalpart_R,InferiorTemporalGyrustemporooccipitalpart_L,PostcentralGyrus_R,PostcentralGyrus_L,SuperiorParietalLobule_R,SuperiorParietalLobule_L,SupramarginalGyrusanteriordivision_R,SupramarginalGyrusanteriordivision_L,SupramarginalGyrusposteriordivision_R,SupramarginalGyrusposteriordivision_L,AngularGyrus_R,AngularGyrus_L,LateralOccipitalCortexsuperiordivision_R,LateralOccipitalCortexsuperiordivision_L,LateralOccipitalCortexinferiordivision_R,LateralOccipitalCortexinferiordivision_L,IntracalcarineCortex_R,IntracalcarineCortex_L,FrontalMedialCortex_R,FrontalMedialCortex_L,JuxtapositionalLobuleCortex_R,JuxtapositionalLobuleCortex_L,SubcallosalCortex_R,SubcallosalCortex_L,ParacingulateGyrus_R,ParacingulateGyrus_L,CingulateGyrusanteriordivision_R,CingulateGyrusanteriordivision_L,CingulateGyrusposteriordivision_R,CingulateGyrusposteriordivision_L,PrecuneousCortex_R,PrecuneousCortex_L,CunealCortex_R,CunealCortex_L,FrontalOrbitalCortex_R,FrontalOrbitalCortex_L,ParahippocampalGyrusanteriordivision_R,ParahippocampalGyrusanteriordivision_L,ParahippocampalGyrusposteriordivision_R,ParahippocampalGyrusposteriordivision_L,LingualGyrus_R,LingualGyrus_L,TemporalFusiformCortexanteriordivision_R,TemporalFusiformCortexanteriordivision_L,TemporalFusiformCortexposteriordivision_R,TemporalFusiformCortexposteriordivision_L,TemporalOccipitalFusiformCortex_R,TemporalOccipitalFusiformCortex_L,OccipitalFusiformGyrus_R,OccipitalFusiformGyrus_L,FrontalOperculumCortex_R,FrontalOperculumCortex_L,CentralOpercularCortex_R,CentralOpercularCortex_L,ParietalOperculumCortex_R,ParietalOperculumCortex_L,PlanumPolare_R,PlanumPolare_L,HeschlsGyrus_R,HeschlsGyrus_L,PlanumTemporale_R,PlanumTemporale_L,SupracalcarineCortex_R,SupracalcarineCortex_L,OccipitalPole_R,OccipitalPole_L,Brain-Stem_R,Brain-Stem_L,Thalamus_R,Thalamus_L,Caudate_R,Caudate_L,Putamen_R,Putamen_L,Pallidum_R,Pallidum_L,Hippocampus_R,Hippocampus_L,Amygdala_R,Amygdala_L,Accumbens_R,Accumbens_L
36.431797,54.364132,67.024124,74.95793,32.550545,26.991577,35.788494,50.147556,70.26643,93.38246,84.512634,98.66069,56.871433,47.022633,72.7467,68.892334,78.24091,75.790115,68.7556,88.81355,65.12717,77.57842,64.604614,86.196815,75.90225,83.46288,75.98111,61.57879,77.474434,64.8344,78.20104,67.06426,45.531265,43.01568,39.568275,44.264874,53.811874,63.74448,60.463795,75.95276,74.40783,83.00579,66.6494,63.129086,81.99386,69.28194,57.231277,70.26758,88.62793,87.51519,63.592068,48.965195,60.95672,60.499252,76.68205,61.40691,80.99258,66.386024,88.18122,80.25556,63.36872,69.698685,62.384,65.161194,69.08388,72.48169,57.38825,51.94075,55.724174,50.752174,52.796917,61.436398,58.826237,55.298172,62.428852,50.171947,50.064293,45.077023,55.605644,52.215885,80.44709,85.45022,72.44698,78.009346,70.31216,73.19547,76.18507,70.84396,65.60412,69.3558,71.756485,77.48076,62.51563,67.35497,65.074905,59.989845,43.12556,43.75767,43.03432,42.285618,50.159008,32.827755,41.969017,47.911526,41.88757,43.456974,52.496502,54.14924,54.63891,59.798058,29.423466,29.849173
